,topology_carcinoma_10_clean.csv,topology_dysplasia_18_clean.csv,topology_ad_carcinoma_2_clean.csv,topology_carcinoma_2_clean.csv,topology_ad_carcinoma_10_clean.csv,topology_ad_carcinoma_9_clean.csv,topology_dysplasia_5_clean.csv,topology_dysplasia_14_clean.csv,topology_ad_carcinoma_1_clean.csv,topology_dysplasia_13_clean.csv,topology_dysplasia_17_clean.csv,topology_dysplasia_10_clean.csv,topology_carcinoma_20_clean.csv,topology_dysplasia_11_clean.csv,topology_ad_carcinoma_8_clean.csv,topology_ad_carcinoma_4_clean.csv,topology_ad_carcinoma_12_clean.csv,topology_carcinoma_4_clean.csv,topology_ad_carcinoma_15_clean.csv,topology_ad_carcinoma_5_clean.csv,topology_ad_dysplasia_8_clean.csv,topology_carcinoma_17_clean.csv,topology_dysplasia_19_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_ad_carcinoma_11_clean.csv,topology_dysplasia_2_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_dysplasia_12_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_carcinoma_6_clean.csv,topology_dysplasia_16_clean.csv,topology_dysplasia_15_clean.csv,topology_dysplasia_4_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_carcinoma_7_clean.csv,topology_ad_carcinoma_13_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_dysplasia_6_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_dysplasia_17_clean.csv,26371.210111600005,11643.186834806946,11301.631925726737,39327.245287469246,20013.00027099883,12286.926328138392,12612.193689991254,9054.698750699152,12418.513945759254,3436.6391268113007,0.0,11826.745220472116,27491.303379447865,5493.445438265247,23138.657585886955,14630.947374527193,11115.910189239657,36283.28146964788,9714.681834788571,16292.999137155723,23447.833001739986,5114.9928895435405,7189.219083424724,8973.168514747576,22336.25315827353,6552.053054154279,34327.63183471144,14357.316767822307,16623.54717318946,32263.968077684003,4733.131323299588,6928.366957447993,19221.54437835457,12603.14625511656,17690.759461424444,16608.75434938023,7865.427624465109,37726.12046630186,10143.21692043296,18466.86852681682,16483.340931246523,14686.786883468123,21694.965724480524,5544.896556026921,27040.778829940515,15057.022546771768,19479.21130216487,7263.671859295037,16879.688524003443,4675.410424949092,17650.75768386178,32576.8458752946,27631.842387467455
topology_dysplasia_10_clean.csv,14856.549143418335,22994.007829703194,20027.11019656938,27839.297362799753,22134.344008347158,18878.616179672943,1651.983222195748,20481.588017095797,19065.02990493269,8774.077289439034,11826.745220472116,0.0,16653.38959395579,6688.051191425973,24719.85085336683,23238.844787002276,21392.94665535573,24501.39557041979,20548.520506188863,23367.90986896709,35237.69139624821,6824.065072547225,15007.073821453363,3645.312789877969,12569.556276582194,15466.362581852405,22613.95420131895,8374.38856014596,5076.025409601569,20617.51555460353,10169.410838728712,9794.225466817748,7788.238980170941,23891.282241973982,28490.44077355118,28400.082978633483,19429.28400361761,26153.36402539451,20877.581155315653,24048.17650137792,26772.73019858996,25972.59534592087,33401.36597403291,6921.641581217289,15864.27452934619,26339.37210633307,8838.735862180318,12775.850305493741,27748.697246311316,13730.16399788032,6135.976544918261,20976.506047964616,16126.913041127254
topology_carcinoma_20_clean.csv,13435.398337125214,38684.95339619004,32626.073758804167,12666.436511246491,26202.09787713496,29627.92934683863,16490.649684267286,36151.491588059165,30220.89171967284,24592.206434416275,27491.303379447865,16653.38959395579,0.0,22589.726812907913,26765.30687954038,35027.56469965325,35663.7813988801,12243.291396426695,36413.878483573055,33529.67456629976,50919.427646276315,22451.310724496107,31555.31697573395,19715.7928725178,17210.66320149533,30502.356834348553,7036.922733551008,21895.73537971823,14013.880839209103,12649.467004268135,26595.17851096534,23277.76806151126,12061.583358526417,39483.95146773757,43082.31569263092,44082.450567600165,35155.830073907615,14329.257546573865,35903.69692673689,32785.38794972568,40597.965484802226,41720.87801668179,49160.91796604431,22746.248600158066,3886.3497371808344,41708.743643088375,8091.459814764835,25917.378632710024,42489.40359502647,28600.665073936565,11295.660052104662,5750.932941263867,4516.224312096323
topology_dysplasia_11_clean.csv,21208.676622637682,16367.488045402595,16065.196021693326,34172.34775143357,22560.467108138688,16171.629833849498,7453.322203055614,13856.143139888813,16308.356621648343,3487.1933648698573,5493.445438265247,6688.051191425973,22589.726812907913,0.0,25584.068709543837,19466.96103533353,16280.042881341285,31120.588637897705,14506.580756071937,20528.533787872806,28613.673224732986,2255.72991916566,9023.785048499974,3813.131425424181,16989.821928819056,10736.663176507254,29173.54469646472,9283.84782875091,11469.27844155645,27104.021808713576,4795.706449474077,8093.657582712234,14077.07403486654,17627.199981255595,22910.6401667461,21767.809682819898,12817.480117421637,32588.415718324784,15372.098621063617,22232.671103269095,21737.195683235088,19519.13863301157,26829.883354220914,853.3451348231558,21927.1082731278,20176.50886107927,14602.331419411183,9798.52074637798,22098.552962717145,8765.8760203549,12501.981387161157,27418.178604712255,22476.118635288905
topology_ad_carcinoma_8_clean.csv,35409.69475263205,30280.10297105998,18908.83575365937,38853.21295449992,3259.9061573600375,14092.121389384607,26088.848809323023,28096.247939456433,15521.103969368261,23050.27733440773,23138.657585886955,24719.85085336683,26765.30687954038,25584.068709543837,0.0,19197.786085367276,23530.31863816647,38876.21132560909,26515.452410805625,15187.411188937422,39269.90353534106,23341.492998108602,29481.2065780166,26472.084729937134,35405.30749260881,22551.159887258407,27691.097096447804,32753.43828731647,26853.08386291234,38480.806918235045,26650.956579056874,18380.574449498006,29211.610057931484,28442.274920039323,30363.30484982242,32545.065457472323,26997.2819251842,41080.28338558872,24210.20505898717,13143.693085314644,27111.125820341767,30925.965457977818,37551.08106175972,25867.485563520437,29693.614451603782,30060.829743640465,25195.681827225508,17737.691457575267,30304.25424185093,21604.512548052127,22037.283240305125,32090.31414229751,30105.521533088573
topology_ad_carcinoma_4_clean.csv,37921.634400738054,15329.089385436679,3448.4611057704715,47519.83923444725,16624.629557502325,5642.451209786708,24463.009764443672,14205.170252987937,4961.4554648752,16063.800504511803,14630.947374527193,23238.844787002276,35027.56469965325,19466.96103533353,19197.786085367276,0.0,6887.051788026634,45021.516990214994,11227.429088969082,4292.564628113641,20136.068569164036,17814.09335479874,17970.537280387307,22449.346241450996,35476.114207586885,10373.640126499171,39133.46960187664,28736.639187611603,27167.740803078297,43061.608399861165,17762.485610937405,13725.320037648726,30750.237463976195,11280.83645314517,11211.58393205449,15072.790361891051,13680.96319160503,47961.24235774594,7961.919318003959,6669.499180109446,7984.964262669749,13590.308702956525,18414.58228738993,19760.26810706655,36510.1320916337,11507.664760979153,29216.12015582544,10797.59607761865,11160.87536498705,11242.702251766368,25174.59092439377,40129.80484356551,36520.94487288974
topology_ad_carcinoma_12_clean.csv,36144.19318271229,8529.432295915978,4810.224244216892,47773.038667380766,20923.350741191138,9482.312778787742,22374.832337839773,7598.967378995976,8267.610533814232,12996.652961937003,11115.910189239657,21392.94665535573,35663.7813988801,16280.042881341285,23530.31863816647,6887.051788026634,0.0,44756.24209217261,4562.167460745452,10353.021702611699,16327.147750489117,15225.170653629297,12147.857346343484,19602.658272497596,32887.11321912037,6234.503575338493,41502.86704087127,25159.250755519082,25508.6001457494,41799.75705482096,13470.056660785443,13097.825406825259,29091.718582609887,4959.664211146265,7521.714506946492,9534.942453793557,7248.277159443483,47297.419315900224,2313.2775992931183,13336.319559141635,5475.239232511313,7421.555397897716,14535.412469725095,16556.93660424579,36233.41897554446,7026.9126605085385,28571.20895287724,10510.938765918117,7377.750231310606,7698.599967677848,25258.800719454557,40593.674609202375,36273.81046061244
topology_carcinoma_4_clean.csv,10048.315781545265,47463.58407928585,42252.181199011524,8339.03740097858,38026.06911109942,39859.95857477735,23716.800126402963,44949.599053800186,40306.3982070866,33156.04237081327,36283.28146964788,24501.39557041979,12243.291396426695,31120.588637897705,38876.21132560909,45021.516990214994,44756.24209217261,0.0,44868.48437378708,44068.294475821094,59710.133691668845,31229.813007840847,39355.34559487987,27392.643690053257,14346.420622629972,38782.66276375966,14115.947116883237,23762.897840493766,19765.22574117904,4435.092130913699,33929.46221851437,31960.325317240167,17108.227397905597,48232.10904132308,52144.211695585225,52872.18759826867,43893.998946042506,5761.751992714553,44790.37126331802,43728.71322799702,49908.92295298067,50335.88708061503,57871.28954780372,31354.76323154303,11130.083587892457,50506.594800782186,17013.954762833604,34938.1333419529,51491.08983304283,37316.65929580628,19895.01155313975,7359.619048725571,9264.412833591168
topology_ad_carcinoma_15_clean.csv,35093.14324077415,4826.579657520761,8689.963990922091,48146.14855247391,23762.240465363135,12624.919118446394,21384.332805086287,3647.495610552843,11877.079970103809,11974.612067222753,9714.681834788571,20548.520506188863,36413.878483573055,14506.580756071937,26515.452410805625,11227.429088969082,4562.167460745452,44868.48437378708,0.0,14432.549722096348,14947.872197826575,14078.1122549023,8253.13163897391,18012.455011222315,31155.731130779513,6805.162680552494,43041.50294192008,22563.654727132103,25352.68512659071,41042.83765479827,11344.87408699041,13783.902373642703,28067.860418527736,3561.396270911426,9043.606355106716,8122.97730748666,3313.3777311473473,46613.43404698738,3315.9809711035805,17465.022128830493,8988.83074879928,5617.884061685979,13108.428353963067,14598.133612366837,35968.101964999165,6038.143058319055,28399.285954622344,11643.028428450885,8181.3635400271905,7972.880234199342,26401.863142785114,41361.15252881171,36445.29248865541
topology_ad_carcinoma_5_clean.csv,37711.92332809315,18645.454881931415,5768.114420643091,46119.70213250103,12614.650802125609,4513.211604348698,24692.520802883086,17262.493510208176,4359.008816128324,17251.865689667844,16292.999137155723,23367.90986896709,33529.67456629976,20528.533787872806,15187.411188937422,4292.564628113641,10353.021702611699,44068.294475821094,14432.549722096348,0.0,24221.30253181333,18617.782754741373,20506.09154493351,23105.29317225843,35741.14093139489,12642.620336182008,36912.72616707436,29674.47574803654,27100.29841506735,42480.70525169641,19506.834298114307,14005.610259936377,30550.87124552968,15010.362493389832,15328.681283304679,18883.35490232386,16585.72175785363,46986.0161545511,11187.06257673603,3383.108051483268,12068.646434444528,17445.751028353116,22645.80940007481,20876.306494158838,35354.461468243906,15571.666786433685,28364.075855363935,11388.16238322009,15245.885717618025,13033.143203814534,24388.57686382801,38768.22568499135,35465.467880669574
topology_ad_dysplasia_8_clean.csv,49795.87249342963,12266.868303669491,20643.191376643015,62760.977539112944,36716.355184047796,25593.00291696339,36027.75056718334,14779.707747123635,24219.88743495613,26586.52484647067,23447.833001739986,35237.69139624821,50919.427646276315,28613.673224732986,39269.90353534106,20136.068569164036,16327.147750489117,59710.133691668845,14947.872197826575,24221.30253181333,0.0,28509.191464833842,20381.394133499776,32346.510689754967,45520.44008923641,21646.318591437896,57756.26488067356,36007.82459798067,40050.558624443125,55696.72159740375,25842.74525356459,28652.919199847118,42639.81874533795,11504.068828531228,9030.154189530182,6860.592050305843,15831.935236750309,61157.48075034928,15118.42485523164,26235.78115243574,12350.299251502767,9408.099043957218,1872.999445904632,28371.364790692005,50474.06013385445,9325.766168920096,42907.39692072482,26532.071295431153,9188.94473775618,22651.289435500283,41072.26293407166,56010.77153943827,51062.428621570936
topology_carcinoma_17_clean.csv,21371.173215179297,16274.564397144577,14470.254229663637,34266.607376845146,20344.066583340144,14236.466941179793,7577.922729721412,13749.201162381984,14373.662687947373,2747.5623905593484,5114.9928895435405,6824.065072547225,22451.310724496107,2255.72991916566,23341.492998108602,17814.09335479874,15225.170653629297,31229.813007840847,14078.1122549023,18617.782754741373,28509.191464833842,0.0,10040.63082749967,4650.646350341686,17857.836834898986,9956.604489389436,29275.950918386625,11078.85738339389,11586.360792106429,27258.542485559785,5756.51983399392,6284.12752528935,14289.570858275343,17183.09159431587,22097.089422909423,21669.43568787218,12735.67638632554,32840.58252642584,14473.441567763586,20177.547178584897,20639.540482189444,19335.243282670202,26741.21975523334,2549.9516681151063,22056.198451047003,19670.02437077704,14441.90478808468,7970.367056327729,21319.83690036508,7814.160692345212,12608.308620010446,27517.151672494325,22583.27195481929
topology_dysplasia_19_clean.csv,29467.385138101352,8148.972335205206,14852.184382007214,42752.65853435501,26338.935010880865,17084.20825205094,15836.792661205778,5902.5035030450235,17015.51874742276,7953.53599312652,7189.219083424724,15007.073821453363,31555.31697573395,9023.785048499974,29481.2065780166,17970.537280387307,12147.857346343484,39355.34559487987,8253.13163897391,20506.09154493351,20381.394133499776,10040.63082749967,0.0,12247.365665526244,25212.70715739088,8194.44619430077,37528.694152341115,15697.21377719713,19803.161873130775,35404.180319287414,5610.020091072709,11971.686649147943,22366.83145670799,10979.319555977587,17065.386454262312,13548.203082694858,5395.799778122903,40839.971510526724,10705.87374078376,23231.30297554566,17051.24479838956,11994.746221880338,18564.439883383562,9051.027210658964,30762.75227140046,13533.049295253393,23588.321818167708,12050.242329330771,16182.734381521559,8093.569150274965,21055.201303432885,35884.46553575244,31063.16985243477
topology_carcinoma_7_clean.csv,17486.712853389014,20096.16414901519,19074.281775010306,30534.329915327922,23635.00900503499,18627.166297233456,3783.3884370598594,17582.49863918381,18762.531594284916,6665.041284083678,8973.168514747576,3645.312789877969,19715.7928725178,3813.131425424181,26472.084729937134,22449.346241450996,19602.658272497596,27392.643690053257,18012.455011222315,23105.29317225843,32346.510689754967,4650.646350341686,12247.365665526244,0.0,13488.883530857065,13885.98782054911,25517.96127145882,6655.543147879778,7749.268805438963,23376.581776512397,7397.1414621909125,9589.329779358603,10358.961514373774,21235.09378695614,26356.4556700719,25499.2536746463,16534.006339983876,28877.324497708858,18773.61636876288,24340.42945152066,25066.17890334119,23172.437647754246,30544.821239488738,4101.815781134845,18807.104387570245,23764.131945778056,12032.650989261894,12208.75858927687,25560.150822253116,11987.933914019088,9056.239341291996,23707.328204591042,18847.082083643927
topology_carcinoma_19_clean.csv,4902.296294932015,33268.930322096036,32167.91830378166,21555.008067528353,33303.56080226854,31245.8095033407,11134.479128925233,30757.282354743387,31421.017957737786,19997.454493575067,22336.25315827353,12569.556276582194,17210.66320149533,16989.821928819056,35405.30749260881,35476.114207586885,32887.11321912037,14346.420622629972,31155.731130779513,35741.14093139489,45520.44008923641,17857.836834898986,25212.70715739088,13488.883530857065,0.0,26848.59030030345,22062.063613330363,9581.033920062831,8911.153104257814,10728.659690519135,20143.777101946238,22030.821690166667,6403.750034071856,34405.23290347892,39621.58191765156,38675.84931752737,29703.14682730865,18066.835789101704,32060.619737213347,36330.07152915874,38354.61392551927,36265.01271665622,43706.96684087207,17232.00249041137,14843.402120102037,36950.65802775101,11400.54194925131,25010.10142781451,38821.319635604006,25245.440155486318,13393.78623537708,16699.70438905247,13357.430387111546
topology_ad_carcinoma_11_clean.csv,30047.023264539035,9635.683867043892,7065.823356106743,42295.819487554814,19582.46165530808,9306.046264612773,16556.191262097156,7411.238115484227,9177.598113591413,7385.502421205749,6552.053054154279,15466.362581852405,30502.356834348553,10736.663176507254,22551.159887258407,10373.640126499171,6234.503575338493,38782.66276375966,6805.162680552494,12642.620336182008,21646.318591437896,9956.604489389436,8194.44619430077,13885.98782054911,26848.59030030345,0.0,36484.22958198349,19269.637321340968,19654.332771890528,35821.44145732637,7903.296859555209,7380.267555814416,23197.235551557893,10162.58652840748,13461.92977113013,14813.036041876661,6608.36606588281,41343.3655294722,6589.285942415696,15357.117925706325,11676.198670616406,12262.351722629965,19800.37645517639,11014.815012488427,30755.373734514884,12349.180427136766,23222.778876648346,5818.892180850262,12845.080763585018,2197.7703483667287,19978.540904345435,35118.860561458954,30737.283790113248
topology_dysplasia_2_clean.csv,18107.607785067135,45510.8951704372,37426.30110929296,11709.311518466644,27775.59938443711,33539.36262320172,22061.953049303313,42995.472541874544,34258.62431201638,31208.943787620723,34327.63183471144,22613.95420131895,7036.922733551008,29173.54469646472,27691.097096447804,39133.46960187664,41502.86704087127,14115.947116883237,43041.50294192008,36912.72616707436,57756.26488067356,29275.950918386625,37528.694152341115,25517.96127145882,22062.063613330363,36484.22958198349,0.0,27027.60752056715,19245.053147998042,16348.263849194496,32250.555056264202,29444.43632591703,17145.89909973912,46263.472822934564,48957.671228840576,50917.101234959235,41943.8671106828,15063.638318080637,42665.605177349156,35678.80135568878,45937.02457283658,48400.97149529858,55945.649646804646,29403.307454759248,9016.679134130032,48454.25253635374,14910.888577718313,31610.202247015553,48804.47566031411,35129.810793412355,16752.053053476437,7257.649392958025,9314.029349792527
