,topology_carcinoma_10_clean.csv,topology_carcinoma_2_clean.csv,topology_carcinoma_8_clean.csv,topology_carcinoma_20_clean.csv,topology_carcinoma_13_clean.csv,topology_carcinoma_9_clean.csv,topology_carcinoma_4_clean.csv,topology_carcinoma_17_clean.csv,topology_carcinoma_5_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_carcinoma_19_clean.csv,9.354631408975573,11.719215842693703,26.068272025427092,10.051274255556983,11.287929326337888,7.726501857551561,12.475883606576684,12.196016709604702,12.19311372908943,11.519007804468195,8.219625189049076e-309,11.355750881693105,7.1880298449168,10.90848308599954,12.514283875967145,10.417631021329576,13.268458786836627,12.601793995648377,10.643915265075385,10.13008755103354
topology_carcinoma_18_clean.csv,11.910695434228842,12.882255219987261,25.58894056926124,11.470138579464217,6.154494842909713,10.921856889272023,12.736770828822092,9.341971906791741,13.466901850498932,6.998547825137912,11.355750881693105,5.452341235420594e-309,9.661933844215202,12.776784463372568,10.223411758881683,11.865472902790264,11.299556230238412,12.122462539482527,12.052774164058253,11.846723261739978
topology_carcinoma_11_clean.csv,9.836307778485365,11.917606537890634,29.179860903966958,10.260655781202516,9.574955617665204,8.398499249366669,15.587472485116557,10.456156950057574,12.45247469938149,9.755870581305444,7.1880298449168,9.661933844215202,1.1620253573381225e-308,11.28950094288549,10.891485598926984,10.644817236078179,11.50285246276831,15.713382874188248,10.877847706481703,10.379408443634919
topology_carcinoma_16_clean.csv,9.582119855885981,9.949722756508592,30.24431924029507,7.189323842209076,12.796348452685532,10.354551971560355,16.651930821444665,13.288892048688444,10.176552374485983,12.903678614581153,10.90848308599954,12.776784463372568,11.28950094288549,1.3104841533371608e-308,13.446367900809218,7.071451055667444,14.106818523192825,16.77784121051635,8.273489317705323,6.254770262292396
topology_carcinoma_3_clean.csv,12.840076689085874,13.400384031048123,21.131366995771405,12.019694423442893,9.190945462082517,11.83357258050636,13.403249899800235,10.212477615117052,14.05283730747486,9.162194610648843,12.514283875967145,10.223411758881683,10.891485598926984,13.446367900809218,6.919226426122827e-309,12.396228568932685,8.895592049988277,10.52088051689769,12.720841730583018,12.44667153577156
topology_carcinoma_6_clean.csv,9.242626570654853,10.095151214855075,30.4649437085625,7.639696390997445,11.837455782609226,9.951687243881366,16.872555289712096,12.25991797519194,10.38969038978951,11.937497042849614,10.417631021329576,11.865472902790264,10.644817236078179,7.071451055667444,12.396228568932685,8.31744436563948e-309,12.752104453905204,16.998465678783788,8.51039786838454,6.249416470774118
topology_carcinoma_14_clean.csv,13.530473542525598,13.88771536119578,22.97614000625057,12.418796363430832,9.493269200487006,12.47275015437112,14.05060338110788,8.735720802625373,14.624502917910664,10.184480066906563,13.268458786836627,11.299556230238412,11.50285246276831,14.106818523192825,8.895592049988277,12.752104453905204,8.87930882193924e-309,11.074199354202236,13.192310328651558,12.883783872292241
topology_carcinoma_12_clean.csv,12.199065134630935,18.055965795826147,19.557759646588416,17.29726748650566,16.225510516916522,10.418215843975808,13.407030686573812,17.877366581109747,11.799373095998657,16.208650171681533,12.601793995648377,12.122462539482527,15.713382874188248,16.77784121051635,10.52088051689769,16.998465678783788,11.074199354202236,1.206463679057638e-308,17.25520153891594,11.87031144033331
topology_carcinoma_15_clean.csv,9.676870410631302,8.655218977961443,30.721679568694654,7.66519021691596,12.03934903956816,10.25224129818983,17.61736013412247,12.457538144609831,8.869658616063138,12.147972942158944,10.643915265075385,12.052774164058253,10.877847706481703,8.273489317705323,12.720841730583018,8.51039786838454,13.192310328651558,17.25520153891594,1.4371527193600454e-308,8.380864851233653
topology_carcinoma_1_clean.csv,8.8628215267053,10.00707596320542,25.336789470112024,7.368440840647244,11.809246951554202,9.568745720029202,15.437096102272548,12.270917443167363,10.27545291674636,11.91166107412192,10.13008755103354,11.846723261739978,10.379408443634919,6.254770262292396,12.44667153577156,6.249416470774118,12.883783872292241,11.87031144033331,8.380864851233653,4.18193869295371e-309
