6,B,139,82,0
6,B,140,82,0
6,B,141,82,0
6,B,142,82,0
1,A,112,83,0
2,B,113,83,0
2,B,114,83,0
10,A,115,83,0
10,A,116,83,0
10,A,117,83,0
10,A,118,83,0
10,A,119,83,0
10,A,120,83,0
10,A,121,83,0
10,A,122,83,0
10,A,123,83,0
10,A,124,83,0
10,A,125,83,0
4,A,126,83,0
4,A,127,83,0
4,A,128,83,0
4,A,129,83,0
4,A,130,83,0
5,B,131,83,0
5,B,132,83,0
5,B,133,83,0
13,A,134,83,0
5,B,135,83,0
13,A,136,83,0
6,B,137,83,0
6,B,138,83,0
6,B,139,83,0
6,B,140,83,0
6,B,141,83,0
6,B,142,83,0
6,B,143,83,0
1,A,110,84,0
1,A,111,84,0
1,A,112,84,0
1,A,113,84,0
2,B,114,84,0
10,A,115,84,0
10,A,116,84,0
10,A,117,84,0
10,A,118,84,0
10,A,119,84,0
10,A,120,84,0
10,A,121,84,0
10,A,122,84,0
10,A,123,84,0
10,A,124,84,0
12,B,125,84,0
4,A,126,84,0
4,A,127,84,0
4,A,128,84,0
4,A,129,84,0
4,A,130,84,0
4,A,131,84,0
5,B,132,84,0
5,B,133,84,0
5,B,134,84,0
5,B,135,84,0
5,B,136,84,0
13,A,137,84,0
6,B,138,84,0
6,B,139,84,0
6,B,140,84,0
6,B,141,84,0
6,B,142,84,0
6,B,143,84,0
6,B,144,84,0
6,B,145,84,0
6,B,146,84,0
1,A,107,85,0
1,A,108,85,0
1,A,109,85,0
1,A,110,85,0
1,A,111,85,0
1,A,112,85,0
1,A,113,85,0
1,A,114,85,0
2,B,115,85,0
10,A,116,85,0
10,A,117,85,0
10,A,118,85,0
10,A,119,85,0
10,A,120,85,0
10,A,121,85,0
10,A,122,85,0
10,A,123,85,0
12,B,124,85,0
12,B,125,85,0
12,B,126,85,0
4,A,127,85,0
4,A,128,85,0
4,A,129,85,0
4,A,130,85,0
4,A,131,85,0
5,B,132,85,0
5,B,133,85,0
5,B,134,85,0
5,B,135,85,0
13,A,136,85,0
13,A,137,85,0
13,A,138,85,0
6,B,139,85,0
6,B,140,85,0
6,B,141,85,0
6,B,142,85,0
6,B,143,85,0
6,B,144,85,0
6,B,145,85,0
6,B,146,85,0
6,B,147,85,0
6,B,148,85,0
6,B,149,85,0
16,B,150,85,0
7,A,151,85,0
1,A,106,86,0
1,A,107,86,0
1,A,108,86,0
1,A,109,86,0
1,A,110,86,0
1,A,111,86,0
1,A,112,86,0
1,A,113,86,0
2,B,114,86,0
2,B,115,86,0
10,A,116,86,0
10,A,117,86,0
10,A,118,86,0
10,A,119,86,0
3,B,120,86,0
10,A,121,86,0
10,A,122,86,0
10,A,123,86,0
10,A,124,86,0
12,B,125,86,0
12,B,126,86,0
12,B,127,86,0
4,A,128,86,0
4,A,129,86,0
4,A,130,86,0
4,A,131,86,0
4,A,132,86,0
5,B,133,86,0
5,B,134,86,0
13,A,135,86,0
5,B,136,86,0
13,A,137,86,0
13,A,138,86,0
13,A,139,86,0
6,B,140,86,0
6,B,141,86,0
6,B,142,86,0
6,B,143,86,0
6,B,144,86,0
6,B,145,86,0
7,A,146,86,0
6,B,147,86,0
6,B,148,86,0
7,A,149,86,0
7,A,150,86,0
7,A,151,86,0
16,B,152,86,0
16,B,153,86,0
16,B,154,86,0
1,A,104,87,0
1,A,105,87,0
1,A,106,87,0
1,A,107,87,0
1,A,108,87,0
1,A,109,87,0
1,A,110,87,0
1,A,111,87,0
1,A,112,87,0
1,A,113,87,0
2,B,114,87,0
10,A,115,87,0
2,B,116,87,0
10,A,117,87,0
10,A,118,87,0
3,B,119,87,0
10,A,120,87,0
10,A,121,87,0
10,A,122,87,0
3,B,123,87,0
11,A,124,87,0
12,B,125,87,0
12,B,126,87,0
12,B,127,87,0
12,B,128,87,0
4,A,129,87,0
4,A,130,87,0
4,A,131,87,0
5,B,132,87,0
5,B,133,87,0
5,B,134,87,0
5,B,135,87,0
13,A,136,87,0
13,A,137,87,0
13,A,138,87,0
13,A,139,87,0
13,A,140,87,0
13,A,141,87,0
13,A,142,87,0
6,B,143,87,0
6,B,144,87,0
6,B,145,87,0
6,B,146,87,0
6,B,147,87,0
7,A,148,87,0
7,A,149,87,0
16,B,150,87,0
7,A,151,87,0
16,B,152,87,0
16,B,153,87,0
16,B,154,87,0
16,B,155,87,0
16,B,156,87,0
2,B,102,88,0
2,B,103,88,0
1,A,104,88,0
1,A,105,88,0
2,B,106,88,0
1,A,107,88,0
1,A,108,88,0
1,A,109,88,0
1,A,110,88,0
1,A,111,88,0
1,A,112,88,0
2,B,113,88,0
2,B,114,88,0
2,B,115,88,0
10,A,116,88,0
10,A,117,88,0
10,A,118,88,0
10,A,119,88,0
3,B,120,88,0
3,B,121,88,0
3,B,122,88,0
3,B,123,88,0
12,B,124,88,0
11,A,125,88,0
12,B,126,88,0
12,B,127,88,0
12,B,128,88,0
4,A,129,88,0
5,B,130,88,0
5,B,131,88,0
5,B,132,88,0
5,B,133,88,0
5,B,134,88,0
5,B,135,88,0
5,B,136,88,0
13,A,137,88,0
13,A,138,88,0
13,A,139,88,0
13,A,140,88,0
13,A,141,88,0
13,A,142,88,0
6,B,143,88,0
7,A,144,88,0
6,B,145,88,0
6,B,146,88,0
7,A,147,88,0
7,A,148,88,0
7,A,149,88,0
7,A,150,88,0
16,B,151,88,0
16,B,152,88,0
16,B,153,88,0
16,B,154,88,0
16,B,155,88,0
16,B,156,88,0
16,B,157,88,0
16,B,158,88,0
2,B,101,89,0
8,A,102,89,0
2,B,103,89,0
2,B,104,89,0
2,B,105,89,0
2,B,106,89,0
2,B,107,89,0
1,A,108,89,0
1,A,109,89,0
2,B,110,89,0
1,A,111,89,0
1,A,112,89,0
1,A,113,89,0
2,B,114,89,0
2,B,115,89,0
2,B,116,89,0
10,A,117,89,0
10,A,118,89,0
3,B,119,89,0
3,B,120,89,0
3,B,121,89,0
3,B,122,89,0
3,B,123,89,0
11,A,124,89,0
11,A,125,89,0
12,B,126,89,0
12,B,127,89,0
12,B,128,89,0
5,B,129,89,0
5,B,130,89,0
5,B,131,89,0
4,A,132,89,0
5,B,133,89,0
5,B,134,89,0
5,B,135,89,0
5,B,136,89,0
5,B,137,89,0
13,A,138,89,0
13,A,139,89,0
13,A,140,89,0
14,B,141,89,0
14,B,142,89,0
13,A,143,89,0
7,A,144,89,0
7,A,145,89,0
6,B,146,89,0
7,A,147,89,0
7,A,148,89,0
7,A,149,89,0
16,B,150,89,0
16,B,151,89,0
16,B,152,89,0
16,B,153,89,0
16,B,154,89,0
16,B,155,89,0
16,B,156,89,0
16,B,157,89,0
16,B,158,89,0
17,B,159,89,0
8,A,100,90,0
8,A,101,90,0
8,A,102,90,0
8,A,103,90,0
2,B,104,90,0
2,B,105,90,0
1,A,106,90,0
2,B,107,90,0
1,A,108,90,0
1,A,109,90,0
2,B,110,90,0
2,B,111,90,0
2,B,112,90,0
2,B,113,90,0
1,A,114,90,0
2,B,115,90,0
9,A,116,90,0
10,A,117,90,0
3,B,118,90,0
10,A,119,90,0
3,B,120,90,0
3,B,121,90,0
11,A,122,90,0
11,A,123,90,0
11,A,124,90,0
11,A,125,90,0
11,A,126,90,0
12,B,127,90,0
4,A,128,90,0
12,B,129,90,0
12,B,130,90,0
4,A,131,90,0
4,A,132,90,0
4,A,133,90,0
5,B,134,90,0
5,B,135,90,0
5,B,136,90,0
13,A,137,90,0
13,A,138,90,0
13,A,139,90,0
13,A,140,90,0
14,B,141,90,0
14,B,142,90,0
14,B,143,90,0
7,A,144,90,0
7,A,145,90,0
7,A,146,90,0
6,B,147,90,0
7,A,148,90,0
7,A,149,90,0
7,A,150,90,0
16,B,151,90,0
16,B,152,90,0
16,B,153,90,0
16,B,154,90,0
16,B,155,90,0
16,B,156,90,0
16,B,157,90,0
15,A,158,90,0
15,A,159,90,0
17,B,160,90,0
17,B,161,90,0
8,A,99,91,0
8,A,100,91,0
8,A,101,91,0
8,A,102,91,0
8,A,103,91,0
8,A,104,91,0
2,B,105,91,0
2,B,106,91,0
1,A,107,91,0
2,B,108,91,0
2,B,109,91,0
2,B,110,91,0
2,B,111,91,0
2,B,112,91,0
2,B,113,91,0
2,B,114,91,0
9,A,115,91,0
9,A,116,91,0
3,B,117,91,0
3,B,118,91,0
3,B,119,91,0
3,B,120,91,0
3,B,121,91,0
11,A,122,91,0
11,A,123,91,0
11,A,124,91,0
11,A,125,91,0
11,A,126,91,0
12,B,127,91,0
12,B,128,91,0
12,B,129,91,0
4,A,130,91,0
4,A,131,91,0
4,A,132,91,0
5,B,133,91,0
5,B,134,91,0
5,B,135,91,0
5,B,136,91,0
5,B,137,91,0
13,A,138,91,0
13,A,139,91,0
14,B,140,91,0
14,B,141,91,0
14,B,142,91,0
7,A,143,91,0
7,A,144,91,0
7,A,145,91,0
7,A,146,91,0
7,A,147,91,0
7,A,148,91,0
7,A,149,91,0
16,B,150,91,0
16,B,151,91,0
16,B,152,91,0
16,B,153,91,0
16,B,154,91,0
16,B,155,91,0
16,B,156,91,0
15,A,157,91,0
15,A,158,91,0
15,A,159,91,0
17,B,160,91,0
17,B,161,91,0
17,B,162,91,0
17,B,163,91,0
8,A,99,92,0
8,A,100,92,0
8,A,101,92,0
8,A,102,92,0
8,A,103,92,0
8,A,104,92,0
8,A,105,92,0
2,B,106,92,0
2,B,107,92,0
2,B,108,92,0
9,A,109,92,0
9,A,110,92,0
2,B,111,92,0
9,A,112,92,0
9,A,113,92,0
9,A,114,92,0
9,A,115,92,0
9,A,116,92,0
3,B,117,92,0
3,B,118,92,0
3,B,119,92,0
3,B,120,92,0
3,B,121,92,0
11,A,122,92,0
11,A,123,92,0
11,A,124,92,0
11,A,125,92,0
11,A,126,92,0
12,B,127,92,0
12,B,128,92,0
12,B,129,92,0
4,A,130,92,0
4,A,131,92,0
4,A,132,92,0
4,A,133,92,0
4,A,134,92,0
5,B,135,92,0
5,B,136,92,0
5,B,137,92,0
13,A,138,92,0
14,B,139,92,0
14,B,140,92,0
14,B,141,92,0
14,B,142,92,0
14,B,143,92,0
7,A,144,92,0
14,B,145,92,0
7,A,146,92,0
7,A,147,92,0
7,A,148,92,0
7,A,149,92,0
7,A,150,92,0
16,B,151,92,0
16,B,152,92,0
16,B,153,92,0
16,B,154,92,0
16,B,155,92,0
16,B,156,92,0
15,A,157,92,0
15,A,158,92,0
17,B,159,92,0
17,B,160,92,0
17,B,161,92,0
17,B,162,92,0
17,B,163,92,0
17,B,164,92,0
17,B,165,92,0
8,A,98,93,0
8,A,99,93,0
8,A,100,93,0
8,A,101,93,0
8,A,102,93,0
8,A,103,93,0
8,A,104,93,0
8,A,105,93,0
8,A,106,93,0
2,B,107,93,0
2,B,108,93,0
2,B,109,93,0
2,B,110,93,0
9,A,111,93,0
9,A,112,93,0
9,A,113,93,0
9,A,114,93,0
9,A,115,93,0
9,A,116,93,0
9,A,117,93,0
9,A,118,93,0
3,B,119,93,0
3,B,120,93,0
3,B,121,93,0
11,A,122,93,0
11,A,123,93,0
11,A,124,93,0
11,A,125,93,0
11,A,126,93,0
12,B,127,93,0
12,B,128,93,0
12,B,129,93,0
4,A,130,93,0
4,A,131,93,0
4,A,132,93,0
4,A,133,93,0
5,B,134,93,0
5,B,135,93,0
5,B,136,93,0
13,A,137,93,0
13,A,138,93,0
14,B,139,93,0
14,B,140,93,0
14,B,141,93,0
14,B,142,93,0
14,B,143,93,0
14,B,144,93,0
14,B,145,93,0
7,A,146,93,0
14,B,147,93,0
14,B,148,93,0
7,A,149,93,0
7,A,150,93,0
7,A,151,93,0
7,A,152,93,0
7,A,153,93,0
15,A,154,93,0
16,B,155,93,0
15,A,156,93,0
15,A,157,93,0
15,A,158,93,0
17,B,159,93,0
17,B,160,93,0
17,B,161,93,0
17,B,162,93,0
17,B,163,93,0
17,B,164,93,0
17,B,165,93,0
17,B,166,93,0
8,A,97,94,0
8,A,98,94,0
19,B,99,94,0
19,B,100,94,0
19,B,101,94,0
8,A,102,94,0
8,A,103,94,0
8,A,104,94,0
8,A,105,94,0
8,A,106,94,0
8,A,107,94,0
2,B,108,94,0
9,A,109,94,0
9,A,110,94,0
9,A,111,94,0
9,A,112,94,0
3,B,113,94,0
3,B,114,94,0
3,B,115,94,0
9,A,116,94,0
3,B,117,94,0
3,B,118,94,0
3,B,119,94,0
3,B,120,94,0
3,B,121,94,0
3,B,122,94,0
11,A,123,94,0
11,A,124,94,0
12,B,125,94,0
12,B,126,94,0
12,B,127,94,0
12,B,128,94,0
12,B,129,94,0
4,A,130,94,0
4,A,131,94,0
4,A,132,94,0
24,B,133,94,0
24,B,134,94,0
13,A,135,94,0
13,A,136,94,0
13,A,137,94,0
13,A,138,94,0
13,A,139,94,0
14,B,140,94,0
14,B,141,94,0
14,B,142,94,0
25,A,143,94,0
14,B,144,94,0
14,B,145,94,0
14,B,146,94,0
26,B,147,94,0
26,B,148,94,0
26,B,149,94,0
7,A,150,94,0
7,A,151,94,0
7,A,152,94,0
7,A,153,94,0
16,B,154,94,0
15,A,155,94,0
15,A,156,94,0
17,B,157,94,0
17,B,158,94,0
17,B,159,94,0
17,B,160,94,0
17,B,161,94,0
17,B,162,94,0
42,A,163,94,0
42,A,164,94,0
42,A,165,94,0
17,B,166,94,0
18,A,96,95,0
18,A,97,95,0
19,B,98,95,0
19,B,99,95,0
19,B,100,95,0
8,A,101,95,0
8,A,102,95,0
8,A,103,95,0
19,B,104,95,0
8,A,105,95,0
8,A,106,95,0
8,A,107,95,0
8,A,108,95,0
2,B,109,95,0
9,A,110,95,0
9,A,111,95,0
3,B,112,95,0
3,B,113,95,0
9,A,114,95,0
