CellID,X_centroid,Y_centroid,phenotype,Cluster
514345,40628.14932126697,39423.76470588235,M2 macrophages,8
881312,40163.13675213675,39562.32478632479,M2 macrophages,9
524335,40321.35443037975,39583.417721518985,M2 macrophages,10
561453,39943.24355300859,39232.449856733525,M2 macrophages,11
355613,40016.64976958525,39741.654377880186,M2 macrophages,12
816380,40182.7927927928,39175.2072072072,M2 macrophages,13
968143,40460.51666666667,39274.55,M2 macrophages,14
856358,40044.700787401576,39812.77165354331,M2 macrophages,15
684281,40196.8,38651.85671641791,M2 macrophages,16
490187,40441.54861111111,38996.819444444445,M2 macrophages,17
590584,40277.82843137255,38935.91176470588,M2 macrophages,18
949094,40141.7340425532,39449.35106382979,M2 macrophages,19
724524,39856.06116207951,39413.60856269113,M2 macrophages,20
318648,40815.52,39483.58285714286,M2 macrophages,21
623066,39906.40051020408,39564.70153061225,M2 macrophages,22
534169,40937.09952606635,39350.26066350711,M2 macrophages,23
736540,40529.78048780488,39449.20557491289,M2 macrophages,24
796688,40494.65022421525,38722.90582959641,M2 macrophages,25
814136,40050.48484848485,39977.02651515151,M2 macrophages,26
835633,40042.81415929204,39215.82743362832,M2 macrophages,27
362552,40948.91747572816,39554.22330097087,M2 macrophages,28
798410,39921.28476821192,39750.56953642384,M2 macrophages,29
575869,40378.2752293578,38808.33027522936,M2 macrophages,30
435978,40252.40392156863,39439.17647058824,M2 macrophages,31
484413,40685.47852760736,39529.07361963191,M2 macrophages,32
653012,40212.561983471074,39344.10743801653,M2 macrophages,33
794516,40146.6129032258,39263.155913978495,M2 macrophages,34
745526,40857.5938697318,39397.22222222222,M2 macrophages,35
908663,40125.020833333336,39818.34375,M2 macrophages,36
696538,40382.16071428572,38906.68452380953,M2 macrophages,37
1027508,40809.15384615384,39287.33653846154,M2 macrophages,38
272126,40431.04375,39471.39375,M2 macrophages,39
424924,40019.25494505495,39587.53406593407,M2 macrophages,40
135787,40193.43502824859,39496.24293785311,M2 macrophages,41
993960,40473.583333333336,39340.694444444445,M2 macrophages,42
540830,40602.36097560976,38970.32195121952,M2 macrophages,43
222897,40671.66019417476,38919.64077669903,M2 macrophages,44
646379,39918.94082840237,39602.66272189349,M2 macrophages,45
1014508,40100.137931034486,39537.62068965517,M2 macrophages,46
543726,40806.41704035874,39446.4529147982,M2 macrophages,47
193637,40622.593406593405,39388.203296703294,M2 macrophages,48
249837,40758.75294117647,39480.4,M2 macrophages,49
945658,39989.456896551725,39259.53448275862,M2 macrophages,50
748851,40144.068292682925,39615.46341463415,M2 macrophages,51
596811,40287.886597938144,39609.35051546392,M2 macrophages,52
1023650,40365.94545454546,39610.41818181818,M2 macrophages,53
947460,40489.38582677166,39516.14173228347,M2 macrophages,54
649445,40632.45573770492,39360.95409836066,M2 macrophages,55
904557,40155.932692307695,39488.20192307692,M2 macrophages,56
663176,40429.71428571428,38728.275132275136,M2 macrophages,57
548550,40447.81935483871,39550.27741935484,M2 macrophages,58
827251,40021.57894736842,39706.51012145749,M2 macrophages,59
947364,40097.27272727273,39735.954545454544,M2 macrophages,60
740987,40158.95256916996,39288.14624505929,M2 macrophages,61
225451,40109.107142857145,39447.28571428572,M2 macrophages,62
822105,40629.17582417582,38967.445054945056,M2 macrophages,63
847525,40194.89010989011,39361.32967032967,M2 macrophages,64
384199,39889.15228426396,39591.90862944163,M2 macrophages,65
459052,40058.76958525346,39834.235023041474,M2 macrophages,66
860048,40308.27678571428,39602.28571428572,M2 macrophages,67
141016,40528.842975206615,39426.67768595041,M2 macrophages,68
503941,40623.865853658535,39443.68292682927,M2 macrophages,69
867024,40199.59016393442,39327.47540983607,M2 macrophages,70
568821,40199.94402985075,39183.78358208955,M2 macrophages,71
724654,40180.4450867052,39568.97109826589,M2 macrophages,72
788054,40507.53539823009,38711.81415929204,M2 macrophages,73
297966,40767.36312849162,39584.195530726254,M2 macrophages,74
1020738,40773.28301886792,39563.85849056604,M2 macrophages,75
637109,40611.678445229685,38950.13780918728,M2 macrophages,76
221997,40152.6,39571.915384615386,M2 macrophages,77
386917,40788.35148514852,39432.94059405941,M2 macrophages,78
678582,39911.0796460177,39761.761061946905,M2 macrophages,79
875719,40499.757396449706,39507.47337278107,M2 macrophages,80
904013,39929.897196261685,39593.92523364486,M2 macrophages,81
497694,40633.38260869565,39397.252173913046,M2 macrophages,82
432003,40454.48351648352,39532.50549450549,M2 macrophages,83
509154,40594.29710144927,38941.239130434784,M2 macrophages,84
1029303,39908.5,39596.02040816326,M2 macrophages,85
672341,40418.75177304965,38722.97872340425,M2 macrophages,86
299328,40163.333333333336,39577.251282051286,M2 macrophages,87
934090,40193.058139534885,39170.72093023256,M2 macrophages,88
897298,40298.330882352944,39612.55882352941,M2 macrophages,89
923473,40591.87804878049,38970.86991869919,M2 macrophages,90
502619,40105.59649122807,39731.11111111111,M2 macrophages,91
787255,40921.02290076336,39411.73282442748,NK,0
887578,40422.51145038168,39253.81679389313,NK,1
253344,40387.36885245902,38916.09016393442,NK,2
637371,40070.06481481482,40027.26851851852,NK,3
105616,40065.89230769231,39382.5,NK,4
344684,40372.13861386139,39563.9900990099,NK,5
980514,40154.942028985504,38983.92753623189,NK,6
801176,40905.28389830508,39152.76271186441,NK,7
462526,40604.78973509934,39222.53476821192,NK,8
912163,40812.84210526316,39324.8045112782,NK,9
896791,40590.32432432433,38681.81756756757,NK,10
510035,40348.255192878336,39139.46884272997,NK,11
66404,40354.34285714286,39374.43571428571,NK,12
494115,39803.00826446281,39340.735537190085,NK,13
604733,40803.98561151079,39572.17266187051,NK,14
584079,40154.35789473685,38766.14736842105,NK,15
223102,40906.58267716535,39298.93700787402,NK,16
688415,40622.77777777778,39574.20289855073,NK,17
856314,40459.63736263736,39052.0989010989,NK,18
553395,40992.47706422018,39481.32110091744,NK,19
603381,41007.93700787402,39328.862204724406,NK,20
56,40544.09087221095,39275.202028397565,NK,21
727139,40217.13903743315,38873.60962566845,NK,22
376788,40286.32701421801,39242.74407582938,NK,23
868393,40246.6582278481,39111.04430379747,NK,24
513074,40415.1198156682,38852.21198156682,NK,25
696265,40015.30452674897,39267.96296296296,NK,26
454258,40579.35,39078.16,NK,27
337209,40402.24444444444,39196.77037037037,NK,28
649089,40771.675,39236.36875,NK,29
773682,40591.23391812865,39365.73099415204,NK,30
883786,40259.3125,39356.8125,NK,31
796712,40840.77777777778,39464.61481481481,NK,32
269033,40395.20769230769,39460.42307692308,NK,33
1010502,40913.80341880342,39533.74358974359,NK,34
1041269,40463.34848484849,39298.48484848485,NK,35
238630,40381.71590909091,39273.94318181818,NK,36
785758,40118.72413793104,39345.67487684729,NK,37
578308,40980.20467836257,39282.865497076025,NK,38
644992,40412.66504854369,39018.08252427184,NK,39
757822,40770.413242009134,39338.5296803653,NK,40
874332,40945.69892473118,39475.32258064516,NK,41
319788,40342.71626297578,38899.87197231834,NK,42
994945,40393.625,38814.58152173913,NK,43
681432,40868.52205882353,39280.93382352941,NK,44
752093,40319.4364640884,39223.57458563536,NK,45
735133,40524.00995024876,39240.75621890547,NK,46
372125,40163.24561403509,39017.11403508772,NK,47
902722,40268.63247863248,39100.82905982906,NK,48
414220,41010.25092250922,39352.033210332105,NK,49
986806,40352.954545454544,39161.03636363636,NK,50
409412,40395.25,39178.5,NK,51
856052,40789.42152466368,39337.60538116592,NK,52
998561,40411.48,39263.19,NK,53
508230,40359.79661016949,39566.88983050847,NK,54
465549,40074.24786324786,39391.01709401709,NK,55
903735,40991.41860465116,39492.13953488372,NK,56
1004760,40397.11627906977,39188.93023255814,NK,57
1020734,40487.021505376346,39560.98924731183,Unknown,0
508371,40138.26845637584,39430.05369127517,Unknown,1
490312,40296.81404958678,39216.67768595041,Unknown,2
872912,39883.88271604938,39672.78395061728,Unknown,3
30655,40780.99714285714,39298.10571428572,Unknown,4
983486,40159.44117647059,38858.64705882353,Unknown,5
704387,40153.448,39734.608,Unknown,6
564064,40126.87012987013,39117.42857142857,Unknown,7
499762,39826.10344827586,39477.50862068965,Unknown,8
978280,40407.049019607846,39348.27450980392,Unknown,9
652892,40084.97741935484,39990.93225806452,Unknown,10
957134,39909.41237113402,39844.68041237113,Unknown,11
56079,40831.90277777778,39527.41666666666,Unknown,12
965481,40929.33928571428,39362.482142857145,Unknown,13
735808,40358.92142857143,39006.38571428572,Unknown,14
711528,39991.94017094017,39335.01709401709,Unknown,15
1010282,40121.4,39576.52,Unknown,16
1018631,40614.6914893617,39361.382978723406,Unknown,17
929138,40495.39047619048,39243.92380952381,Unknown,18
900350,40681.98780487805,39550.34146341463,Unknown,19
714788,40995.50354609929,39519.68085106383,Unknown,20
582981,39933.20879120879,39066.89010989011,Unknown,21
669254,40063.17117117117,39456.0,Unknown,22
741135,40309.40298507463,39397.298507462685,Unknown,23
964950,40717.681818181816,39191.71212121212,Unknown,24
1030290,40285.12765957447,39630.27659574468,Unknown,25
928273,40275.97687861272,39093.7514450867,Unknown,26
973254,40141.92233009709,39029.52427184466,Unknown,27
960565,39849.23376623377,39328.25974025974,Unknown,28
998192,40946.5,39214.2340425532,Unknown,29
959371,40369.47115384616,39231.45192307692,Unknown,30
834523,40227.44174757282,38802.83495145631,Unknown,31
1029856,40075.65,39399.925,Unknown,32
769031,39875.49382716049,39601.37037037037,Unknown,33
595457,40002.8141025641,39969.179487179485,Unknown,34
534592,40405.86259541985,39611.96946564886,Unknown,35
670714,40068.22085889571,39221.32515337423,Unknown,36
928930,40610.59285714286,39192.44285714286,Unknown,37
705562,39860.19014084507,39738.18309859155,Unknown,38
766792,39989.15277777778,39678.625,Unknown,39
225697,40383.50306748466,38882.34969325153,Unknown,40
997364,40584.95555555556,39590.35555555556,Unknown,41
730208,39902.44099378882,39404.95652173913,Unknown,42
575741,40158.3164556962,39361.46202531645,Unknown,43
556947,40055.84347826087,39922.81739130435,Unknown,44
311101,40493.77941176471,39485.294117647056,Unknown,45
499439,40141.83439490446,39479.210191082806,Unknown,46
1020138,40268.92481203008,39158.10526315789,Unknown,47
337055,39774.49859943978,39424.49859943978,Unknown,48
8603,40032.73770491804,39511.90983606558,Unknown,49
597255,40197.41993957704,39061.25981873112,Unknown,50
467690,40197.98376623377,39587.44805194805,Unknown,51
940455,40080.54098360656,39770.44262295082,Unknown,52
255919,39945.82122905028,39824.89944134079,Unknown,53
856294,40156.39669421488,38782.561983471074,Unknown,54
762936,40500.73563218391,39601.1724137931,Unknown,55
453795,40377.88625592417,39184.208530805685,Unknown,56
694990,40451.0859375,39266.625,Unknown,57
546760,39828.475177304965,39677.63120567376,Unknown,58
925331,40024.09782608696,39282.67391304348,Unknown,59
988648,39869.12698412698,39807.03174603175,Unknown,60
829516,40315.82426778242,38981.63179916318,Unknown,61
707305,40415.91228070176,39036.0,Unknown,62
672167,40656.679824561405,39587.583333333336,Unknown,63
509418,40110.53888888889,39334.50555555556,Unknown,64
1025747,40445.95495495496,39379.45045045045,Unknown,65
807968,40090.810909090906,39428.538181818185,Unknown,66
738593,40879.10655737705,39378.18032786885,Unknown,67
250202,39941.21041214751,39374.06941431671,Unknown,68
1017825,40756.3,39185.92,Unknown,69
1014385,40413.054945054944,39234.79120879121,Unknown,70
211239,40193.73015873016,39712.201058201055,Unknown,71
988548,40230.87640449438,38846.4606741573,Unknown,72
757731,40338.68656716418,39432.880597014926,Unknown,73
853939,40453.18918918919,39587.09009009009,Unknown,74
760497,40103.27878787879,39028.78787878788,Unknown,75
927573,40185.83870967742,38885.52419354839,Unknown,76
835619,40053.35344827586,39373.80172413793,Unknown,77
268441,39815.88253968254,39426.34126984127,Unknown,78
545551,40340.29487179488,39390.72435897436,Unknown,79
308651,40020.4,39904.97209302326,Unknown,80
534385,40373.44247787611,39333.30973451328,Unknown,81
379191,40121.68493150685,39400.69863013698,Unknown,82
719690,40134.69144981413,39549.24907063197,Unknown,83
923413,40342.55223880597,39226.432835820895,Unknown,84
1035924,40142.346666666665,39057.46666666667,Unknown,85
1010025,39851.79661016949,39449.76271186441,Unknown,86
880641,40051.75766871166,39410.08588957055,Unknown,87
983686,40512.88,39219.73,Unknown,88
271432,39852.877094972064,39588.84916201117,Unknown,89
662391,40457.33663366337,39240.17326732673,Unknown,90
750593,40152.31428571429,39502.62857142857,Unknown,91
932909,40137.61467889908,39372.13302752293,Unknown,92
967329,40147.9191919192,39108.35353535353,Unknown,93
1020560,40251.89261744967,39155.6644295302,Unknown,94
972954,40067.74803149606,39439.27559055118,Unknown,95
661131,39873.58741258741,39755.95104895105,Unknown,96
788826,40085.03053435114,39386.73282442748,Unknown,97
574420,40102.14351851852,39416.84259259259,Unknown,98
944610,40152.83231707317,39046.43597560976,Unknown,99
1032858,40486.91216216216,39607.39864864865,Unknown,100
762149,39924.10434782608,39847.21304347826,Unknown,101
223106,40087.735537190085,39408.43388429752,Unknown,102
1011837,40125.89705882353,39104.39705882353,Unknown,103
960606,39950.11538461538,39837.07692307692,Unknown,104
955749,39980.75342465754,39332.45205479452,Unknown,105
577283,40115.13114754098,39585.879781420765,Unknown,106
973145,40161.88888888889,39728.7962962963,Unknown,107
756614,40765.62612612613,39045.50900900901,dendritic cells,0
793084,40061.25471698113,39137.34905660377,dendritic cells,1
786675,40722.99551569507,39436.74439461884,dendritic cells,2
327225,40137.1560283688,39822.59574468085,dendritic cells,3
719142,39924.08888888889,38820.688888888886,dendritic cells,4
934695,40301.0099009901,38608.9801980198,dendritic cells,5
487231,40945.66923076923,39281.39230769231,dendritic cells,6
114719,40542.7,39218.93333333333,dendritic cells,7
739977,40536.63157894737,38634.26315789474,dendritic cells,8
1008148,40413.97727272727,38913.03787878788,dendritic cells,9
598346,40684.3085106383,38895.82978723404,dendritic cells,10
325238,40250.59223300971,39374.11650485437,dendritic cells,11
901208,41026.71527777778,39434.32638888889,dendritic cells,12
844548,40627.9,39175.97,dendritic cells,13
376823,39816.03910614525,39311.324022346365,dendritic cells,14
710241,40605.44370860927,39456.93377483444,dendritic cells,15
803152,40300.74418604651,39646.248062015504,dendritic cells,16
451889,40030.03891050584,40018.20233463035,dendritic cells,17
629164,39995.197860962566,39576.16577540107,dendritic cells,18
499742,40165.2874617737,38676.53822629969,dendritic cells,19
972397,40710.92307692308,39278.2717948718,dendritic cells,20
805788,40868.94285714286,39122.49714285714,dendritic cells,21
978136,40050.760869565216,39027.55434782609,dendritic cells,22
668626,40123.58865248227,39176.4609929078,dendritic cells,23
806103,39931.20142180095,39215.86255924171,dendritic cells,24
983315,40670.14814814815,39436.333333333336,dendritic cells,25
723020,40581.67543859649,39121.89473684211,dendritic cells,26
932064,40996.93333333333,39340.92222222222,dendritic cells,27
962776,40217.641304347824,38618.891304347824,dendritic cells,28
891284,40667.37373737374,39373.90909090909,dendritic cells,29
1024098,40929.833333333336,39194.333333333336,dendritic cells,30
914952,39929.63106796116,39018.844660194176,dendritic cells,31
701238,40553.3768115942,39409.90579710145,dendritic cells,32
754846,40683.17619047619,39214.43333333333,dendritic cells,33
961902,39986.96240601504,38768.88721804512,dendritic cells,34
105527,40662.1462264151,39510.438679245286,dendritic cells,35
496044,40531.00793650794,39485.78571428572,dendritic cells,36
314967,40807.460396039605,39076.9702970297,dendritic cells,37
1035008,40060.49333333333,39867.81333333333,dendritic cells,38
938624,40609.52884615384,39150.33653846154,dendritic cells,39
259850,40994.71959459459,39406.93243243243,dendritic cells,40
572677,40666.548,38825.488,dendritic cells,41
562363,40751.94285714286,39348.76190476191,dendritic cells,42
415609,40083.88,39167.2,dendritic cells,43
977928,40728.44776119403,39474.65671641791,dendritic cells,44
575327,40147.14159292035,39131.78761061947,dendritic cells,45
986321,40580.42222222222,39187.95555555556,dendritic cells,46
872525,40956.35119047619,39367.57738095238,dendritic cells,47
432360,40587.51098901099,38661.04945054945,dendritic cells,48
648697,40962.97122302158,39218.2757793765,dendritic cells,49
219032,40672.12083333333,39245.64722222222,dendritic cells,50
852444,40890.44252873564,39197.76436781609,dendritic cells,51
548032,40834.11594202898,39102.840579710144,dendritic cells,52
707502,40625.44859813084,39506.82242990654,dendritic cells,53
749541,40038.90419161677,39981.94011976048,dendritic cells,54
843836,40682.35944700461,39373.90783410138,dendritic cells,55
971991,40724.22580645161,39326.90322580645,dendritic cells,56
319467,40233.51867219917,38648.58091286307,dendritic cells,57
851296,40646.90862944163,39447.96954314721,dendritic cells,58
857141,40683.72222222222,38927.006944444445,dendritic cells,59
995470,40178.20338983051,38701.24576271186,dendritic cells,60
781580,40089.608695652176,39139.97515527951,dendritic cells,61
968601,40622.87313432836,39128.65671641791,dendritic cells,62
277744,40561.683139534885,38630.96511627907,dendritic cells,63
331099,40698.74429223744,39389.100456621,dendritic cells,64
371600,40558.40566037736,39186.1037735849,dendritic cells,65
632934,40670.303514377,39464.14057507987,dendritic cells,66
731466,40961.747747747744,39294.9009009009,dendritic cells,67
112263,40067.96835443038,39153.93670886076,dendritic cells,68
799919,40698.375,38910.44230769231,dendritic cells,69
886728,40846.24528301887,39114.77358490566,dendritic cells,70
301211,40980.16666666666,39345.36842105263,dendritic cells,71
467906,40807.904320987655,39059.07407407407,dendritic cells,72
967607,40586.407216494845,39108.989690721646,dendritic cells,73
691721,40682.67901234568,39357.98765432099,dendritic cells,74
1005523,40101.78289473684,39174.88815789474,dendritic cells,75
696474,40903.96913580247,39194.51234567901,dendritic cells,76
838601,40585.222727272725,39136.395454545454,dendritic cells,77
469757,41000.27900552486,39387.25966850829,dendritic cells,78
743640,40426.670454545456,38909.15340909091,dendritic cells,79
296337,40619.21827411168,39142.05076142132,dendritic cells,80
716168,40093.85227272727,39157.69318181818,dendritic cells,81
633008,40400.08974358974,38903.97435897436,dendritic cells,82
504074,40143.05925925926,39145.903703703705,dendritic cells,83
948145,40166.85294117647,38692.86274509804,dendritic cells,84
888074,40671.91954022989,39425.70114942529,dendritic cells,85
273962,40220.52296819788,38631.25441696113,dendritic cells,86
705451,40664.35398230088,39448.42920353983,dendritic cells,87
832347,41026.62025316456,39421.71308016877,dendritic cells,88
989254,40127.01470588235,39187.44117647059,dendritic cells,89
1036101,40957.86363636364,39284.09090909091,dendritic cells,90
362959,40612.0,39131.81617647059,dendritic cells,91
929941,40858.57692307692,39125.31730769231,dendritic cells,92
939205,40079.578125,39158.125,dendritic cells,93
724854,40680.51298701299,39430.47402597403,dendritic cells,94
959029,40722.10416666666,39482.052083333336,dendritic cells,95
848264,40692.19801980198,38900.69306930693,dendritic cells,96
1008282,39951.88111888112,39390.25174825175,effector CD8+ T cells,0
295656,40466.54,39472.605,effector CD8+ T cells,1
787494,40076.22147651007,39860.13087248322,effector CD8+ T cells,2
1041087,40263.15,38801.6,effector CD8+ T cells,3
667935,40947.6145038168,39407.0572519084,effector CD8+ T cells,4
206612,39858.15420560748,39664.0,effector CD8+ T cells,5
1028214,40136.84615384616,39249.89230769231,effector CD8+ T cells,6
659823,40086.008583690986,39666.94849785408,effector CD8+ T cells,7
844147,39951.292929292926,38654.444444444445,effector CD8+ T cells,8
630597,40399.119047619046,39022.42063492064,effector CD8+ T cells,9
377653,40177.833333333336,39546.65,effector CD8+ T cells,10
971371,40132.0406504065,39016.56097560976,effector CD8+ T cells,11
1005236,40552.11111111111,39589.09259259259,effector CD8+ T cells,12
522891,39870.10480349345,39494.14847161572,effector CD8+ T cells,13
791559,40063.00689655173,39992.058620689655,effector CD8+ T cells,14
940787,40016.70256410256,39201.46153846154,effector CD8+ T cells,15
864821,39898.27218934911,39340.19526627219,effector CD8+ T cells,16
180645,39966.328571428574,39923.96,effector CD8+ T cells,17
796235,40354.7,39459.2,effector CD8+ T cells,18
1009599,40273.72368421053,38705.10526315789,effector CD8+ T cells,19
914096,40122.77215189873,39950.86075949367,effector CD8+ T cells,20
931824,40173.45263157895,39228.25263157895,effector CD8+ T cells,21
523074,40084.54736842105,39897.53684210526,effector CD8+ T cells,22
116442,39897.43125,39668.63125,effector CD8+ T cells,23
416698,39898.68235294118,39366.7705882353,effector CD8+ T cells,24
973200,40049.982035928144,39961.32934131737,effector CD8+ T cells,25
612147,39840.38805970149,39691.84328358209,effector CD8+ T cells,26
304951,40185.14159292035,39515.98230088496,effector CD8+ T cells,27
482163,39972.0,39408.34482758621,effector CD8+ T cells,28
1039396,39973.638392857145,39380.34375,effector CD8+ T cells,29
1022056,39920.02247191011,39363.61423220974,effector CD8+ T cells,30
917778,40135.035211267605,39261.73943661972,effector CD8+ T cells,31
658392,39893.31219512195,39349.2243902439,effector CD8+ T cells,32
957631,40546.634146341465,39594.70731707317,effector CD8+ T cells,33
946631,40477.17610062893,38918.74213836478,memory CD4+ T cells,0
996946,40684.45394736842,39324.75,memory CD4+ T cells,1
164499,40090.56206896552,39307.606896551726,memory CD4+ T cells,2
942054,40332.32558139535,39361.91860465116,memory CD4+ T cells,3
475997,40950.84375,39448.75,memory CD4+ T cells,4
669682,40329.26293995859,38599.53209109731,memory CD4+ T cells,5
861928,40290.4,39061.51,memory CD4+ T cells,6
495955,40527.27443609023,39162.16541353383,memory CD4+ T cells,7
182471,40915.05369127517,39202.463087248325,memory CD4+ T cells,8
823130,40396.157692307694,39517.29615384615,memory CD4+ T cells,9
573113,40767.27710843374,39120.87951807229,memory CD4+ T cells,10
175386,40331.51232876712,38879.21369863013,memory CD4+ T cells,11
949767,40075.58653846154,39719.394230769234,memory CD4+ T cells,12
674883,40574.66197183099,38665.66901408451,memory CD4+ T cells,13
369856,40216.76255707763,38936.5799086758,memory CD4+ T cells,14
265326,40621.17142857143,39012.90285714286,memory CD4+ T cells,15
275253,40840.4,39412.01142857143,memory CD4+ T cells,16
739611,40455.17857142857,39307.88095238096,memory CD4+ T cells,17
502553,40546.583333333336,39418.88333333333,memory CD4+ T cells,18
588613,40237.90269151139,39217.10144927536,memory CD4+ T cells,19
951388,40444.54285714286,39132.75238095239,memory CD4+ T cells,20
419163,40650.90140845071,38795.30281690141,memory CD4+ T cells,21
479340,40008.09009009009,39156.66666666666,memory CD4+ T cells,22
614993,40245.287769784176,38713.03597122302,memory CD4+ T cells,23
933860,40800.57333333333,39292.18666666667,memory CD4+ T cells,24
474459,40625.317880794704,39587.14569536424,memory CD4+ T cells,25
657529,40369.87826086956,39197.84347826087,memory CD4+ T cells,26
782550,40672.31746031746,39187.2328042328,memory CD4+ T cells,27
228175,40908.90957446808,39337.21276595745,memory CD4+ T cells,28
551585,40008.04054054054,38913.18243243243,memory CD4+ T cells,29
329938,40924.56842105263,39530.36842105263,memory CD4+ T cells,30
712834,40165.36507936508,38778.40476190476,memory CD4+ T cells,31
436583,40199.91351351352,39482.57297297297,memory CD4+ T cells,32
213358,40325.37026239067,39127.75218658892,memory CD4+ T cells,33
1010368,40455.44029850746,38519.18656716418,memory CD4+ T cells,34
939247,40537.2962962963,39076.77037037037,memory CD4+ T cells,35
751228,40449.75886524823,39358.75177304965,memory CD4+ T cells,36
644321,40191.45736434109,39093.09302325582,memory CD4+ T cells,37
562692,40412.117216117214,38711.76556776557,memory CD4+ T cells,38
521748,40703.03726708075,39034.06211180124,memory CD4+ T cells,39
758520,40899.2485549133,39321.47976878613,memory CD4+ T cells,40
1015512,40245.096774193546,39322.58064516129,memory CD4+ T cells,41
322320,40486.49162011173,39217.64245810056,memory CD4+ T cells,42
83266,40290.02362204724,39657.629921259846,memory CD4+ T cells,43
334918,40791.25405405406,39557.8,memory CD4+ T cells,44
1013749,40295.52173913043,38788.88819875776,memory CD4+ T cells,45
650527,40408.94852941176,38972.94852941176,memory CD4+ T cells,46
467764,40818.7945945946,39129.60540540541,memory CD4+ T cells,47
268862,40624.90128755365,39326.49141630901,memory CD4+ T cells,48
456375,40561.778894472365,38954.0,memory CD4+ T cells,49
1006192,40098.01052631579,39565.63157894737,memory CD4+ T cells,50
712646,40503.7743902439,38591.12804878049,memory CD4+ T cells,51
749625,40402.51960784314,39262.67647058824,memory CD4+ T cells,52
571464,40914.00469483568,39465.81220657277,memory CD4+ T cells,53
978485,40998.92741935484,39305.91129032258,memory CD4+ T cells,54
538596,39960.40909090909,39638.07142857143,memory CD4+ T cells,55
429063,40353.77464788732,39414.66197183099,memory CD4+ T cells,56
1028778,40029.0,39001.94252873564,memory CD4+ T cells,57
931403,40342.03544303797,38531.696202531646,memory CD4+ T cells,58
594589,40882.398230088496,39523.48672566372,memory CD4+ T cells,59
300223,40620.1301369863,38917.64383561644,memory CD4+ T cells,60
518116,40770.13432835821,39417.51243781095,memory CD4+ T cells,61
857171,40487.63636363636,39503.71900826446,memory CD4+ T cells,62
114118,40434.37530266344,38809.34866828087,memory CD4+ T cells,63
355516,40391.63636363636,39099.62055335968,memory CD4+ T cells,64
788163,40389.8729281768,38623.31491712707,memory CD4+ T cells,65
135270,40650.83766233766,39117.7077922078,memory CD4+ T cells,66
198146,40232.425087108015,39095.00348432056,memory CD4+ T cells,67
