CellID,X_centroid,Y_centroid,phenotype,Cluster
449529,25663.608465608464,12762.42857142857,B cells,126
835489,25656.946666666667,13028.353333333333,B cells,127
822150,25710.27380952381,12839.267857142857,B cells,128
228285,25224.205211726385,13211.677524429968,B cells,129
542391,25761.588888888888,13028.983333333334,B cells,130
951204,25620.06818181818,13044.113636363636,B cells,131
722377,25399.866043613707,13247.445482866044,B cells,132
871830,25676.37341772152,12746.40506329114,B cells,133
1022066,25767.13207547169,12656.132075471698,B cells,134
218229,25452.57933579336,13103.29889298893,B cells,135
495896,24673.098484848484,13131.575757575758,B cells,136
641507,25506.26717557252,13148.095419847328,B cells,137
197150,25449.071428571428,13234.00974025974,B cells,138
927289,25675.25609756097,12695.524390243903,B cells,139
815960,24770.20253164557,13584.506329113923,B cells,140
849442,25404.48809523809,13143.42857142857,B cells,141
316894,25661.025423728814,12719.415254237289,B cells,142
514799,25611.25149700599,13064.988023952095,B cells,143
949937,23561.416666666668,13633.9375,B cells,144
939280,25534.85393258427,12441.8202247191,B cells,145
344366,23559.24519230769,13648.379807692309,B cells,146
982668,25212.669724770643,13183.981651376149,B cells,147
1025674,24519.2641509434,13680.77358490566,B cells,148
960411,25527.25568181818,13084.772727272728,B cells,149
62833,25668.0,12775.658959537572,B cells,150
430043,25663.91346153846,12666.47435897436,B cells,151
279402,25384.48178137652,13378.854251012146,B cells,152
639942,25637.08383233533,13053.62874251497,B cells,153
397402,25760.71489361702,12210.48085106383,B cells,154
992135,25514.52631578948,13106.852631578948,B cells,155
964852,25590.880434782608,13079.91304347826,B cells,156
538583,25389.53513513513,13215.88108108108,B cells,157
839971,25636.288288288288,13067.216216216217,B cells,158
1039525,24751.6511627907,13585.453488372092,B cells,159
661126,25514.928416485905,13167.43600867679,B cells,160
604372,25746.734513274336,12835.371681415929,B cells,161
501184,24757.64814814815,13608.12962962963,B cells,162
939389,24636.535211267605,13156.05633802817,B cells,163
799954,25639.12371134021,12863.144329896908,B cells,164
1033123,25515.571428571428,13125.228571428572,B cells,165
802997,25687.496774193547,12833.193548387097,B cells,166
977344,25404.96992481203,13230.30827067669,B cells,167
775420,25613.78527607362,13034.276073619632,B cells,168
973426,25578.617647058825,13084.14705882353,B cells,169
345455,24821.46956521739,13079.695652173914,B cells,170
974945,25462.55319148936,12851.659574468084,CD4+ T cells,0
634275,25096.31937172775,13347.984293193716,CD4+ T cells,1
502919,25894.080291970804,12672.554744525549,CD4+ T cells,2
416594,25101.37219730941,13022.735426008969,CD4+ T cells,3
1010444,24819.6231884058,13672.710144927536,CD4+ T cells,4
876225,24991.24822695036,13249.765957446809,CD4+ T cells,5
642263,25162.930555555555,12945.361111111111,CD4+ T cells,6
762931,25864.77570093458,12680.22429906542,CD4+ T cells,7
645947,25461.34223918575,12387.734096692113,Ki67+ tumor cells ,0
851915,23584.958944281523,13809.394428152493,Ki67+ tumor cells ,1
23691,23204.475,14016.083333333334,Ki67+ tumor cells ,2
569738,22848.19680851064,14268.26329787234,Ki67+ tumor cells ,3
571983,25300.698630136987,12501.99908675799,Ki67+ tumor cells ,4
788985,24787.668674698794,12632.301204819278,M1/M0 macrophages,0
809347,24263.028169014084,13634.12323943662,M1/M0 macrophages,1
984560,23251.17391304348,14297.152173913044,M1/M0 macrophages,2
511309,25428.198738170347,13367.290220820189,M1/M0 macrophages,3
525570,25566.15486725664,12383.632743362832,M1/M0 macrophages,4
262734,23916.57957244656,13387.206650831356,M1/M0 macrophages,5
1028788,24803.662162162163,13055.432432432432,M1/M0 macrophages,6
678586,24251.49847094801,14101.45871559633,M1/M0 macrophages,7
662994,23438.21505376344,13904.279569892473,M1/M0 macrophages,8
1024674,25154.07,13174.47,M1/M0 macrophages,9
381424,24818.194117647057,13527.329411764706,M1/M0 macrophages,10
529520,25419.44,12978.544,M1/M0 macrophages,11
420590,22900.888461538463,14442.280769230769,M1/M0 macrophages,12
573115,24550.190789473683,13872.167763157897,M1/M0 macrophages,13
558882,25752.6224489796,12325.066326530612,M1/M0 macrophages,14
901945,24964.28272251309,12455.61780104712,M1/M0 macrophages,15
726649,23954.446945337622,14468.787781350482,M1/M0 macrophages,16
854110,23056.64870689655,14578.540948275862,M1/M0 macrophages,17
440847,24433.33333333333,12837.88524590164,M1/M0 macrophages,18
463216,24919.86046511628,12826.976744186046,M1/M0 macrophages,19
1014870,23530.392523364488,13476.336448598133,M1/M0 macrophages,20
376758,25389.050583657587,12654.428015564205,M1/M0 macrophages,21
422775,23300.75392670157,14512.89005235602,M1/M0 macrophages,22
895406,25537.090277777777,13165.361111111111,M1/M0 macrophages,23
1029239,25297.527777777777,13086.722222222224,M1/M0 macrophages,24
442758,24087.58741258741,13455.606643356645,M1/M0 macrophages,25
795035,23993.015094339626,14059.68679245283,M1/M0 macrophages,26
364439,24357.91,13445.15,M1/M0 macrophages,27
981622,24647.85593220339,12949.5,M1/M0 macrophages,28
354642,22883.48318042813,14297.045871559632,M1/M0 macrophages,29
899515,25202.85714285714,12980.576530612245,M1/M0 macrophages,30
490190,24702.56296296296,13287.08888888889,M1/M0 macrophages,31
1017424,25924.78571428572,12522.410714285714,M1/M0 macrophages,32
962259,25901.260869565216,12244.445652173914,M1/M0 macrophages,33
213205,24136.034013605444,13202.986394557824,M1/M0 macrophages,34
284714,24500.63565891473,13652.852713178294,M1/M0 macrophages,35
510189,24894.74269005848,13377.169590643274,M1/M0 macrophages,36
959383,25580.04615384616,12228.476923076923,M1/M0 macrophages,37
633324,23259.72864321608,13975.527638190955,M1/M0 macrophages,38
748737,25738.63492063492,12162.222222222224,M1/M0 macrophages,39
177243,25253.65486725664,13440.407079646018,M1/M0 macrophages,40
633528,25001.08878504673,13570.61214953271,M1/M0 macrophages,41
1038248,23837.9,13273.94,M1/M0 macrophages,42
589618,25010.83582089552,12722.587064676616,M1/M0 macrophages,43
485803,24715.59347181009,13412.12462908012,M1/M0 macrophages,44
643989,24935.153846153848,12978.596153846154,M1/M0 macrophages,45
1005893,25326.39603960396,13133.841584158416,M1/M0 macrophages,46
922469,25403.140350877195,12508.526315789471,M1/M0 macrophages,47
823363,24463.51020408163,13888.147959183674,M1/M0 macrophages,48
944464,24255.38125,13995.55,M1/M0 macrophages,49
926635,23144.766037735848,14230.864150943396,M1/M0 macrophages,50
865171,24856.82352941177,12517.217647058824,M1/M0 macrophages,51
668838,23967.288732394365,13241.330985915492,M1/M0 macrophages,52
1027178,25097.97014925373,12990.68656716418,M1/M0 macrophages,53
850780,23153.125,14539.566964285714,M1/M0 macrophages,54
858183,24984.961165048546,12529.368932038837,M1/M0 macrophages,55
903668,23426.48132780083,13796.634854771784,M1/M0 macrophages,56
759123,24734.21827411168,12897.835025380711,M1/M0 macrophages,57
720926,24644.43438914027,12850.27149321267,M1/M0 macrophages,58
153070,24155.41011235955,13521.65168539326,M1/M0 macrophages,59
734874,25413.49626865672,13102.619402985074,M1/M0 macrophages,60
500984,24348.70711297071,13968.69037656904,M1/M0 macrophages,61
351874,25292.26923076923,12939.147435897436,M1/M0 macrophages,62
979823,24058.855263157893,13542.223684210529,M1/M0 macrophages,63
313503,25840.00342465753,12351.3698630137,M1/M0 macrophages,64
991692,24510.352112676057,12881.0,M1/M0 macrophages,65
521474,25158.357798165136,13091.88990825688,M1/M0 macrophages,66
405435,24657.126984126982,13039.29365079365,M1/M0 macrophages,67
591550,25548.35714285714,13101.58482142857,M1/M0 macrophages,68
1036358,24176.67415730337,14091.65168539326,M1/M0 macrophages,69
1006216,25592.5,12292.333333333334,M1/M0 macrophages,70
641703,23243.51171875,14502.796875,M1/M0 macrophages,71
492771,24580.56,13934.436,M1/M0 macrophages,72
1013388,24932.19205298013,12761.741721854303,M1/M0 macrophages,73
505303,25316.99342105263,13197.243421052632,M1/M0 macrophages,74
814535,24974.126315789475,12425.926315789471,M1/M0 macrophages,75
742728,25542.10714285714,12296.02380952381,M1/M0 macrophages,76
109131,25612.28571428572,12377.16883116883,M1/M0 macrophages,77
291772,22923.07692307692,14296.986622073578,M1/M0 macrophages,78
728811,25018.09253731344,12515.38208955224,M1/M0 macrophages,79
529254,24771.979166666668,12617.375,M1/M0 macrophages,80
399010,25288.434065934067,13107.263736263736,M1/M0 macrophages,81
855134,23257.879310344822,14494.770114942528,M1/M0 macrophages,82
966555,24970.8693877551,12411.18775510204,M1/M0 macrophages,83
223255,24478.12080536913,13887.838926174496,M1/M0 macrophages,84
664575,25535.777777777777,13108.138888888889,M1/M0 macrophages,85
1026342,25409.54455445545,12986.326732673268,M1/M0 macrophages,86
595989,24845.976958525345,12490.778801843318,M2 macrophages,0
573911,23864.911917098445,13786.569948186529,M2 macrophages,1
738134,25987.036842105263,12328.242105263158,M2 macrophages,2
416386,24807.742647058825,13089.72794117647,M2 macrophages,3
631351,25433.508474576272,12823.228813559324,M2 macrophages,4
621474,22973.53409090909,14325.943181818182,M2 macrophages,5
1032475,23820.478260869564,14108.338164251209,M2 macrophages,6
524828,24485.62359550561,13625.050561797752,M2 macrophages,7
663601,25693.71929824561,12542.397660818711,M2 macrophages,8
292399,25018.66541353384,13511.838345864662,M2 macrophages,9
564744,25296.20422535212,13032.605633802816,M2 macrophages,10
639110,23443.43076923077,13956.696153846156,M2 macrophages,11
341878,24252.722222222223,13187.361111111111,M2 macrophages,12
633505,24849.54705882353,12834.741176470588,M2 macrophages,13
548380,24115.31832797428,14414.33118971061,M2 macrophages,14
122100,24518.367647058825,12827.632352941177,M2 macrophages,15
964919,24232.25974025974,13875.688311688313,M2 macrophages,16
136180,23701.03676470588,13480.555147058823,M2 macrophages,17
1029479,24012.92553191489,13416.340425531916,M2 macrophages,18
311536,25709.56818181818,12236.10606060606,M2 macrophages,19
875864,24984.512,12616.096,M2 macrophages,20
635620,23576.675324675325,14331.194805194806,M2 macrophages,21
505085,23981.63354037267,14052.832298136644,M2 macrophages,22
427312,24527.276923076923,13918.684615384616,M2 macrophages,23
686887,25879.420118343194,12426.147928994083,M2 macrophages,24
831672,23920.5593220339,13514.822033898305,M2 macrophages,25
638244,24549.303448275863,13285.751724137932,M2 macrophages,26
79298,25287.911111111112,13304.171428571428,M2 macrophages,27
224993,23657.916279069766,13658.106976744186,M2 macrophages,28
388821,24002.01567398119,13779.573667711598,M2 macrophages,29
812090,24202.539170506912,13565.47004608295,M2 macrophages,30
983840,23926.38095238096,14520.0,M2 macrophages,31
459602,24905.762376237624,13198.316831683169,M2 macrophages,32
943817,24828.32743362832,13684.681415929204,M2 macrophages,33
943518,24634.54609929078,12905.14184397163,M2 macrophages,34
308899,23264.61658031088,14018.341968911916,M2 macrophages,35
782573,25489.91581632653,12579.670918367348,M2 macrophages,36
429033,24332.17365269461,13405.035928143712,M2 macrophages,37
614464,24208.913242009134,14134.168949771689,M2 macrophages,38
829587,25404.58227848101,12707.45569620253,M2 macrophages,39
87910,25233.69827586207,13493.73275862069,M2 macrophages,40
513527,25864.56179775281,12290.769662921348,M2 macrophages,41
1037334,25740.38848920863,12441.676258992806,M2 macrophages,42
275723,24944.420600858368,12708.18025751073,M2 macrophages,43
702730,23735.53012048193,14276.951807228916,M2 macrophages,44
827531,24723.88311688312,12653.74025974026,M2 macrophages,45
893924,23979.12962962963,13601.407407407409,M2 macrophages,46
507796,25042.72020725389,12770.316062176164,M2 macrophages,47
460537,22827.987903225807,14374.520161290322,M2 macrophages,48
250612,24014.598615916955,14322.173010380622,M2 macrophages,49
924073,25582.75735294117,12748.117647058823,M2 macrophages,50
882379,23828.108974358973,13912.121794871797,M2 macrophages,51
693691,24426.6149068323,13754.23602484472,M2 macrophages,52
951741,23704.809523809523,13939.83116883117,M2 macrophages,53
359559,25229.658914728683,12553.390180878552,M2 macrophages,54
923787,26017.990566037737,12429.566037735847,M2 macrophages,55
943788,25602.850746268658,12325.776119402984,M2 macrophages,56
246605,24830.74623115578,13384.195979899498,M2 macrophages,57
599798,25058.0,13066.6,M2 macrophages,58
213954,22951.40108401084,14428.647696476964,M2 macrophages,59
788181,23898.056603773584,13703.334905660377,M2 macrophages,60
989049,25829.35238095238,12462.609523809524,M2 macrophages,61
488589,24116.93269230769,14112.735576923076,M2 macrophages,62
762223,24817.76878612717,12903.00578034682,M2 macrophages,63
547735,24080.706572769952,13887.25117370892,M2 macrophages,64
1013846,24055.77173913044,13703.70652173913,M2 macrophages,65
964744,24629.32,13655.29,M2 macrophages,66
505190,24922.35467980296,12278.714285714286,M2 macrophages,67
383987,24616.06177606177,12774.945945945949,M2 macrophages,68
174226,24724.63793103448,13816.344827586208,M2 macrophages,69
803882,25260.24840764332,12913.528662420382,M2 macrophages,70
877688,24683.5,13151.673333333334,M2 macrophages,71
826786,25408.185185185182,13219.901234567902,M2 macrophages,72
328568,22960.66995073892,14238.470443349754,M2 macrophages,73
807105,24311.25842696629,13612.393258426966,M2 macrophages,74
930381,24071.91139240506,13522.29535864979,M2 macrophages,75
1018416,24247.02614379085,13782.401960784313,M2 macrophages,76
819665,25463.67906976744,13373.744186046511,M2 macrophages,77
871160,23536.24074074074,13664.807407407408,M2 macrophages,78
950858,25668.114285714284,12632.457142857143,M2 macrophages,79
574142,25628.544041450776,12482.435233160622,M2 macrophages,80
988198,25525.346153846152,12496.317307692309,M2 macrophages,81
735388,23794.52029520295,13641.09225092251,M2 macrophages,82
922966,23851.87068965517,14382.594827586208,M2 macrophages,83
618168,23597.867383512545,13586.598566308245,M2 macrophages,84
556273,24383.905982905984,13271.435897435897,M2 macrophages,85
930569,23477.63095238096,14320.357142857143,M2 macrophages,86
1010986,23215.66929133858,14144.818897637797,M2 macrophages,87
974958,24997.478723404256,12486.436170212766,M2 macrophages,88
801322,23632.189873417723,14055.575949367088,M2 macrophages,89
763321,23965.51282051282,14239.758974358974,M2 macrophages,90
628427,24200.12048192771,13432.265060240965,M2 macrophages,91
653054,24897.80141843972,13026.524822695035,M2 macrophages,92
335489,24429.315492957747,14029.588732394366,M2 macrophages,93
312321,24056.97777777777,13288.977777777778,M2 macrophages,94
653862,25867.0125,12214.9375,M2 macrophages,95
845656,25710.28253968254,12408.55873015873,M2 macrophages,96
452605,25222.353658536584,13130.774390243903,M2 macrophages,97
351646,23968.86440677966,13712.593220338984,M2 macrophages,98
927251,24089.765100671146,13800.046979865772,M2 macrophages,99
966105,24131.726495726496,14191.94871794872,M2 macrophages,100
282415,25267.65948275862,12740.01724137931,M2 macrophages,101
976400,23540.907894736843,13822.552631578948,M2 macrophages,102
968264,24507.970588235294,13761.823529411764,M2 macrophages,103
414347,25980.36263736264,12419.543956043955,M2 macrophages,104
896113,25018.5,12699.884615384615,M2 macrophages,105
403125,24570.53633217993,13859.60553633218,M2 macrophages,106
307653,25812.0890052356,12389.010471204188,M2 macrophages,107
769749,23435.37575757576,14042.309090909092,M2 macrophages,108
987753,25464.556701030928,12795.9793814433,M2 macrophages,109
467189,24639.310924369747,12702.078431372547,M2 macrophages,110
778978,24900.116279069767,12647.054263565891,M2 macrophages,111
639328,25513.265432098764,12842.901234567902,M2 macrophages,112
747008,24830.87428571429,13117.457142857143,M2 macrophages,113
479396,25552.48670212766,12198.06914893617,M2 macrophages,114
967975,25269.46043165468,13384.25179856115,M2 macrophages,115
1023273,25383.42748091603,12618.435114503816,M2 macrophages,116
935997,23822.36470588235,14005.847058823529,M2 macrophages,117
712920,24598.705069124426,13208.345622119816,M2 macrophages,118
949524,24877.666666666668,13227.742424242424,M2 macrophages,119
393567,23939.16734693877,14161.069387755102,M2 macrophages,120
581792,23703.60815047022,14114.388714733544,M2 macrophages,121
448581,25054.290502793297,12873.40782122905,M2 macrophages,122
185077,24761.421800947868,12899.976303317537,M2 macrophages,123
359867,23717.925925925927,13598.104938271605,M2 macrophages,124
449695,24922.894545454543,13492.14181818182,M2 macrophages,125
686518,25370.795454545456,13056.8125,M2 macrophages,126
823179,23983.75238095238,13551.619047619048,M2 macrophages,127
687166,24782.75384615385,12714.030769230769,M2 macrophages,128
992814,24572.436363636363,12911.745454545457,M2 macrophages,129
949527,25825.577777777777,12548.837037037038,M2 macrophages,130
831600,23918.59259259259,13622.398148148148,M2 macrophages,131
26970,25567.055062166964,12557.460035523978,M2 macrophages,132
707444,24170.46323529412,14041.316176470587,M2 macrophages,133
904067,24818.9512195122,13039.073170731708,M2 macrophages,134
140954,23727.19230769231,14008.65934065934,M2 macrophages,135
726055,24907.128676470587,12512.066176470587,M2 macrophages,136
556678,23883.331797235023,13729.221198156682,M2 macrophages,137
948077,25934.846153846152,12405.738461538462,M2 macrophages,138
529349,23795.06031746032,13809.974603174604,M2 macrophages,139
873012,25137.797297297297,13056.256756756757,M2 macrophages,140
504900,25017.4391025641,13572.951923076924,M2 macrophages,141
27505,24056.35185185185,13948.62962962963,M2 macrophages,142
505596,24885.33246753247,12731.498701298702,M2 macrophages,143
291449,25204.63129973475,13430.755968169762,M2 macrophages,144
651127,23620.521341463416,14294.981707317073,M2 macrophages,145
815228,25741.42975206612,12477.81267217631,M2 macrophages,146
988798,25474.516304347828,12883.652173913044,M2 macrophages,147
827468,22891.311764705883,14270.9,M2 macrophages,148
549563,24362.429292929293,13463.29797979798,M2 macrophages,149
411636,25888.532934131737,12313.053892215568,M2 macrophages,150
365577,23923.67841409692,13849.713656387665,M2 macrophages,151
623902,24487.0,13295.677777777775,M2 macrophages,152
582116,24199.550264550264,13816.359788359789,M2 macrophages,153
600015,24394.437209302327,13402.246511627907,M2 macrophages,154
967137,24684.73469387755,13671.07142857143,M2 macrophages,155
371503,24243.640211640213,13711.248677248675,M2 macrophages,156
222031,25652.010169491525,12684.440677966102,M2 macrophages,157
490340,24594.496598639456,13892.013605442176,M2 macrophages,158
696380,25682.982658959536,12572.57803468208,M2 macrophages,159
200571,24887.64144736842,13283.64802631579,M2 macrophages,160
662348,25749.733870967742,12238.451612903224,M2 macrophages,161
580308,25688.275,12471.665,M2 macrophages,162
958785,25932.78947368421,12438.172932330826,M2 macrophages,163
413284,24950.960784313724,13080.699346405228,M2 macrophages,164
573043,25295.532663316582,12872.979899497488,M2 macrophages,165
779764,23274.684444444443,13967.76888888889,M2 macrophages,166
735831,25650.135922330097,12546.266990291262,M2 macrophages,167
932327,24924.36051502146,12773.188841201716,M2 macrophages,168
913235,25089.58436213992,12724.115226337448,M2 macrophages,169
928740,24821.727272727272,13194.363636363636,M2 macrophages,170
672473,25297.92567567568,12971.432432432432,M2 macrophages,171
362224,24033.28125,13620.463541666666,M2 macrophages,172
648922,25526.173010380626,12768.290657439446,M2 macrophages,173
875287,24097.19313304721,14158.489270386266,M2 macrophages,174
922215,25772.18632075472,12352.775943396226,M2 macrophages,175
482850,23046.415384615382,14373.676923076922,M2 macrophages,176
835685,24605.02631578948,12905.565789473683,M2 macrophages,177
182573,23932.4375,13585.4375,M2 macrophages,178
553163,24049.231958762888,14001.551546391753,M2 macrophages,179
843403,25387.69662921348,12783.352059925091,M2 macrophages,180
438983,24136.963470319635,13779.127853881278,M2 macrophages,181
686400,23503.4375,13978.941176470587,M2 macrophages,182
697453,25653.50769230769,12240.046153846151,M2 macrophages,183
888085,25017.46,12586.413333333334,M2 macrophages,184
363394,25899.894736842107,12488.556390977445,M2 macrophages,185
522096,25458.72864321608,12600.015075376885,M2 macrophages,186
616514,24806.38864628821,13611.502183406114,NK,0
487811,25453.51891891892,12546.908108108108,NK,1
299205,23853.823684210525,14177.02894736842,NK,2
1033141,24842.729166666668,12862.552083333334,NK,3
357056,22775.213903743315,14464.55614973262,NK,4
623002,24207.65461847389,13313.55421686747,NK,5
377125,25412.84980237154,12798.181818181818,NK,6
539895,24566.34782608696,13948.65652173913,NK,7
543629,23317.293478260868,13835.41847826087,NK,8
657885,25779.17032967033,12225.868131868132,NK,9
415757,24460.71028037383,13158.59813084112,NK,10
802814,25125.032967032967,13043.824175824177,NK,11
997964,23729.33707865169,13571.47191011236,NK,12
1012101,23608.993243243243,13988.513513513511,NK,13
880666,23079.45054945055,14487.34065934066,NK,14
733774,25519.297297297297,12930.47972972973,NK,15
929305,25062.71346704871,12493.143266475645,NK,16
367599,24788.97524752475,13261.584158415842,NK,17
932661,24104.54424778761,14200.884955752212,NK,18
396593,23414.9170984456,14358.78238341969,NK,19
178883,24363.981042654028,13940.27962085308,NK,20
1014939,25923.777777777777,12411.4,NK,21
493947,24764.0,12597.535433070869,NK,22
631359,24018.64372469636,13575.684210526317,NK,23
499778,24625.64893617021,13771.813829787234,NK,24
452900,25181.48823529412,12690.011764705883,NK,25
833966,24950.80575539568,13104.79856115108,NK,26
285193,23396.722222222223,14180.12962962963,NK,27
860364,25709.447368421053,13049.447368421052,NK,28
754900,25265.282352941176,12871.992156862743,NK,29
340236,24502.862660944207,13297.935622317596,NK,30
292892,24527.964071856288,13585.209580838324,NK,31
690144,25345.253687315635,13342.997050147493,NK,32
337849,25518.495098039217,12405.095588235294,NK,33
876642,25663.493975903613,12908.32530120482,NK,34
155807,25003.604316546764,12853.539568345324,NK,35
435528,24758.20526315789,13805.205263157895,NK,36
458970,23975.87676056338,13381.23943661972,NK,37
436171,23505.17131474104,13476.661354581673,NK,38
327870,23941.53260869565,14289.125,NK,39
160704,23835.956043956045,14022.027472527472,NK,40
115713,24494.59292035398,12662.761061946903,NK,41
850001,25410.120967741936,13130.467741935485,NK,42
837250,25816.61,12495.75,NK,43
745315,24360.46441947565,13309.475655430711,NK,44
249713,23721.19313304721,13363.37339055794,NK,45
553046,22852.38578680203,14306.97461928934,NK,46
725149,24943.804,12331.68,NK,47
318564,24880.255639097744,12672.781954887218,NK,48
