centroides_x,centroides_y,id
113.97916666666667,88.35416666666667,A
124.3529411764706,96.25490196078431,A
131.79591836734693,90.79591836734694,B
120.7,89.46,B
130.17391304347825,101.0,B
144.11764705882354,93.84313725490196,B
149.1,88.74,A
104.88,97.5,B
102.16326530612245,91.87755102040816,A
107.95918367346938,95.55102040816327,B
123.45098039215686,101.45098039215686,B
135.6,91.06,B
139.79591836734693,89.08163265306122,A
139.6078431372549,104.74509803921569,B
149.9245283018868,93.11320754716981,B
154.5,95.14,A
164.85714285714286,95.6938775510204,A
93.92156862745098,105.70588235294117,B
102.56603773584905,101.18867924528301,A
114.375,97.29166666666667,A
107.12,108.04,B
114.28571428571429,97.51020408163265,B
127.12,86.4,A
133.07843137254903,99.09803921568627,A
145.18367346938774,99.95918367346938,B
145.98,99.58,A
156.40816326530611,98.79591836734694,B
156.52272727272728,103.45454545454545,B
163.77551020408163,103.38775510204081,B
93.31372549019608,101.31372549019608,A
95.27083333333333,119.16666666666667,B
102.625,120.0,B
106.64583333333333,106.58333333333333,B
112.6938775510204,105.04081632653062,A
116.82,108.62,B
125.85714285714286,106.75510204081633,A
137.5,110.3125,B
138.3,109.1,A
151.55769230769232,119.88461538461539,B
159.2127659574468,103.55319148936171,A
170.08333333333334,105.91666666666667,A
172.34615384615384,115.26923076923077,B
84.70212765957447,115.40425531914893,A
94.57142857142857,110.87755102040816,A
102.92,112.78,A
112.0,114.25,A
120.76595744680851,115.44680851063829,A
115.09615384615384,120.5,B
130.6122448979592,116.06122448979592,B
129.9,117.86,A
152.28846153846155,116.86538461538461,B
146.46,113.88,A
157.95744680851064,112.02127659574468,A
162.72222222222223,109.20370370370371,B
169.9607843137255,117.3921568627451,B
174.9375,112.875,A
86.62745098039215,122.47058823529412,B
92.28260869565217,119.78260869565217,A
93.72,127.24,B
114.36,120.64,B
113.08,126.94,A
124.625,126.4375,A
129.3921568627451,131.33333333333334,B
138.72916666666666,121.625,A
144.6122448979592,117.06122448979592,B
147.10204081632654,124.26530612244898,A
155.6734693877551,121.42857142857143,A
165.6734693877551,118.40816326530613,A
175.4313725490196,125.72549019607843,B
176.79166666666666,121.54166666666667,A
85.5625,126.72916666666667,A
94.58333333333333,131.375,A
94.16326530612245,128.9795918367347,B
103.875,123.4375,A
119.54716981132076,134.26415094339623,A
122.13725490196079,132.01960784313727,B
131.98,123.7,B
138.35416666666666,131.3125,A
140.82,126.62,B
153.5,132.95833333333334,B
159.77551020408163,128.51020408163265,A
160.33333333333334,127.0625,B
170.08510638297872,128.53191489361703,A
180.33333333333334,130.5,A
84.68085106382979,135.93617021276594,A
94.72549019607843,141.5686274509804,A
102.95918367346938,134.3673469387755,A
102.55102040816327,130.69387755102042,B
110.38,132.64,B
117.02,136.8,B
130.52173913043478,137.19565217391303,A
142.19607843137254,136.45098039215685,B
140.53061224489795,140.53061224489795,A
149.77083333333334,134.1875,A
153.80392156862746,141.50980392156862,A
164.26923076923077,136.55769230769232,A
176.22,134.18,B
177.35294117647058,138.31372549019608,A
86.07843137254902,147.13725490196077,A
91.4,152.98,A
98.52,141.56,B
99.54901960784314,145.84313725490196,B
112.15686274509804,139.13725490196077,A
123.4375,143.75,A
126.91836734693878,146.18367346938774,B
135.30769230769232,139.19230769230768,B
149.2941176470588,145.8235294117647,B
145.18367346938774,149.57142857142858,A
157.85416666666666,149.39583333333334,A
164.09615384615384,135.80769230769232,B
168.16326530612244,144.91836734693877,A
172.6078431372549,148.41176470588235,B
88.14,136.24,B
96.17647058823529,152.5686274509804,B
100.48979591836735,154.10204081632654,A
105.77777777777777,145.15555555555557,A
107.1,148.06,B
119.57142857142857,150.69387755102042,A
118.46153846153847,156.1153846153846,B
138.10204081632654,148.6530612244898,B
147.75,165.0,B
155.73469387755102,143.26530612244898,B
145.4,154.44,B
168.2549019607843,147.5686274509804,B
162.45833333333334,158.0,A
176.49019607843138,147.19607843137254,A
95.9795918367347,158.9795918367347,B
111.88,151.52,B
110.95833333333333,154.16666666666666,A
118.76,174.28,B
124.92156862745098,158.45098039215685,A
132.86274509803923,151.05882352941177,A
140.9591836734694,158.55102040816325,A
128.67307692307693,161.32692307692307,B
145.82,152.8,B
164.02083333333334,150.10416666666666,B
167.0,152.30769230769232,B
171.51020408163265,157.6530612244898,A
95.34693877551021,161.9795918367347,A
109.91836734693878,158.42857142857142,B
109.0204081632653,163.3673469387755,A
110.70588235294117,171.2941176470588,B
117.32,166.64,A
129.27450980392157,156.41176470588235,B
134.72,165.06,A
137.3921568627451,159.23529411764707,B
152.41666666666666,156.5,A
163.5686274509804,161.86274509803923,B
163.28,168.72,A
101.6,169.86,A
103.3061224489796,166.48979591836735,B
121.49019607843137,170.80392156862746,B
126.65957446808511,167.93617021276594,A
131.16,177.16,B
143.64,169.26,A
141.88,168.72,B
153.62745098039215,166.49019607843138,A
158.19230769230768,168.96153846153845,B
112.26530612244898,176.53061224489795,A
122.65306122448979,178.46938775510205,A
131.76,178.76,A
141.53846153846155,177.76923076923077,A
144.3125,174.64583333333334,B
152.66666666666666,175.14583333333334,A
