centroides_x,centroides_y,id
110.93617021276596,93.93617021276596,B
115.4,88.95555555555555,B
123.34693877551021,87.83673469387755,B
130.75555555555556,85.68888888888888,B
137.91666666666666,89.16666666666667,B
147.1086956521739,92.71739130434783,B
143.76190476190476,85.80952380952381,A
104.4,95.77777777777777,B
109.13333333333334,101.33333333333333,B
119.61904761904762,93.61904761904762,B
125.32608695652173,95.73913043478261,B
130.9777777777778,91.71111111111111,A
134.57142857142858,97.55102040816327,B
140.92857142857142,94.95238095238095,A
152.64583333333334,103.41666666666667,B
152.29268292682926,91.1219512195122,A
165.78048780487805,91.29268292682927,A
98.0,98.75555555555556,B
102.34883720930233,103.37209302325581,B
114.59615384615384,108.0,B
115.93478260869566,99.1086956521739,A
123.08333333333333,103.72916666666667,B
128.2608695652174,100.76086956521739,A
138.36170212765958,104.06382978723404,A
143.7872340425532,101.34042553191489,B
148.52380952380952,99.64285714285714,A
156.47619047619048,100.64285714285714,A
164.5897435897436,100.0,A
173.8095238095238,99.92857142857143,A
91.46666666666667,109.46666666666667,B
99.21739130434783,110.65217391304348,B
95.4047619047619,104.9047619047619,A
107.5813953488372,107.53488372093024,A
118.63636363636364,116.38636363636364,A
119.675,106.975,A
127.62790697674419,110.95348837209302,A
132.58695652173913,106.76086956521739,B
141.6326530612245,109.89795918367346,B
148.23076923076923,108.71794871794872,A
156.0,110.3157894736842,A
163.53846153846155,109.58974358974359,A
171.775,109.175,A
85.5,110.5,A
92.51282051282051,115.58974358974359,A
101.1951219512195,116.2439024390244,A
110.26190476190476,115.78571428571429,A
107.73913043478261,113.3695652173913,B
123.48979591836735,113.93877551020408,B
132.19565217391303,117.15217391304348,B
135.60526315789474,113.0,A
143.27777777777777,115.22222222222223,A
144.77551020408163,122.75510204081633,B
150.83673469387756,114.91836734693878,B
160.8235294117647,114.23529411764706,B
167.29268292682926,118.41463414634147,A
176.41860465116278,117.76744186046511,A
87.02127659574468,117.80851063829788,B
95.82978723404256,120.14893617021276,B
98.69767441860465,125.09302325581395,A
110.825,124.425,A
114.47916666666667,121.1875,B
122.73913043478261,122.8913043478261,B
128.0909090909091,121.95454545454545,A
137.0,123.55319148936171,B
137.22222222222223,121.22222222222223,A
149.59459459459458,120.02702702702703,A
158.0,119.86363636363636,A
163.4255319148936,123.97872340425532,B
170.3913043478261,123.3695652173913,B
177.75555555555556,123.5111111111111,B
88.44680851063829,124.74468085106383,A
92.16666666666667,129.22916666666666,B
104.8125,123.14583333333333,B
112.46808510638297,129.46808510638297,B
118.5,136.5,B
120.88888888888889,128.04444444444445,A
127.14,130.76,B
134.475,129.425,A
142.47368421052633,128.1578947368421,A
151.4418604651163,128.5581395348837,A
161.4,130.37777777777777,A
155.12244897959184,124.9795918367347,B
169.84782608695653,130.91304347826087,B
175.53488372093022,128.46511627906978,A
86.68181818181819,134.95454545454547,A
96.14285714285714,134.54761904761904,A
100.98076923076923,133.0,B
105.71111111111111,132.0888888888889,A
114.58536585365853,134.73170731707316,A
122.28571428571429,139.38095238095238,A
129.28947368421052,135.47368421052633,A
136.16,136.92,B
141.68421052631578,136.0,A
151.3,136.275,A
145.25531914893617,132.2340425531915,B
156.12,135.96,B
165.41860465116278,135.46511627906978,B
172.86363636363637,137.0681818181818,A
90.76595744680851,138.61702127659575,B
96.89583333333333,141.75,B
103.27906976744185,142.37209302325581,A
109.01960784313725,138.47058823529412,B
113.3953488372093,143.6046511627907,A
120.54901960784314,146.35294117647058,B
129.67924528301887,142.66037735849056,B
135.12820512820514,142.12820512820514,A
144.4102564102564,143.05128205128204,A
147.70833333333334,142.1875,B
154.5609756097561,143.6341463414634,A
162.9090909090909,139.61363636363637,A
169.87234042553192,142.85106382978722,B
176.1304347826087,146.1304347826087,A
90.80434782608695,146.04347826086956,B
98.74468085106383,148.25531914893617,B
103.80952380952381,151.88095238095238,A
108.96,147.72,B
113.91111111111111,152.48888888888888,A
123.25581395348837,152.51162790697674,A
128.075,146.5,A
136.2,151.175,A
145.87179487179486,149.82051282051282,A
149.87755102040816,151.59183673469389,B
157.38095238095238,151.76190476190476,A
165.8048780487805,148.53658536585365,A
160.38297872340425,145.61702127659575,B
171.26666666666668,150.6,B
92.45833333333333,152.60416666666666,A
98.0625,156.47916666666666,B
107.8125,156.41666666666666,B
115.34782608695652,160.7826086956522,B
119.52,155.8,B
130.48979591836735,153.10204081632654,B
140.14,148.84,B
142.17777777777778,158.33333333333334,A
150.78378378378378,156.67567567567568,A
154.54347826086956,158.52173913043478,B
163.06,155.44,B
169.97674418604652,156.5581395348837,A
94.18181818181819,162.77272727272728,A
104.21739130434783,161.43478260869566,A
110.76595744680851,164.0,B
117.21739130434783,169.6304347826087,B
126.77272727272727,159.20454545454547,B
131.27083333333334,165.60416666666666,B
133.02325581395348,160.11627906976744,A
140.5625,160.41666666666666,B
149.86046511627907,164.65116279069767,A
160.2439024390244,161.6341463414634,A
154.48979591836735,167.89795918367346,B
99.35555555555555,165.37777777777777,B
104.85106382978724,169.12765957446808,B
111.1304347826087,171.43478260869566,A
121.82978723404256,164.12765957446808,A
129.325,170.05,A
133.42857142857142,174.3673469387755,B
139.06521739130434,168.2608695652174,A
149.2608695652174,174.1086956521739,A
158.97619047619048,170.1904761904762,A
119.23255813953489,175.11627906976744,A
124.4375,172.6875,B
128.55555555555554,179.13333333333333,A
138.2826086956522,178.67391304347825,A
142.14285714285714,174.21428571428572,B
145.12765957446808,167.48936170212767,B
