,topology_carcinoma_10_clean.csv,topology_carcinoma_2_clean.csv,topology_carcinoma_20_clean.csv,topology_carcinoma_4_clean.csv,topology_carcinoma_17_clean.csv,topology_carcinoma_7_clean.csv,topology_carcinoma_19_clean.csv,topology_carcinoma_18_clean.csv,topology_carcinoma_11_clean.csv,topology_carcinoma_16_clean.csv,topology_carcinoma_3_clean.csv,topology_carcinoma_6_clean.csv,topology_carcinoma_14_clean.csv,topology_carcinoma_12_clean.csv,topology_carcinoma_15_clean.csv,topology_carcinoma_1_clean.csv
topology_carcinoma_10_clean.csv,1.012924837442804e-308,10.968438414543954,8.965229457085808,13.329237033695247,12.53790425286553,12.030123412465073,9.354631408975573,11.910695434228842,9.836307778485365,9.582119855885981,12.840076689085874,9.242626570654853,13.530473542525598,12.199065134630935,9.676870410631302,8.8628215267053
topology_carcinoma_2_clean.csv,10.968438414543954,6.13243790741377e-309,9.540369183179806,18.051036565697814,13.257416370457953,12.966779122396463,11.719215842693703,12.882255219987261,11.917606537890634,9.949722756508592,13.400384031048123,10.095151214855075,13.88771536119578,18.055965795826147,8.655218977961443,10.00707596320542
topology_carcinoma_20_clean.csv,8.965229457085808,9.540369183179806,6.08433036021885e-309,19.596079931659375,11.84448485235076,11.530989690544295,10.051274255556983,11.470138579464217,10.260655781202516,7.189323842209076,12.019694423442893,7.639696390997445,12.418796363430832,17.29726748650566,7.66519021691596,7.368440840647244
topology_carcinoma_4_clean.csv,13.329237033695247,18.051036565697814,19.596079931659375,2.0319195573176517e-308,17.965875633468563,16.08273978260984,12.475883606576684,12.736770828822092,15.587472485116557,16.651930821444665,13.403249899800235,16.872555289712096,14.05060338110788,13.407030686573812,17.61736013412247,15.437096102272548
topology_carcinoma_17_clean.csv,12.53790425286553,13.257416370457953,11.84448485235076,17.965875633468563,1.1165905637210366e-308,8.215405325717882,12.196016709604702,9.341971906791741,10.456156950057574,13.288892048688444,10.212477615117052,12.25991797519194,8.735720802625373,17.877366581109747,12.457538144609831,12.270917443167363
topology_carcinoma_7_clean.csv,12.030123412465073,12.966779122396463,11.530989690544295,16.08273978260984,8.215405325717882,1.1500810499154314e-308,11.519007804468195,6.998547825137912,9.755870581305444,12.903678614581153,9.162194610648843,11.937497042849614,10.184480066906563,16.208650171681533,12.147972942158944,11.91166107412192
topology_carcinoma_19_clean.csv,9.354631408975573,11.719215842693703,10.051274255556983,12.475883606576684,12.196016709604702,11.519007804468195,8.219625189049076e-309,11.355750881693105,7.1880298449168,10.90848308599954,12.514283875967145,10.417631021329576,13.268458786836627,12.601793995648377,10.643915265075385,10.13008755103354
topology_carcinoma_18_clean.csv,11.910695434228842,12.882255219987261,11.470138579464217,12.736770828822092,9.341971906791741,6.998547825137912,11.355750881693105,5.452341235420594e-309,9.661933844215202,12.776784463372568,10.223411758881683,11.865472902790264,11.299556230238412,12.122462539482527,12.052774164058253,11.846723261739978
topology_carcinoma_11_clean.csv,9.836307778485365,11.917606537890634,10.260655781202516,15.587472485116557,10.456156950057574,9.755870581305444,7.1880298449168,9.661933844215202,1.1620253573381225e-308,11.28950094288549,10.891485598926984,10.644817236078179,11.50285246276831,15.713382874188248,10.877847706481703,10.379408443634919
topology_carcinoma_16_clean.csv,9.582119855885981,9.949722756508592,7.189323842209076,16.651930821444665,13.288892048688444,12.903678614581153,10.90848308599954,12.776784463372568,11.28950094288549,1.3104841533371608e-308,13.446367900809218,7.071451055667444,14.106818523192825,16.77784121051635,8.273489317705323,6.254770262292396
topology_carcinoma_3_clean.csv,12.840076689085874,13.400384031048123,12.019694423442893,13.403249899800235,10.212477615117052,9.162194610648843,12.514283875967145,10.223411758881683,10.891485598926984,13.446367900809218,6.919226426122827e-309,12.396228568932685,8.895592049988277,10.52088051689769,12.720841730583018,12.44667153577156
topology_carcinoma_6_clean.csv,9.242626570654853,10.095151214855075,7.639696390997445,16.872555289712096,12.25991797519194,11.937497042849614,10.417631021329576,11.865472902790264,10.644817236078179,7.071451055667444,12.396228568932685,8.31744436563948e-309,12.752104453905204,16.998465678783788,8.51039786838454,6.249416470774118
topology_carcinoma_14_clean.csv,13.530473542525598,13.88771536119578,12.418796363430832,14.05060338110788,8.735720802625373,10.184480066906563,13.268458786836627,11.299556230238412,11.50285246276831,14.106818523192825,8.895592049988277,12.752104453905204,8.87930882193924e-309,11.074199354202236,13.192310328651558,12.883783872292241
topology_carcinoma_12_clean.csv,12.199065134630935,18.055965795826147,17.29726748650566,13.407030686573812,17.877366581109747,16.208650171681533,12.601793995648377,12.122462539482527,15.713382874188248,16.77784121051635,10.52088051689769,16.998465678783788,11.074199354202236,1.206463679057638e-308,17.25520153891594,11.87031144033331
topology_carcinoma_15_clean.csv,9.676870410631302,8.655218977961443,7.66519021691596,17.61736013412247,12.457538144609831,12.147972942158944,10.643915265075385,12.052774164058253,10.877847706481703,8.273489317705323,12.720841730583018,8.51039786838454,13.192310328651558,17.25520153891594,1.4371527193600454e-308,8.380864851233653
topology_carcinoma_1_clean.csv,8.8628215267053,10.00707596320542,7.368440840647244,15.437096102272548,12.270917443167363,11.91166107412192,10.13008755103354,11.846723261739978,10.379408443634919,6.254770262292396,12.44667153577156,6.249416470774118,12.883783872292241,11.87031144033331,8.380864851233653,4.18193869295371e-309
