centroides_x,centroides_y,id
92.72,98.7,B
120.5,87.27083333333333,B
130.94642857142858,100.83928571428571,A
135.74137931034483,96.96551724137932,A
143.72916666666666,83.5,B
124.94827586206897,102.93103448275862,A
147.66666666666666,100.47368421052632,A
104.0,91.59574468085107,B
111.41666666666667,117.61666666666666,A
110.32,90.94,B
108.02,102.6,B
136.80645161290323,95.80645161290323,A
137.67241379310346,95.10344827586206,A
134.375,99.10714285714286,A
152.7058823529412,86.43137254901961,B
150.82758620689654,100.74137931034483,A
163.13725490196077,90.96078431372548,B
95.98214285714286,122.51785714285714,A
88.04081632653062,107.61224489795919,B
109.67241379310344,116.05172413793103,A
110.78846153846153,87.38461538461539,B
124.08333333333333,87.04166666666667,B
116.08695652173913,94.71739130434783,B
141.27868852459017,98.57377049180327,A
149.3265306122449,120.71428571428571,B
154.77586206896552,101.65517241379311,A
160.5593220338983,103.96610169491525,A
166.18367346938774,94.36734693877551,B
172.29545454545453,98.11363636363636,B
99.44067796610169,119.05084745762711,A
98.43137254901961,101.7843137254902,B
99.0204081632653,99.59183673469387,B
105.06896551724138,118.08620689655173,A
115.12765957446808,91.7872340425532,B
116.32,100.14,B
130.79310344827587,102.98275862068965,A
141.6,101.32727272727273,A
142.26530612244898,116.34693877551021,B
154.5,119.93478260869566,B
157.76271186440678,103.59322033898304,A
165.85,108.61666666666666,A
157.0,102.62711864406779,A
92.23636363636363,119.30909090909091,A
100.52,101.4,B
101.01754385964912,119.82456140350877,A
106.71186440677967,122.23728813559322,A
125.08333333333333,107.9,A
113.77777777777777,111.0952380952381,A
120.24137931034483,105.60344827586206,A
118.2542372881356,107.27118644067797,A
143.20408163265307,116.28571428571429,B
162.6551724137931,105.0,A
163.29310344827587,108.10344827586206,A
155.7,116.36,B
166.86206896551724,112.94827586206897,A
168.67796610169492,111.9322033898305,A
101.44827586206897,126.15517241379311,A
94.81632653061224,98.73469387755102,B
100.86440677966101,127.57627118644068,A
121.4375,125.5,B
131.91489361702128,121.31914893617021,B
128.81632653061226,121.0204081632653,B
138.46938775510205,124.0204081632653,B
148.01923076923077,124.03846153846153,B
138.0,115.54166666666667,B
162.06,131.04,B
149.8695652173913,117.84782608695652,B
168.16949152542372,114.33898305084746,A
165.11666666666667,108.48333333333333,A
178.22448979591837,125.34693877551021,B
95.61818181818182,119.21818181818182,A
103.10344827586206,118.93103448275862,A
86.96078431372548,134.76470588235293,B
102.32203389830508,134.08474576271186,A
112.67796610169492,133.1864406779661,A
120.67213114754098,130.44262295081967,A
119.03389830508475,137.03389830508473,A
138.87719298245614,143.9298245614035,A
144.01785714285714,138.25,A
144.74576271186442,139.52542372881356,A
179.8235294117647,138.7843137254902,B
169.89795918367346,131.22448979591837,B
166.60344827586206,111.75862068965517,A
181.44230769230768,130.53846153846155,B
84.58,132.24,B
84.77083333333333,140.41666666666666,B
88.33333333333333,140.72916666666666,B
117.25862068965517,142.93103448275863,A
124.3921568627451,123.56862745098039,B
120.0,125.2127659574468,B
121.2542372881356,142.67796610169492,A
128.36065573770492,139.70491803278688,A
136.1,140.21666666666667,A
156.5625,122.8125,B
165.38,132.26,B
174.89583333333334,134.14583333333334,B
171.9387755102041,136.28571428571428,B
175.32,142.12,B
97.96551724137932,158.86206896551724,A
100.96610169491525,160.23728813559322,A
97.0,137.83333333333334,B
109.27118644067797,143.42372881355934,A
123.34426229508196,139.7377049180328,A
131.1578947368421,145.64912280701753,A
138.66666666666666,145.05,A
138.82608695652175,142.06521739130434,B
154.8,130.28,B
147.45762711864407,147.35593220338984,A
152.12280701754386,145.40350877192984,A
151.86666666666667,143.58333333333334,A
171.57142857142858,145.0,B
177.59574468085106,146.08510638297872,B
100.9298245614035,160.57894736842104,A
100.63636363636364,156.47272727272727,A
101.74137931034483,159.31034482758622,A
94.87755102040816,141.87755102040816,B
95.39622641509433,142.60377358490567,B
106.56896551724138,148.6551724137931,A
143.875,169.54166666666666,B
135.29310344827587,149.22413793103448,A
142.79661016949152,146.15254237288136,A
153.7719298245614,143.35087719298247,A
151.96491228070175,148.24561403508773,A
166.76,158.06,B
153.82456140350877,149.73684210526315,A
152.8448275862069,143.4655172413793,A
97.05263157894737,158.10526315789474,A
106.2542372881356,163.88135593220338,A
115.32142857142857,162.17857142857142,A
103.54166666666667,145.5625,B
124.27118644067797,155.38983050847457,A
138.62,178.92,B
143.6122448979592,165.30612244897958,B
155.09803921568627,165.01960784313727,B
150.22033898305085,152.11864406779662,A
163.62,168.22,B
177.67924528301887,152.8679245283019,B
172.27659574468086,156.93617021276594,B
103.17241379310344,157.01724137931035,A
102.35593220338983,157.76271186440678,A
107.48333333333333,159.93333333333334,A
115.96551724137932,160.6551724137931,A
123.48333333333333,153.65,A
121.32758620689656,152.70689655172413,A
137.62,172.32,B
136.60416666666666,181.875,B
152.5,169.07692307692307,B
156.02083333333334,165.45833333333334,B
157.68,164.96,B
102.44897959183673,174.44897959183675,B
114.8913043478261,176.54347826086956,B
117.71666666666667,151.98333333333332,A
120.68,182.26,B
131.92,168.96,B
120.95081967213115,159.72131147540983,A
137.08333333333334,169.45833333333334,B
151.56896551724137,152.31034482758622,A
168.79591836734693,163.10204081632654,B
114.57142857142857,177.3265306122449,B
122.03846153846153,175.25,B
128.87755102040816,176.53061224489795,B
139.49019607843138,174.7450980392157,B
154.48979591836735,175.3265306122449,B
150.0,175.0,B
