CellID,X_centroid,Y_centroid,phenotype
87,14793.98923,8843.229803,CD8 T cells
186,15204.70638,8889.964765,non-immune cells
208,14862.13941,9015.434316,CD4 T cells
274,15083.8345,8601.980365,CD8 T cells
387,15560.44458,9170.899244,non-immune cells
486,15595.19883,9016.71345,tumor cells
488,15690.86102,9264.2,tumor cells
516,15168.066,8675.875179,tumor cells
625,15024.58969,8566.179381,non-immune cells
722,14149.78446,7810.022556,M1 type macrophage
748,15337.5542,9327.375573,dendritic cells
843,13630.17358,8225.665803,tumor cells
938,15232.86508,8752.055556,non-immune cells
1110,15642.78642,8755.22351,non-immune cells
1126,14790.50227,8477.359091,non-immune cells
1194,15152.12629,8848.628866,CD4 T cells
1197,14845.40888,8416.742991,likely-NKT cells
1220,15625.47122,9166.888489,non-immune cells
1243,15645.68694,9339.68873,tumor cells
1341,14471.69177,8154.711033,M1 type macrophage
1367,15655.33592,9177.827184,tumor cells
1419,15420.98521,9109.593346,CD4 T cells
1443,14061.37533,8173.580052,CD4 T cells
1472,15243.00722,8780.629964,tumor cells
1488,15140.15222,9195.880562,non-immune cells
1534,15577.19222,9277.636156,tumor cells
1630,15276.46787,9273.537275,CD8 T cells
1659,15351.34296,8765.732852,tumor cells
1692,14923.63121,9055.815603,non-immune cells
1734,15452.14552,9329.496269,CD8 T cells
2030,14093.44024,8041.478088,tumor cells
2080,14062.13846,8192.225641,tumor cells
2200,14193.41542,8458.490364,tumor cells
2332,14851.59531,8569.963791,NKT cells
2454,15502.46039,8727.82227,likely-NKT cells
2564,13764.19391,8329.382271,tumor cells
2568,14157.688,8562.314667,tumor cells
2616,13814.20052,7940.466146,tumor cells
2686,14083.40187,7971.063084,B cells
2768,15615.57094,9204.62735,tumor cells
2772,15505.13667,9084.724374,M1 type macrophage
2847,14293.13969,8138.478936,non-immune cells
2915,14922.35294,8177.792279,NKT cells
3023,14873.69565,8258.547101,tumor cells
3038,14115.92734,8458.460208,tumor cells
3079,15393.48879,8739.70852,CD8 T cells
3242,14216.55657,7800.531022,tumor cells
3253,14436.62177,7959.922509,M1 type macrophage
3262,15416.73956,9073.960239,M1 type macrophage
3407,14638.91133,8442.128079,tumor cells
3482,15719.53583,9227.104235,tumor cells
3485,13941.32152,7960.425316,B cells
3587,14746.62349,8397.801205,tumor cells
3656,13790.85269,7935.971671,tumor cells
3685,13664.53316,8431.466837,tumor cells
3706,15171.96865,9170.915842,non-immune cells
3743,15003.03269,8517.303846,tumor cells
3744,14062.77817,8000.417254,M1 type macrophage
3752,15751.93046,9070.918874,non-immune cells
3768,15265.10244,9022.417073,tumor cells
3776,14628.13322,8087.743945,tumor cells
3961,14583.01282,8035.566667,tumor cells
4000,14630.08824,8688.486631,CD4 T cells
4023,13786.38105,7913.614737,tumor cells
4052,14139.85773,8582.181443,CD8 T cells
4145,15609.71048,8768.333333,non-immune cells
4172,13894.32394,7707.818913,tumor cells
4226,15204.93585,8683.616981,tumor cells
4270,14337.80873,8137.981289,B cells
4408,15112.30528,9101.62818,M1 type macrophage
4428,14314.42813,8029.746875,tumor cells
4434,13782.23951,7976.534965,tumor cells
4577,15206.15767,9231.017279,M1 type macrophage
4596,14981.76407,8464.534632,NKT cells
4691,14007.66557,8692.193443,M1 type macrophage
4712,15288.39927,8889.443223,tumor cells
4760,15514.96858,8925.378928,tumor cells
4783,15361.71175,8937.452328,tumor cells
4854,15094.49353,8511.157116,likely-NKT cells
4857,15146.68089,8883.367886,dendritic cells
4876,13930.42387,7811.098765,CD8 T cells
4950,15197.5501,9190.948875,NKT cells
4964,15646.16809,9007.102564,non-immune cells
4997,13950.81007,8000.512586,tumor cells
5037,15167.91579,8822.089474,CD4 T cells
5172,14852.95868,8926.923554,CD4 T cells
5186,13681.37156,8227.059633,tumor cells
5237,13751.89691,8263.439863,tumor cells
5308,14389.64828,8075.2,tumor cells
