id,X,Y,Tipo
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
942721,39877.391304347824,36343.0,B cells
942721,39877.391304347824,36343.0,B cells
654228,41856.2118226601,34392.270935960594,B cells
