id,X,Y,Tipo
891235,28855.670454545456,20378.477272727272,B cells
569024,28902.72972972973,20365.745945945942,B cells
322671,27056.34219269103,20156.873754152824,B cells
669605,28430.56906077348,20656.585635359115,B cells
982208,28205.8,20438.938461538462,B cells
560320,28096.7,19945.163636363635,B cells
982208,28205.8,20438.938461538462,B cells
322671,27056.34219269103,20156.873754152824,B cells
219160,28440.03125,20645.025,B cells
983810,28766.20245398773,20434.59509202454,B cells
413743,27091.925,20173.20833333333,B cells
560320,28096.7,19945.163636363635,B cells
669605,28430.56906077348,20656.585635359115,B cells
982208,28205.8,20438.938461538462,B cells
669605,28430.56906077348,20656.585635359115,B cells
891235,28855.670454545456,20378.477272727272,B cells
560320,28096.7,19945.163636363635,B cells
891235,28855.670454545456,20378.477272727272,B cells
560320,28096.7,19945.163636363635,B cells
575729,28877.7072243346,20276.342205323195,B cells
575729,28877.7072243346,20276.342205323195,B cells
982208,28205.8,20438.938461538462,B cells
983810,28766.20245398773,20434.59509202454,B cells
219160,28440.03125,20645.025,B cells
575729,28877.7072243346,20276.342205323195,B cells
891235,28855.670454545456,20378.477272727272,B cells
413743,27091.925,20173.20833333333,B cells
982208,28205.8,20438.938461538462,B cells
575729,28877.7072243346,20276.342205323195,B cells
569024,28902.72972972973,20365.745945945942,B cells
575729,28877.7072243346,20276.342205323195,B cells
891235,28855.670454545456,20378.477272727272,B cells
569024,28902.72972972973,20365.745945945942,B cells
219160,28440.03125,20645.025,B cells
560320,28096.7,19945.163636363635,B cells
982208,28205.8,20438.938461538462,B cells
322671,27056.34219269103,20156.873754152824,B cells
560320,28096.7,19945.163636363635,B cells
560320,28096.7,19945.163636363635,B cells
983810,28766.20245398773,20434.59509202454,B cells
560320,28096.7,19945.163636363635,B cells
569024,28902.72972972973,20365.745945945942,B cells
891235,28855.670454545456,20378.477272727272,B cells
569024,28902.72972972973,20365.745945945942,B cells
413743,27091.925,20173.20833333333,B cells
669605,28430.56906077348,20656.585635359115,B cells
891235,28855.670454545456,20378.477272727272,B cells
575729,28877.7072243346,20276.342205323195,B cells
982208,28205.8,20438.938461538462,B cells
569024,28902.72972972973,20365.745945945942,B cells
560320,28096.7,19945.163636363635,B cells
219160,28440.03125,20645.025,B cells
983810,28766.20245398773,20434.59509202454,B cells
219160,28440.03125,20645.025,B cells
219160,28440.03125,20645.025,B cells
891235,28855.670454545456,20378.477272727272,B cells
560320,28096.7,19945.163636363635,B cells
413743,27091.925,20173.20833333333,B cells
569024,28902.72972972973,20365.745945945942,B cells
322671,27056.34219269103,20156.873754152824,B cells
322671,27056.34219269103,20156.873754152824,B cells
219160,28440.03125,20645.025,B cells
891235,28855.670454545456,20378.477272727272,B cells
322671,27056.34219269103,20156.873754152824,B cells
575729,28877.7072243346,20276.342205323195,B cells
569024,28902.72972972973,20365.745945945942,B cells
982208,28205.8,20438.938461538462,B cells
669605,28430.56906077348,20656.585635359115,B cells
413743,27091.925,20173.20833333333,B cells
669605,28430.56906077348,20656.585635359115,B cells
669605,28430.56906077348,20656.585635359115,B cells
982208,28205.8,20438.938461538462,B cells
413743,27091.925,20173.20833333333,B cells
219160,28440.03125,20645.025,B cells
983810,28766.20245398773,20434.59509202454,B cells
219160,28440.03125,20645.025,B cells
669605,28430.56906077348,20656.585635359115,B cells
575729,28877.7072243346,20276.342205323195,B cells
322671,27056.34219269103,20156.873754152824,B cells
413743,27091.925,20173.20833333333,B cells
983810,28766.20245398773,20434.59509202454,B cells
560320,28096.7,19945.163636363635,B cells
413743,27091.925,20173.20833333333,B cells
891235,28855.670454545456,20378.477272727272,B cells
982208,28205.8,20438.938461538462,B cells
891235,28855.670454545456,20378.477272727272,B cells
569024,28902.72972972973,20365.745945945942,B cells
669605,28430.56906077348,20656.585635359115,B cells
669605,28430.56906077348,20656.585635359115,B cells
891235,28855.670454545456,20378.477272727272,B cells
575729,28877.7072243346,20276.342205323195,B cells
982208,28205.8,20438.938461538462,B cells
219160,28440.03125,20645.025,B cells
219160,28440.03125,20645.025,B cells
569024,28902.72972972973,20365.745945945942,B cells
219160,28440.03125,20645.025,B cells
322671,27056.34219269103,20156.873754152824,B cells
982208,28205.8,20438.938461538462,B cells
322671,27056.34219269103,20156.873754152824,B cells
322671,27056.34219269103,20156.873754152824,B cells
891235,28855.670454545456,20378.477272727272,B cells
569024,28902.72972972973,20365.745945945942,B cells
891235,28855.670454545456,20378.477272727272,B cells
560320,28096.7,19945.163636363635,B cells
891235,28855.670454545456,20378.477272727272,B cells
982208,28205.8,20438.938461538462,B cells
983810,28766.20245398773,20434.59509202454,B cells
322671,27056.34219269103,20156.873754152824,B cells
219160,28440.03125,20645.025,B cells
891235,28855.670454545456,20378.477272727272,B cells
575729,28877.7072243346,20276.342205323195,B cells
569024,28902.72972972973,20365.745945945942,B cells
891235,28855.670454545456,20378.477272727272,B cells
891235,28855.670454545456,20378.477272727272,B cells
891235,28855.670454545456,20378.477272727272,B cells
219160,28440.03125,20645.025,B cells
560320,28096.7,19945.163636363635,B cells
669605,28430.56906077348,20656.585635359115,B cells
575729,28877.7072243346,20276.342205323195,B cells
983810,28766.20245398773,20434.59509202454,B cells
983810,28766.20245398773,20434.59509202454,B cells
575729,28877.7072243346,20276.342205323195,B cells
560320,28096.7,19945.163636363635,B cells
982208,28205.8,20438.938461538462,B cells
219160,28440.03125,20645.025,B cells
891235,28855.670454545456,20378.477272727272,B cells
983810,28766.20245398773,20434.59509202454,B cells
560320,28096.7,19945.163636363635,B cells
575729,28877.7072243346,20276.342205323195,B cells
669605,28430.56906077348,20656.585635359115,B cells
569024,28902.72972972973,20365.745945945942,B cells
982208,28205.8,20438.938461538462,B cells
219160,28440.03125,20645.025,B cells
982208,28205.8,20438.938461538462,B cells
219160,28440.03125,20645.025,B cells
983810,28766.20245398773,20434.59509202454,B cells
322671,27056.34219269103,20156.873754152824,B cells
