id,Tipo,X,Y,Z
96,1,0,0,0
96,1,1,0,0
96,1,2,0,0
96,1,3,0,0
96,1,4,0,0
0,0,5,0,0
29,2,6,0,0
29,2,7,0,0
29,2,8,0,0
29,2,9,0,0
29,2,10,0,0
29,2,11,0,0
29,2,12,0,0
0,0,13,0,0
12,1,14,0,0
12,1,15,0,0
12,1,16,0,0
12,1,17,0,0
12,1,18,0,0
12,1,19,0,0
12,1,20,0,0
12,1,21,0,0
0,0,22,0,0
30,2,23,0,0
30,2,24,0,0
30,2,25,0,0
30,2,26,0,0
30,2,27,0,0
30,2,28,0,0
30,2,29,0,0
30,2,30,0,0
30,2,31,0,0
0,0,32,0,0
14,1,33,0,0
14,1,34,0,0
14,1,35,0,0
14,1,36,0,0
14,1,37,0,0
14,1,38,0,0
14,1,39,0,0
14,1,40,0,0
14,1,41,0,0
0,0,42,0,0
1,2,43,0,0
1,2,44,0,0
1,2,45,0,0
1,2,46,0,0
1,2,47,0,0
1,2,48,0,0
1,2,49,0,0
1,2,50,0,0
1,2,51,0,0
1,2,52,0,0
1,2,53,0,0
0,0,54,0,0
2,1,55,0,0
2,1,56,0,0
2,1,57,0,0
2,1,58,0,0
2,1,59,0,0
2,1,60,0,0
2,1,61,0,0
2,1,62,0,0
2,1,63,0,0
2,1,64,0,0
0,0,65,0,0
3,2,66,0,0
3,2,67,0,0
3,2,68,0,0
3,2,69,0,0
3,2,70,0,0
3,2,71,0,0
3,2,72,0,0
3,2,73,0,0
3,2,74,0,0
3,2,75,0,0
3,2,76,0,0
3,2,77,0,0
0,0,78,0,0
4,1,79,0,0
4,1,80,0,0
4,1,81,0,0
4,1,82,0,0
4,1,83,0,0
4,1,84,0,0
4,1,85,0,0
4,1,86,0,0
4,1,87,0,0
4,1,88,0,0
0,0,89,0,0
5,2,90,0,0
5,2,91,0,0
5,2,92,0,0
5,2,93,0,0
5,2,94,0,0
5,2,95,0,0
5,2,96,0,0
5,2,97,0,0
5,2,98,0,0
5,2,99,0,0
5,2,100,0,0
0,0,101,0,0
6,1,102,0,0
6,1,103,0,0
6,1,104,0,0
6,1,105,0,0
6,1,106,0,0
6,1,107,0,0
6,1,108,0,0
6,1,109,0,0
0,0,110,0,0
7,2,111,0,0
7,2,112,0,0
7,2,113,0,0
7,2,114,0,0
7,2,115,0,0
7,2,116,0,0
7,2,117,0,0
7,2,118,0,0
7,2,119,0,0
7,2,120,0,0
7,2,121,0,0
7,2,122,0,0
7,2,123,0,0
7,2,124,0,0
7,2,125,0,0
7,2,126,0,0
0,0,127,0,0
9,1,128,0,0
9,1,129,0,0
9,1,130,0,0
9,1,131,0,0
9,1,132,0,0
9,1,133,0,0
9,1,134,0,0
9,1,135,0,0
9,1,136,0,0
0,0,137,0,0
10,2,138,0,0
10,2,139,0,0
10,2,140,0,0
10,2,141,0,0
10,2,142,0,0
10,2,143,0,0
10,2,144,0,0
10,2,145,0,0
0,0,146,0,0
11,2,147,0,0
11,2,148,0,0
11,2,149,0,0
11,2,150,0,0
11,2,151,0,0
11,2,152,0,0
11,2,153,0,0
11,2,154,0,0
11,2,155,0,0
11,2,156,0,0
11,2,157,0,0
0,0,158,0,0
27,2,159,0,0
27,2,160,0,0
27,2,161,0,0
27,2,162,0,0
27,2,163,0,0
27,2,164,0,0
27,2,165,0,0
0,0,166,0,0
28,1,167,0,0
28,1,168,0,0
28,1,169,0,0
28,1,170,0,0
28,1,171,0,0
28,1,172,0,0
28,1,173,0,0
28,1,174,0,0
0,0,175,0,0
47,2,176,0,0
47,2,177,0,0
47,2,178,0,0
47,2,179,0,0
47,2,180,0,0
47,2,181,0,0
47,2,182,0,0
47,2,183,0,0
47,2,184,0,0
0,0,185,0,0
70,1,186,0,0
70,1,187,0,0
70,1,188,0,0
70,1,189,0,0
70,1,190,0,0
70,1,191,0,0
70,1,192,0,0
70,1,193,0,0
0,0,194,0,0
95,1,195,0,0
95,1,196,0,0
95,1,197,0,0
95,1,198,0,0
95,1,199,0,0
96,1,0,1,0
96,1,1,1,0
96,1,2,1,0
96,1,3,1,0
96,1,4,1,0
0,0,5,1,0
29,2,6,1,0
29,2,7,1,0
29,2,8,1,0
29,2,9,1,0
29,2,10,1,0
29,2,11,1,0
29,2,12,1,0
0,0,13,1,0
0,0,14,1,0
12,1,15,1,0
12,1,16,1,0
12,1,17,1,0
12,1,18,1,0
12,1,19,1,0
12,1,20,1,0
12,1,21,1,0
0,0,22,1,0
30,2,23,1,0
30,2,24,1,0
30,2,25,1,0
30,2,26,1,0
30,2,27,1,0
30,2,28,1,0
30,2,29,1,0
30,2,30,1,0
30,2,31,1,0
0,0,32,1,0
14,1,33,1,0
14,1,34,1,0
14,1,35,1,0
14,1,36,1,0
14,1,37,1,0
14,1,38,1,0
14,1,39,1,0
14,1,40,1,0
14,1,41,1,0
0,0,42,1,0
1,2,43,1,0
1,2,44,1,0
1,2,45,1,0
1,2,46,1,0
1,2,47,1,0
1,2,48,1,0
1,2,49,1,0
1,2,50,1,0
1,2,51,1,0
1,2,52,1,0
1,2,53,1,0
0,0,54,1,0
2,1,55,1,0
2,1,56,1,0
2,1,57,1,0
2,1,58,1,0
2,1,59,1,0
2,1,60,1,0
2,1,61,1,0
2,1,62,1,0
2,1,63,1,0
2,1,64,1,0
0,0,65,1,0
3,2,66,1,0
3,2,67,1,0
3,2,68,1,0
3,2,69,1,0
3,2,70,1,0
3,2,71,1,0
3,2,72,1,0
3,2,73,1,0
3,2,74,1,0
3,2,75,1,0
3,2,76,1,0
3,2,77,1,0
0,0,78,1,0
4,1,79,1,0
4,1,80,1,0
4,1,81,1,0
4,1,82,1,0
4,1,83,1,0
4,1,84,1,0
4,1,85,1,0
4,1,86,1,0
4,1,87,1,0
4,1,88,1,0
0,0,89,1,0
5,2,90,1,0
5,2,91,1,0
5,2,92,1,0
5,2,93,1,0
5,2,94,1,0
5,2,95,1,0
5,2,96,1,0
5,2,97,1,0
5,2,98,1,0
5,2,99,1,0
5,2,100,1,0
0,0,101,1,0
6,1,102,1,0
6,1,103,1,0
6,1,104,1,0
6,1,105,1,0
6,1,106,1,0
6,1,107,1,0
6,1,108,1,0
6,1,109,1,0
0,0,110,1,0
0,0,111,1,0
0,0,112,1,0
7,2,113,1,0
7,2,114,1,0
7,2,115,1,0
7,2,116,1,0
7,2,117,1,0
7,2,118,1,0
7,2,119,1,0
7,2,120,1,0
7,2,121,1,0
7,2,122,1,0
7,2,123,1,0
7,2,124,1,0
7,2,125,1,0
7,2,126,1,0
0,0,127,1,0
9,1,128,1,0
9,1,129,1,0
9,1,130,1,0
9,1,131,1,0
9,1,132,1,0
9,1,133,1,0
9,1,134,1,0
9,1,135,1,0
9,1,136,1,0
0,0,137,1,0
10,2,138,1,0
10,2,139,1,0
10,2,140,1,0
10,2,141,1,0
10,2,142,1,0
10,2,143,1,0
10,2,144,1,0
10,2,145,1,0
0,0,146,1,0
0,0,147,1,0
11,2,148,1,0
11,2,149,1,0
11,2,150,1,0
11,2,151,1,0
11,2,152,1,0
11,2,153,1,0
11,2,154,1,0
11,2,155,1,0
11,2,156,1,0
11,2,157,1,0
0,0,158,1,0
27,2,159,1,0
27,2,160,1,0
27,2,161,1,0
27,2,162,1,0
27,2,163,1,0
27,2,164,1,0
27,2,165,1,0
0,0,166,1,0
28,1,167,1,0
28,1,168,1,0
28,1,169,1,0
28,1,170,1,0
28,1,171,1,0
28,1,172,1,0
28,1,173,1,0
28,1,174,1,0
0,0,175,1,0
47,2,176,1,0
47,2,177,1,0
47,2,178,1,0
47,2,179,1,0
47,2,180,1,0
47,2,181,1,0
47,2,182,1,0
47,2,183,1,0
47,2,184,1,0
0,0,185,1,0
70,1,186,1,0
70,1,187,1,0
70,1,188,1,0
70,1,189,1,0
70,1,190,1,0
70,1,191,1,0
70,1,192,1,0
70,1,193,1,0
0,0,194,1,0
95,1,195,1,0
95,1,196,1,0
95,1,197,1,0
95,1,198,1,0
95,1,199,1,0
96,1,0,2,0
96,1,1,2,0
96,1,2,2,0
96,1,3,2,0
96,1,4,2,0
0,0,5,2,0
29,2,6,2,0
29,2,7,2,0
29,2,8,2,0
29,2,9,2,0
29,2,10,2,0
29,2,11,2,0
29,2,12,2,0
29,2,13,2,0
0,0,14,2,0
12,1,15,2,0
12,1,16,2,0
12,1,17,2,0
12,1,18,2,0
12,1,19,2,0
12,1,20,2,0
12,1,21,2,0
0,0,22,2,0
30,2,23,2,0
30,2,24,2,0
30,2,25,2,0
30,2,26,2,0
30,2,27,2,0
30,2,28,2,0
30,2,29,2,0
30,2,30,2,0
30,2,31,2,0
0,0,32,2,0
14,1,33,2,0
14,1,34,2,0
14,1,35,2,0
14,1,36,2,0
14,1,37,2,0
14,1,38,2,0
14,1,39,2,0
14,1,40,2,0
14,1,41,2,0
0,0,42,2,0
1,2,43,2,0
1,2,44,2,0
1,2,45,2,0
1,2,46,2,0
1,2,47,2,0
1,2,48,2,0
1,2,49,2,0
1,2,50,2,0
1,2,51,2,0
1,2,52,2,0
1,2,53,2,0
0,0,54,2,0
2,1,55,2,0
2,1,56,2,0
2,1,57,2,0
2,1,58,2,0
2,1,59,2,0
2,1,60,2,0
2,1,61,2,0
2,1,62,2,0
2,1,63,2,0
2,1,64,2,0
0,0,65,2,0
3,2,66,2,0
3,2,67,2,0
3,2,68,2,0
3,2,69,2,0
3,2,70,2,0
3,2,71,2,0
3,2,72,2,0
3,2,73,2,0
3,2,74,2,0
3,2,75,2,0
3,2,76,2,0
3,2,77,2,0
0,0,78,2,0
4,1,79,2,0
4,1,80,2,0
4,1,81,2,0
4,1,82,2,0
4,1,83,2,0
4,1,84,2,0
4,1,85,2,0
4,1,86,2,0
4,1,87,2,0
4,1,88,2,0
0,0,89,2,0
5,2,90,2,0
5,2,91,2,0
5,2,92,2,0
5,2,93,2,0
5,2,94,2,0
5,2,95,2,0
5,2,96,2,0
5,2,97,2,0
5,2,98,2,0
5,2,99,2,0
5,2,100,2,0
0,0,101,2,0
6,1,102,2,0
6,1,103,2,0
6,1,104,2,0
6,1,105,2,0
6,1,106,2,0
6,1,107,2,0
6,1,108,2,0
0,0,109,2,0
0,0,110,2,0
8,2,111,2,0
0,0,112,2,0
0,0,113,2,0
0,0,114,2,0
0,0,115,2,0
0,0,116,2,0
7,2,117,2,0
7,2,118,2,0
7,2,119,2,0
7,2,120,2,0
7,2,121,2,0
7,2,122,2,0
7,2,123,2,0
7,2,124,2,0
7,2,125,2,0
7,2,126,2,0
0,0,127,2,0
9,1,128,2,0
9,1,129,2,0
9,1,130,2,0
9,1,131,2,0
9,1,132,2,0
9,1,133,2,0
9,1,134,2,0
9,1,135,2,0
9,1,136,2,0
0,0,137,2,0
10,2,138,2,0
10,2,139,2,0
10,2,140,2,0
10,2,141,2,0
10,2,142,2,0
10,2,143,2,0
10,2,144,2,0
10,2,145,2,0
10,2,146,2,0
0,0,147,2,0
11,2,148,2,0
11,2,149,2,0
11,2,150,2,0
11,2,151,2,0
11,2,152,2,0
11,2,153,2,0
11,2,154,2,0
11,2,155,2,0
11,2,156,2,0
11,2,157,2,0
0,0,158,2,0
27,2,159,2,0
27,2,160,2,0
27,2,161,2,0
27,2,162,2,0
27,2,163,2,0
27,2,164,2,0
27,2,165,2,0
0,0,166,2,0
28,1,167,2,0
28,1,168,2,0
28,1,169,2,0
28,1,170,2,0
28,1,171,2,0
28,1,172,2,0
28,1,173,2,0
28,1,174,2,0
0,0,175,2,0
47,2,176,2,0
47,2,177,2,0
47,2,178,2,0
47,2,179,2,0
47,2,180,2,0
47,2,181,2,0
47,2,182,2,0
47,2,183,2,0
47,2,184,2,0
0,0,185,2,0
70,1,186,2,0
70,1,187,2,0
70,1,188,2,0
70,1,189,2,0
70,1,190,2,0
70,1,191,2,0
70,1,192,2,0
70,1,193,2,0
0,0,194,2,0
95,1,195,2,0
95,1,196,2,0
95,1,197,2,0
95,1,198,2,0
95,1,199,2,0
96,1,0,3,0
96,1,1,3,0
96,1,2,3,0
