id,Tipo,X,Y,Z
96,2,0,0,0
96,2,1,0,0
96,2,2,0,0
96,2,3,0,0
0,0,4,0,0
71,2,5,0,0
71,2,6,0,0
71,2,7,0,0
71,2,8,0,0
71,2,9,0,0
71,2,10,0,0
71,2,11,0,0
0,0,12,0,0
48,1,13,0,0
48,1,14,0,0
48,1,15,0,0
48,1,16,0,0
48,1,17,0,0
48,1,18,0,0
0,0,19,0,0
12,1,20,0,0
12,1,21,0,0
12,1,22,0,0
12,1,23,0,0
12,1,24,0,0
12,1,25,0,0
12,1,26,0,0
12,1,27,0,0
12,1,28,0,0
0,0,29,0,0
13,1,30,0,0
13,1,31,0,0
13,1,32,0,0
13,1,33,0,0
13,1,34,0,0
13,1,35,0,0
13,1,36,0,0
13,1,37,0,0
13,1,38,0,0
0,0,39,0,0
14,2,40,0,0
14,2,41,0,0
14,2,42,0,0
14,2,43,0,0
14,2,44,0,0
14,2,45,0,0
14,2,46,0,0
14,2,47,0,0
0,0,48,0,0
0,0,49,0,0
1,2,50,0,0
1,2,51,0,0
1,2,52,0,0
1,2,53,0,0
1,2,54,0,0
1,2,55,0,0
1,2,56,0,0
1,2,57,0,0
1,2,58,0,0
1,2,59,0,0
0,0,60,0,0
2,1,61,0,0
2,1,62,0,0
2,1,63,0,0
2,1,64,0,0
2,1,65,0,0
2,1,66,0,0
2,1,67,0,0
0,0,68,0,0
16,2,69,0,0
16,2,70,0,0
16,2,71,0,0
16,2,72,0,0
16,2,73,0,0
16,2,74,0,0
16,2,75,0,0
16,2,76,0,0
16,2,77,0,0
0,0,78,0,0
3,1,79,0,0
3,1,80,0,0
3,1,81,0,0
3,1,82,0,0
3,1,83,0,0
3,1,84,0,0
3,1,85,0,0
3,1,86,0,0
3,1,87,0,0
0,0,88,0,0
5,2,89,0,0
5,2,90,0,0
5,2,91,0,0
5,2,92,0,0
5,2,93,0,0
5,2,94,0,0
5,2,95,0,0
5,2,96,0,0
5,2,97,0,0
5,2,98,0,0
0,0,99,0,0
6,2,100,0,0
6,2,101,0,0
6,2,102,0,0
6,2,103,0,0
6,2,104,0,0
6,2,105,0,0
6,2,106,0,0
6,2,107,0,0
6,2,108,0,0
0,0,109,0,0
8,2,110,0,0
8,2,111,0,0
8,2,112,0,0
8,2,113,0,0
8,2,114,0,0
8,2,115,0,0
8,2,116,0,0
8,2,117,0,0
8,2,118,0,0
8,2,119,0,0
8,2,120,0,0
8,2,121,0,0
8,2,122,0,0
8,2,123,0,0
0,0,124,0,0
9,2,125,0,0
9,2,126,0,0
9,2,127,0,0
9,2,128,0,0
9,2,129,0,0
9,2,130,0,0
9,2,131,0,0
9,2,132,0,0
9,2,133,0,0
0,0,134,0,0
10,2,135,0,0
10,2,136,0,0
10,2,137,0,0
10,2,138,0,0
10,2,139,0,0
10,2,140,0,0
10,2,141,0,0
10,2,142,0,0
10,2,143,0,0
0,0,144,0,0
11,1,145,0,0
11,1,146,0,0
11,1,147,0,0
11,1,148,0,0
11,1,149,0,0
11,1,150,0,0
11,1,151,0,0
11,1,152,0,0
11,1,153,0,0
0,0,154,0,0
27,1,155,0,0
27,1,156,0,0
27,1,157,0,0
27,1,158,0,0
27,1,159,0,0
27,1,160,0,0
27,1,161,0,0
27,1,162,0,0
27,1,163,0,0
0,0,164,0,0
28,1,165,0,0
28,1,166,0,0
28,1,167,0,0
28,1,168,0,0
28,1,169,0,0
28,1,170,0,0
28,1,171,0,0
0,0,172,0,0
46,2,173,0,0
46,2,174,0,0
46,2,175,0,0
46,2,176,0,0
46,2,177,0,0
46,2,178,0,0
0,0,179,0,0
47,1,180,0,0
47,1,181,0,0
47,1,182,0,0
47,1,183,0,0
47,1,184,0,0
47,1,185,0,0
47,1,186,0,0
0,0,187,0,0
122,2,188,0,0
122,2,189,0,0
122,2,190,0,0
122,2,191,0,0
122,2,192,0,0
0,0,193,0,0
0,0,194,0,0
95,1,195,0,0
95,1,196,0,0
95,1,197,0,0
95,1,198,0,0
95,1,199,0,0
96,2,0,1,0
96,2,1,1,0
96,2,2,1,0
96,2,3,1,0
0,0,4,1,0
71,2,5,1,0
71,2,6,1,0
71,2,7,1,0
71,2,8,1,0
71,2,9,1,0
71,2,10,1,0
0,0,11,1,0
0,0,12,1,0
48,1,13,1,0
48,1,14,1,0
48,1,15,1,0
48,1,16,1,0
48,1,17,1,0
48,1,18,1,0
0,0,19,1,0
12,1,20,1,0
12,1,21,1,0
12,1,22,1,0
12,1,23,1,0
12,1,24,1,0
12,1,25,1,0
12,1,26,1,0
12,1,27,1,0
12,1,28,1,0
0,0,29,1,0
13,1,30,1,0
13,1,31,1,0
13,1,32,1,0
13,1,33,1,0
13,1,34,1,0
13,1,35,1,0
13,1,36,1,0
13,1,37,1,0
0,0,38,1,0
0,0,39,1,0
14,2,40,1,0
14,2,41,1,0
14,2,42,1,0
14,2,43,1,0
14,2,44,1,0
14,2,45,1,0
14,2,46,1,0
14,2,47,1,0
14,2,48,1,0
0,0,49,1,0
1,2,50,1,0
1,2,51,1,0
1,2,52,1,0
1,2,53,1,0
1,2,54,1,0
1,2,55,1,0
1,2,56,1,0
1,2,57,1,0
1,2,58,1,0
0,0,59,1,0
0,0,60,1,0
2,1,61,1,0
2,1,62,1,0
2,1,63,1,0
2,1,64,1,0
2,1,65,1,0
2,1,66,1,0
2,1,67,1,0
0,0,68,1,0
16,2,69,1,0
16,2,70,1,0
16,2,71,1,0
16,2,72,1,0
16,2,73,1,0
16,2,74,1,0
16,2,75,1,0
16,2,76,1,0
16,2,77,1,0
0,0,78,1,0
3,1,79,1,0
3,1,80,1,0
3,1,81,1,0
3,1,82,1,0
3,1,83,1,0
3,1,84,1,0
3,1,85,1,0
3,1,86,1,0
3,1,87,1,0
0,0,88,1,0
5,2,89,1,0
5,2,90,1,0
5,2,91,1,0
5,2,92,1,0
5,2,93,1,0
5,2,94,1,0
5,2,95,1,0
5,2,96,1,0
5,2,97,1,0
5,2,98,1,0
0,0,99,1,0
6,2,100,1,0
6,2,101,1,0
6,2,102,1,0
6,2,103,1,0
6,2,104,1,0
6,2,105,1,0
6,2,106,1,0
6,2,107,1,0
6,2,108,1,0
0,0,109,1,0
0,0,110,1,0
0,0,111,1,0
8,2,112,1,0
8,2,113,1,0
8,2,114,1,0
8,2,115,1,0
8,2,116,1,0
8,2,117,1,0
8,2,118,1,0
8,2,119,1,0
8,2,120,1,0
8,2,121,1,0
8,2,122,1,0
8,2,123,1,0
0,0,124,1,0
9,2,125,1,0
9,2,126,1,0
9,2,127,1,0
9,2,128,1,0
9,2,129,1,0
9,2,130,1,0
9,2,131,1,0
9,2,132,1,0
9,2,133,1,0
0,0,134,1,0
10,2,135,1,0
10,2,136,1,0
10,2,137,1,0
10,2,138,1,0
10,2,139,1,0
10,2,140,1,0
10,2,141,1,0
10,2,142,1,0
10,2,143,1,0
0,0,144,1,0
11,1,145,1,0
11,1,146,1,0
11,1,147,1,0
11,1,148,1,0
11,1,149,1,0
11,1,150,1,0
11,1,151,1,0
11,1,152,1,0
11,1,153,1,0
0,0,154,1,0
27,1,155,1,0
27,1,156,1,0
27,1,157,1,0
27,1,158,1,0
27,1,159,1,0
27,1,160,1,0
27,1,161,1,0
27,1,162,1,0
27,1,163,1,0
0,0,164,1,0
28,1,165,1,0
28,1,166,1,0
28,1,167,1,0
28,1,168,1,0
28,1,169,1,0
28,1,170,1,0
28,1,171,1,0
0,0,172,1,0
46,2,173,1,0
46,2,174,1,0
46,2,175,1,0
46,2,176,1,0
46,2,177,1,0
46,2,178,1,0
0,0,179,1,0
47,1,180,1,0
47,1,181,1,0
47,1,182,1,0
47,1,183,1,0
47,1,184,1,0
47,1,185,1,0
47,1,186,1,0
0,0,187,1,0
122,2,188,1,0
122,2,189,1,0
122,2,190,1,0
122,2,191,1,0
122,2,192,1,0
0,0,193,1,0
95,1,194,1,0
95,1,195,1,0
95,1,196,1,0
95,1,197,1,0
95,1,198,1,0
95,1,199,1,0
96,2,0,2,0
96,2,1,2,0
96,2,2,2,0
96,2,3,2,0
0,0,4,2,0
71,2,5,2,0
71,2,6,2,0
71,2,7,2,0
71,2,8,2,0
71,2,9,2,0
0,0,10,2,0
0,0,11,2,0
48,1,12,2,0
48,1,13,2,0
48,1,14,2,0
48,1,15,2,0
48,1,16,2,0
48,1,17,2,0
48,1,18,2,0
0,0,19,2,0
12,1,20,2,0
12,1,21,2,0
12,1,22,2,0
12,1,23,2,0
12,1,24,2,0
12,1,25,2,0
12,1,26,2,0
12,1,27,2,0
12,1,28,2,0
0,0,29,2,0
13,1,30,2,0
13,1,31,2,0
13,1,32,2,0
13,1,33,2,0
13,1,34,2,0
13,1,35,2,0
13,1,36,2,0
13,1,37,2,0
13,1,38,2,0
0,0,39,2,0
14,2,40,2,0
14,2,41,2,0
14,2,42,2,0
14,2,43,2,0
14,2,44,2,0
14,2,45,2,0
14,2,46,2,0
14,2,47,2,0
