centroides_x,centroides_y,id
101.71428571428571,89.19047619047619,B
107.1875,94.91666666666667,A
118.71739130434783,87.17391304347827,B
125.22727272727273,87.5,B
130.97826086956522,93.28260869565217,A
133.95652173913044,88.91304347826087,A
150.04255319148936,90.23404255319149,B
99.76086956521739,93.21739130434783,B
106.90196078431373,98.6470588235294,A
116.41304347826087,93.21739130434783,B
123.57777777777778,93.46666666666667,B
129.69565217391303,103.8695652173913,A
138.47916666666666,94.33333333333333,B
143.4255319148936,90.53191489361703,B
149.45238095238096,95.95238095238095,B
158.52,97.08,A
158.80434782608697,99.97826086956522,A
94.04347826086956,102.19565217391305,A
109.59183673469387,105.6938775510204,A
107.5,100.5,B
114.1,109.98,A
122.4888888888889,99.02222222222223,B
128.2,101.62222222222222,A
136.6,101.02222222222223,B
143.85106382978722,99.31914893617021,B
150.8095238095238,101.73809523809524,B
157.4468085106383,107.25531914893617,A
165.42857142857142,104.51020408163265,B
172.25531914893617,103.44680851063829,B
91.74,107.18,A
98.48,105.98,A
95.84444444444445,107.46666666666667,A
105.21739130434783,113.8913043478261,A
116.09756097560975,101.26829268292683,B
120.95348837209302,105.20930232558139,B
125.32,112.58,A
135.37777777777777,107.73333333333333,B
141.4318181818182,107.20454545454545,B
147.9777777777778,106.91111111111111,B
154.6875,110.91666666666667,A
163.3404255319149,112.23404255319149,B
171.15555555555557,108.95555555555555,B
88.08,112.8,A
96.23404255319149,118.29787234042553,A
103.14583333333333,111.75,A
110.54761904761905,120.61904761904762,B
115.4,114.36,A
121.19148936170212,114.7872340425532,A
129.52,119.82,A
137.30434782608697,114.23913043478261,B
146.27906976744185,112.20930232558139,B
148.50980392156862,121.6470588235294,A
155.77083333333334,116.27083333333333,A
166.70212765957447,116.2127659574468,B
174.15555555555557,119.97777777777777,A
174.70833333333334,112.6875,B
84.97826086956522,124.21739130434783,B
95.16666666666667,121.85416666666667,A
101.53061224489795,121.77551020408163,A
107.57142857142857,125.88095238095238,B
114.85106382978724,118.06382978723404,A
123.20833333333333,120.04166666666667,A
128.81632653061226,120.71428571428571,A
136.55102040816325,125.28571428571429,A
143.0,117.3953488372093,B
144.97916666666666,124.0625,A
155.71428571428572,119.75510204081633,A
164.7826086956522,121.28260869565217,B
177.85106382978722,124.82978723404256,A
176.97727272727272,127.52272727272727,A
91.1875,121.0625,A
89.44186046511628,127.69767441860465,B
96.44186046511628,130.88372093023256,B
103.7843137254902,132.2549019607843,A
114.02631578947368,126.26315789473684,B
121.96,130.36,A
129.97297297297297,128.3783783783784,B
134.82,128.0,A
138.95555555555555,125.82222222222222,A
148.08695652173913,129.6304347826087,A
150.73076923076923,130.90384615384616,A
160.39583333333334,127.54166666666667,B
166.02,128.8,B
178.2093023255814,133.4418604651163,A
87.15217391304348,134.52173913043478,B
92.76086956521739,134.5,B
102.38,138.66,A
110.13157894736842,130.81578947368422,B
116.47916666666667,135.27083333333334,A
119.26530612244898,136.59183673469389,A
129.1578947368421,133.18421052631578,B
131.73469387755102,139.59183673469389,A
138.75,136.47916666666666,A
153.57142857142858,137.42857142857142,B
157.77551020408163,134.22448979591837,B
164.28571428571428,136.12244897959184,B
173.625,130.125,A
177.7659574468085,142.7872340425532,B
90.29411764705883,145.92156862745097,A
94.9795918367347,141.3265306122449,A
102.5,141.97916666666666,A
110.64,139.34,A
121.04347826086956,148.17391304347825,B
124.34042553191489,151.29787234042553,B
125.24444444444444,139.57777777777778,A
139.52083333333334,139.8125,A
153.2391304347826,144.54347826086956,B
144.18367346938774,145.59183673469389,A
159.79166666666666,144.04166666666666,B
166.3125,141.27083333333334,B
172.17021276595744,134.08510638297872,A
175.95652173913044,147.2826086956522,B
90.54166666666667,154.0,A
95.51351351351352,151.05405405405406,B
99.83333333333333,150.69444444444446,B
108.22222222222223,148.3111111111111,A
108.13725490196079,147.27450980392157,A
116.38,145.64,A
129.4255319148936,151.29787234042553,B
135.73469387755102,144.6530612244898,A
140.6530612244898,145.3265306122449,A
142.38,150.4,A
155.61702127659575,150.95744680851064,B
163.9591836734694,150.12244897959184,B
170.0,144.4375,B
173.66666666666666,152.47916666666666,B
95.20833333333333,156.39583333333334,A
103.38297872340425,154.06382978723406,A
111.33333333333333,153.16666666666666,A
117.58333333333333,156.35416666666666,B
124.14893617021276,160.59574468085106,B
130.31372549019608,158.23529411764707,B
135.71428571428572,155.55102040816325,B
141.41666666666666,157.60416666666666,B
149.6530612244898,157.48979591836735,B
148.08333333333334,147.91666666666666,A
162.77551020408163,157.9795918367347,B
168.44444444444446,155.9111111111111,B
101.30952380952381,164.5,B
105.93617021276596,162.38297872340425,B
111.72340425531915,160.72340425531914,B
118.77272727272727,163.13636363636363,B
120.25,172.72727272727272,A
129.95555555555555,164.0222222222222,B
144.06666666666666,168.73333333333332,A
147.27272727272728,164.45454545454547,A
154.62222222222223,168.42222222222222,A
156.80851063829786,156.63829787234042,B
156.93478260869566,166.1304347826087,A
100.1025641025641,171.48717948717947,A
110.3061224489796,167.46938775510205,B
115.64583333333333,174.625,A
119.4,174.62222222222223,A
130.64150943396226,167.69811320754718,B
140.86363636363637,164.38636363636363,A
141.5909090909091,173.72727272727272,B
149.37777777777777,174.7111111111111,B
156.24444444444444,164.35555555555555,A
115.04347826086956,173.2173913043478,A
127.56521739130434,174.47826086956522,B
131.80434782608697,177.82608695652175,B
135.62222222222223,172.4,B
138.9111111111111,179.75555555555556,B
147.19565217391303,179.34782608695653,B
