centroides_x,centroides_y,id
130.94642857142858,100.83928571428571,3
135.74137931034483,96.96551724137932,4
124.94827586206897,102.93103448275862,6
147.66666666666666,100.47368421052632,7
111.41666666666667,117.61666666666666,9
136.80645161290323,95.80645161290323,12
137.67241379310346,95.10344827586206,13
134.375,99.10714285714286,14
150.82758620689654,100.74137931034483,16
95.98214285714286,122.51785714285714,18
109.67241379310344,116.05172413793103,20
141.27868852459017,98.57377049180327,24
154.77586206896552,101.65517241379311,26
160.5593220338983,103.96610169491525,27
99.44067796610169,119.05084745762711,30
105.06896551724138,118.08620689655173,33
130.79310344827587,102.98275862068965,36
141.6,101.32727272727273,37
157.76271186440678,103.59322033898304,40
165.85,108.61666666666666,41
157.0,102.62711864406779,42
92.23636363636363,119.30909090909091,43
101.01754385964912,119.82456140350877,45
106.71186440677967,122.23728813559322,46
125.08333333333333,107.9,47
113.77777777777777,111.0952380952381,48
120.24137931034483,105.60344827586206,49
118.2542372881356,107.27118644067797,50
162.6551724137931,105.0,52
163.29310344827587,108.10344827586206,53
166.86206896551724,112.94827586206897,55
168.67796610169492,111.9322033898305,56
101.44827586206897,126.15517241379311,57
100.86440677966101,127.57627118644068,59
168.16949152542372,114.33898305084746,68
165.11666666666667,108.48333333333333,69
95.61818181818182,119.21818181818182,71
103.10344827586206,118.93103448275862,72
102.32203389830508,134.08474576271186,74
112.67796610169492,133.1864406779661,75
120.67213114754098,130.44262295081967,76
119.03389830508475,137.03389830508473,77
138.87719298245614,143.9298245614035,78
144.01785714285714,138.25,79
144.74576271186442,139.52542372881356,80
166.60344827586206,111.75862068965517,83
117.25862068965517,142.93103448275863,88
121.2542372881356,142.67796610169492,91
128.36065573770492,139.70491803278688,92
136.1,140.21666666666667,93
97.96551724137932,158.86206896551724,99
100.96610169491525,160.23728813559322,100
109.27118644067797,143.42372881355934,102
123.34426229508196,139.7377049180328,103
131.1578947368421,145.64912280701753,104
138.66666666666666,145.05,105
147.45762711864407,147.35593220338984,108
152.12280701754386,145.40350877192984,109
151.86666666666667,143.58333333333334,110
100.9298245614035,160.57894736842104,113
100.63636363636364,156.47272727272727,114
101.74137931034483,159.31034482758622,115
106.56896551724138,148.6551724137931,118
135.29310344827587,149.22413793103448,120
142.79661016949152,146.15254237288136,121
153.7719298245614,143.35087719298247,122
151.96491228070175,148.24561403508773,123
153.82456140350877,149.73684210526315,125
152.8448275862069,143.4655172413793,126
97.05263157894737,158.10526315789474,127
106.2542372881356,163.88135593220338,128
115.32142857142857,162.17857142857142,129
124.27118644067797,155.38983050847457,131
150.22033898305085,152.11864406779662,135
103.17241379310344,157.01724137931035,139
102.35593220338983,157.76271186440678,140
107.48333333333333,159.93333333333334,141
115.96551724137932,160.6551724137931,142
123.48333333333333,153.65,143
121.32758620689656,152.70689655172413,144
117.71666666666667,151.98333333333332,152
120.95081967213115,159.72131147540983,155
151.56896551724137,152.31034482758622,157
