,topology_ad_dysplasia_8_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv
topology_ad_dysplasia_8_clean.csv,9.190440164027157e-309,47.158899519579826,24.451183346299928,23.72455592886972,34.60990030841792,11.366608833971881,9.534973600949918,41.596923909027,9.969698688749894
topology_ad_dysplasia_1_clean.csv,47.158899519579826,6.492332980330783e-309,31.771326190021824,34.7891012094791,19.07048728745451,44.86034746782334,47.158899519579826,15.395498834571441,47.158899519579826
topology_ad_dysplasia_3_clean.csv,24.451183346299928,31.771326190021824,1.1646298918227826e-308,11.439343289917986,17.93441214532392,18.131843744634452,21.12439870092713,21.998082325607868,28.97339025340837
topology_ad_dysplasia_2_clean.csv,23.72455592886972,34.7891012094791,11.439343289917986,7.554480880383104e-309,18.239060530486512,16.12321967727771,20.248782311874308,22.16560359371823,30.137251822348105
topology_ad_dysplasia_6_clean.csv,34.60990030841792,19.07048728745451,17.93441214532392,18.239060530486512,6.306312961482583e-309,28.07138983927196,34.60990030841792,12.31537379224312,34.60990030841792
topology_ad_dysplasia_9_clean.csv,11.366608833971881,44.86034746782334,18.131843744634452,16.12321967727771,28.07138983927196,1.36320412793421e-308,13.31080533332036,32.23684985206248,15.884368975606847
topology_ad_dysplasia_4_clean.csv,9.534973600949918,47.158899519579826,21.12439870092713,20.248782311874308,34.60990030841792,13.31080533332036,1.1030586061612465e-308,40.27222727518809,12.03062814087825
topology_ad_dysplasia_10_clean.csv,41.596923909027,15.395498834571441,21.998082325607868,22.16560359371823,12.31537379224312,32.23684985206248,40.27222727518809,1.187126421854084e-308,41.59692390902699
topology_ad_dysplasia_5_clean.csv,9.969698688749894,47.158899519579826,28.97339025340837,30.137251822348105,34.60990030841792,15.884368975606847,12.03062814087825,41.59692390902699,9.16765175708351e-309
