CellID,X_centroid,Y_centroid,phenotype
939389,24636.535211267605,13156.05633802817,B cells
427087,24973.88724035608,13518.415430267063,B cells
821912,24197.30592105263,14158.832236842103,B cells
492154,25540.87234042553,13088.035460992907,B cells
1024545,24818.74358974359,13087.74358974359,B cells
126689,25709.678111587986,12803.115879828329,B cells
359318,24746.22033898305,13610.587570621468,B cells
808658,25637.63346613546,13037.223107569722,B cells
275230,24753.782467532463,12708.772727272728,B cells
884827,25691.65909090909,12843.147727272728,B cells
449931,25377.560975609755,13232.621951219511,B cells
579851,25388.05681818182,13410.564393939394,B cells
968392,25791.06862745098,12831.656862745098,B cells
860705,23128.107266435985,14121.249134948095,B cells
588231,25002.03703703704,13248.944444444443,B cells
641507,25506.26717557252,13148.095419847328,B cells
939280,25534.85393258427,12441.8202247191,B cells
923188,25446.829545454544,13249.977272727272,B cells
218169,25315.6261682243,13271.831775700935,B cells
867080,25625.44055944056,13060.0,B cells
180364,25628.39652448657,12606.047393364928,B cells
757855,25645.061538461538,12873.410256410256,B cells
696506,25595.115879828325,12936.197424892704,B cells
802997,25687.496774193547,12833.193548387097,B cells
147344,24557.0253968254,13301.603174603177,B cells
713409,25877.40404040404,12469.505050505051,B cells
542391,25761.588888888888,13028.983333333334,B cells
572001,25692.86131386861,12681.116788321167,B cells
735341,24638.9,13166.955555555556,B cells
743137,25292.493464052288,13441.970588235294,B cells
251031,24948.69852941177,13188.386029411764,B cells
712817,25266.79012345679,13047.37037037037,B cells
893750,25164.61870503597,13387.870503597122,B cells
1001979,25414.795454545456,13324.636363636364,B cells
588225,24938.898785425103,12307.518218623482,B cells
1042327,25478.61176470588,12931.670588235294,B cells
992135,25514.52631578948,13106.852631578948,B cells
600510,25674.941176470587,12712.751633986927,B cells
982668,25212.669724770643,13183.981651376149,B cells
636816,25440.345505617977,13162.0702247191,B cells
838331,25582.311926605504,13033.119266055046,B cells
811296,25365.41868512111,13362.858131487888,B cells
228285,25224.205211726385,13211.677524429968,B cells
704166,25392.384615384617,13390.544378698223,B cells
849442,25404.48809523809,13143.42857142857,B cells
633282,25288.27005347593,13249.35026737968,B cells
410679,25297.254716981133,13473.264150943396,B cells
499528,25725.55162241888,12743.297935103245,B cells
926658,25394.97619047619,13226.892857142857,B cells
722377,25399.866043613707,13247.445482866044,B cells
611221,25678.177115987462,13003.44670846395,B cells
470508,25381.116379310344,13340.224137931034,B cells
803727,25262.153846153848,13233.750915750916,B cells
344366,23559.24519230769,13648.379807692309,B cells
779049,25214.10396039604,13227.60396039604,B cells
345455,24821.46956521739,13079.695652173914,B cells
418671,24788.9795221843,13413.440273037542,B cells
967019,25520.23076923077,13178.553846153844,B cells
871830,25676.37341772152,12746.40506329114,B cells
620232,25680.98148148148,12646.086419753086,B cells
742270,25479.0,13141.4213836478,B cells
634395,25779.408854166668,12119.104166666666,B cells
868094,24806.051813471506,13534.735751295337,B cells
833764,25522.61475409836,12860.655737704918,B cells
316894,25661.025423728814,12719.415254237289,B cells
954211,24882.130890052355,13359.251308900524,B cells
482573,25543.15068493151,12454.118721461187,B cells
918843,25695.9595959596,13089.232323232323,B cells
197150,25449.071428571428,13234.00974025974,B cells
721198,25816.018115942028,12684.235507246376,B cells
679221,25663.40306122449,12650.36224489796,B cells
855153,25333.345029239765,13309.12865497076,B cells
478381,25605.40733197556,13264.784114052953,B cells
338401,25419.39285714286,13142.285714285714,B cells
722081,25335.49494949495,13287.505050505051,B cells
775420,25613.78527607362,13034.276073619632,B cells
656999,25765.06015037594,12714.593984962406,B cells
330346,25637.929133858263,12909.248031496065,B cells
449529,25663.608465608464,12762.42857142857,B cells
648402,25504.552112676058,13098.861971830986,B cells
799954,25639.12371134021,12863.144329896908,B cells
979301,24567.58620689655,13633.078817733993,B cells
175817,25741.89743589744,13028.02564102564,B cells
647178,25840.792048929663,12318.7125382263,B cells
538583,25389.53513513513,13215.88108108108,B cells
639942,25637.08383233533,13053.62874251497,B cells
906005,25554.508108108108,13273.497297297296,B cells
964852,25590.880434782608,13079.91304347826,B cells
858541,25756.85549132948,12829.618497109826,B cells
603514,25562.03153153153,12999.9009009009,B cells
949937,23561.416666666668,13633.9375,B cells
767192,25561.989130434784,12972.282608695652,B cells
611696,25552.098540145984,12913.302919708029,B cells
384697,25475.8904494382,13110.126404494382,B cells
709669,25223.605898123325,13173.428954423593,B cells
973426,25578.617647058825,13084.14705882353,B cells
719947,25704.125628140704,13022.668341708542,B cells
977344,25404.96992481203,13230.30827067669,B cells
362349,25618.84782608696,12110.690217391304,B cells
921023,25405.9349593496,13391.50406504065,B cells
788411,25458.72131147541,13172.995901639344,B cells
647554,24726.42105263158,13582.447368421052,B cells
675237,25483.534954407296,13332.75075987842,B cells
839971,25636.288288288288,13067.216216216217,B cells
245089,25647.0,12850.884615384615,B cells
604372,25746.734513274336,12835.371681415929,B cells
495896,24673.098484848484,13131.575757575758,B cells
218229,25452.57933579336,13103.29889298893,B cells
900361,25456.81818181818,13269.363636363636,B cells
501184,24757.64814814815,13608.12962962963,B cells
981596,25193.99115044248,13067.929203539825,B cells
191274,25575.275,13277.80625,B cells
1025674,24519.2641509434,13680.77358490566,B cells
306333,24818.31418918919,13488.179054054051,B cells
574854,25455.593103448275,13119.193103448277,B cells
1022066,25767.13207547169,12656.132075471698,B cells
451089,25430.92087912088,13260.593406593409,B cells
41952,25357.957055214723,13384.319018404907,B cells
929197,25774.034653465347,12210.252475247526,B cells
517224,25798.826815642456,12646.656424581006,B cells
835489,25656.946666666667,13028.353333333333,B cells
872766,25384.027027027027,12814.027027027028,B cells
402539,24804.01694915254,13429.074576271189,B cells
271613,25300.26,13074.61,B cells
547842,24875.79695431472,12600.32994923858,B cells
429844,25590.42654028436,12760.009478672986,B cells
62833,25668.0,12775.658959537572,B cells
310822,23548.854054054053,13639.416216216216,B cells
1029590,25355.314285714285,12567.614285714286,B cells
397402,25760.71489361702,12210.48085106383,B cells
788543,25578.015384615384,12956.13846153846,B cells
980304,25593.799019607843,13065.446078431372,B cells
721602,25764.30841121495,12671.644859813085,B cells
331220,25093.12440191388,13036.507177033493,B cells
729970,25508.67661691542,13270.129353233831,B cells
385263,25684.552631578947,12778.118421052632,B cells
814599,24510.86896551724,13692.04827586207,B cells
747477,25584.776978417267,13090.86330935252,B cells
961593,25659.791666666668,12749.041666666666,B cells
951204,25620.06818181818,13044.113636363636,B cells
503376,24745.08035714286,13439.950892857143,B cells
835631,25604.53012048193,13037.32530120482,B cells
1039525,24751.6511627907,13585.453488372092,B cells
618846,25832.56603773585,12510.02358490566,B cells
505842,24758.98009950249,13595.064676616916,B cells
514799,25611.25149700599,13064.988023952095,B cells
255022,25053.69178082192,13081.219178082192,B cells
883372,25643.82872928177,12759.707182320442,B cells
1033123,25515.571428571428,13125.228571428572,B cells
592245,25911.26198083067,12700.603833865816,B cells
458839,24042.72607260726,14423.739273927393,B cells
815960,24770.20253164557,13584.506329113923,B cells
601545,25666.28965517241,12835.26551724138,B cells
430043,25663.91346153846,12666.47435897436,B cells
982542,25397.306413301663,13304.79809976247,B cells
607509,25518.14606741573,13135.73595505618,B cells
661126,25514.928416485905,13167.43600867679,B cells
647269,25576.81679389313,12874.87786259542,B cells
992206,25654.8,12970.658823529411,B cells
960411,25527.25568181818,13084.772727272728,B cells
522834,25715.714285714286,12641.632653061224,B cells
927289,25675.25609756097,12695.524390243903,B cells
822150,25710.27380952381,12839.267857142857,B cells
868511,25493.67469879518,13155.204819277107,B cells
265766,25490.70186335404,12805.223602484471,B cells
279402,25384.48178137652,13378.854251012146,B cells
468624,25349.82692307692,13018.76923076923,B cells
1042598,25691.74857142857,12803.12,B cells
597177,25178.51219512195,13053.573170731708,B cells
791318,24655.77108433735,13129.951807228916,B cells
678250,24715.64673913044,13831.510869565218,B cells
762931,25864.77570093458,12680.22429906542,CD4+ T cells
1010444,24819.6231884058,13672.710144927536,CD4+ T cells
974945,25462.55319148936,12851.659574468084,CD4+ T cells
876225,24991.24822695036,13249.765957446809,CD4+ T cells
634275,25096.31937172775,13347.984293193716,CD4+ T cells
416594,25101.37219730941,13022.735426008969,CD4+ T cells
642263,25162.930555555555,12945.361111111111,CD4+ T cells
502919,25894.080291970804,12672.554744525549,CD4+ T cells
571983,25300.698630136987,12501.99908675799,Ki67+ tumor cells 
851915,23584.958944281523,13809.394428152493,Ki67+ tumor cells 
645947,25461.34223918575,12387.734096692113,Ki67+ tumor cells 
23691,23204.475,14016.083333333334,Ki67+ tumor cells 
569738,22848.19680851064,14268.26329787234,Ki67+ tumor cells 
984560,23251.17391304348,14297.152173913044,M1/M0 macrophages
420590,22900.888461538463,14442.280769230769,M1/M0 macrophages
728811,25018.09253731344,12515.38208955224,M1/M0 macrophages
381424,24818.194117647057,13527.329411764706,M1/M0 macrophages
854110,23056.64870689655,14578.540948275862,M1/M0 macrophages
1014870,23530.392523364488,13476.336448598133,M1/M0 macrophages
1028788,24803.662162162163,13055.432432432432,M1/M0 macrophages
589618,25010.83582089552,12722.587064676616,M1/M0 macrophages
511309,25428.198738170347,13367.290220820189,M1/M0 macrophages
903668,23426.48132780083,13796.634854771784,M1/M0 macrophages
1006216,25592.5,12292.333333333334,M1/M0 macrophages
865171,24856.82352941177,12517.217647058824,M1/M0 macrophages
521474,25158.357798165136,13091.88990825688,M1/M0 macrophages
291772,22923.07692307692,14296.986622073578,M1/M0 macrophages
525570,25566.15486725664,12383.632743362832,M1/M0 macrophages
354642,22883.48318042813,14297.045871559632,M1/M0 macrophages
895406,25537.090277777777,13165.361111111111,M1/M0 macrophages
422775,23300.75392670157,14512.89005235602,M1/M0 macrophages
485803,24715.59347181009,13412.12462908012,M1/M0 macrophages
558882,25752.6224489796,12325.066326530612,M1/M0 macrophages
529520,25419.44,12978.544,M1/M0 macrophages
850780,23153.125,14539.566964285714,M1/M0 macrophages
109131,25612.28571428572,12377.16883116883,M1/M0 macrophages
1026342,25409.54455445545,12986.326732673268,M1/M0 macrophages
720926,24644.43438914027,12850.27149321267,M1/M0 macrophages
759123,24734.21827411168,12897.835025380711,M1/M0 macrophages
855134,23257.879310344822,14494.770114942528,M1/M0 macrophages
405435,24657.126984126982,13039.29365079365,M1/M0 macrophages
399010,25288.434065934067,13107.263736263736,M1/M0 macrophages
510189,24894.74269005848,13377.169590643274,M1/M0 macrophages
901945,24964.28272251309,12455.61780104712,M1/M0 macrophages
223255,24478.12080536913,13887.838926174496,M1/M0 macrophages
1038248,23837.9,13273.94,M1/M0 macrophages
926635,23144.766037735848,14230.864150943396,M1/M0 macrophages
664575,25535.777777777777,13108.138888888889,M1/M0 macrophages
440847,24433.33333333333,12837.88524590164,M1/M0 macrophages
633528,25001.08878504673,13570.61214953271,M1/M0 macrophages
809347,24263.028169014084,13634.12323943662,M1/M0 macrophages
662994,23438.21505376344,13904.279569892473,M1/M0 macrophages
591550,25548.35714285714,13101.58482142857,M1/M0 macrophages
351874,25292.26923076923,12939.147435897436,M1/M0 macrophages
991692,24510.352112676057,12881.0,M1/M0 macrophages
463216,24919.86046511628,12826.976744186046,M1/M0 macrophages
1036358,24176.67415730337,14091.65168539326,M1/M0 macrophages
1024674,25154.07,13174.47,M1/M0 macrophages
1013388,24932.19205298013,12761.741721854303,M1/M0 macrophages
726649,23954.446945337622,14468.787781350482,M1/M0 macrophages
748737,25738.63492063492,12162.222222222224,M1/M0 macrophages
742728,25542.10714285714,12296.02380952381,M1/M0 macrophages
1027178,25097.97014925373,12990.68656716418,M1/M0 macrophages
981622,24647.85593220339,12949.5,M1/M0 macrophages
505303,25316.99342105263,13197.243421052632,M1/M0 macrophages
814535,24974.126315789475,12425.926315789471,M1/M0 macrophages
284714,24500.63565891473,13652.852713178294,M1/M0 macrophages
313503,25840.00342465753,12351.3698630137,M1/M0 macrophages
1029239,25297.527777777777,13086.722222222224,M1/M0 macrophages
643989,24935.153846153848,12978.596153846154,M1/M0 macrophages
678586,24251.49847094801,14101.45871559633,M1/M0 macrophages
966555,24970.8693877551,12411.18775510204,M1/M0 macrophages
962259,25901.260869565216,12244.445652173914,M1/M0 macrophages
364439,24357.91,13445.15,M1/M0 macrophages
633324,23259.72864321608,13975.527638190955,M1/M0 macrophages
979823,24058.855263157893,13542.223684210529,M1/M0 macrophages
858183,24984.961165048546,12529.368932038837,M1/M0 macrophages
1017424,25924.78571428572,12522.410714285714,M1/M0 macrophages
529254,24771.979166666668,12617.375,M1/M0 macrophages
668838,23967.288732394365,13241.330985915492,M1/M0 macrophages
213205,24136.034013605444,13202.986394557824,M1/M0 macrophages
262734,23916.57957244656,13387.206650831356,M1/M0 macrophages
500984,24348.70711297071,13968.69037656904,M1/M0 macrophages
1005893,25326.39603960396,13133.841584158416,M1/M0 macrophages
641703,23243.51171875,14502.796875,M1/M0 macrophages
823363,24463.51020408163,13888.147959183674,M1/M0 macrophages
442758,24087.58741258741,13455.606643356645,M1/M0 macrophages
899515,25202.85714285714,12980.576530612245,M1/M0 macrophages
376758,25389.050583657587,12654.428015564205,M1/M0 macrophages
734874,25413.49626865672,13102.619402985074,M1/M0 macrophages
795035,23993.015094339626,14059.68679245283,M1/M0 macrophages
490190,24702.56296296296,13287.08888888889,M1/M0 macrophages
492771,24580.56,13934.436,M1/M0 macrophages
788985,24787.668674698794,12632.301204819278,M1/M0 macrophages
177243,25253.65486725664,13440.407079646018,M1/M0 macrophages
922469,25403.140350877195,12508.526315789471,M1/M0 macrophages
573115,24550.190789473683,13872.167763157897,M1/M0 macrophages
959383,25580.04615384616,12228.476923076923,M1/M0 macrophages
153070,24155.41011235955,13521.65168539326,M1/M0 macrophages
944464,24255.38125,13995.55,M1/M0 macrophages
638244,24549.303448275863,13285.751724137932,M2 macrophages
588511,24609.10975609756,12788.260162601626,M2 macrophages
79298,25287.911111111112,13304.171428571428,M2 macrophages
87910,25233.69827586207,13493.73275862069,M2 macrophages
386442,25712.459770114943,12500.229885057472,M2 macrophages
677081,23868.441860465115,13729.0503875969,M2 macrophages
659748,23981.66101694916,13722.631355932202,M2 macrophages
335489,24429.315492957747,14029.588732394366,M2 macrophages
882379,23828.108974358973,13912.121794871797,M2 macrophages
337316,25819.963963963964,12480.702702702703,M2 macrophages
696380,25682.982658959536,12572.57803468208,M2 macrophages
966105,24131.726495726496,14191.94871794872,M2 macrophages
949527,25825.577777777777,12548.837037037038,M2 macrophages
1003210,24001.696296296297,13808.022222222222,M2 macrophages
983840,23926.38095238096,14520.0,M2 macrophages
988879,25829.324873096448,12498.248730964468,M2 macrophages
600015,24394.437209302327,13402.246511627907,M2 macrophages
1013431,24148.324675324675,14207.25974025974,M2 macrophages
648922,25526.173010380626,12768.290657439446,M2 macrophages
598337,25488.812865497075,12779.076023391814,M2 macrophages
490340,24594.496598639456,13892.013605442176,M2 macrophages
929610,23753.20754716981,14277.264150943396,M2 macrophages
467189,24639.310924369747,12702.078431372547,M2 macrophages
896113,25018.5,12699.884615384615,M2 macrophages
1032475,23820.478260869564,14108.338164251209,M2 macrophages
202896,23615.449735449736,13565.386243386243,M2 macrophages
513527,25864.56179775281,12290.769662921348,M2 macrophages
635620,23576.675324675325,14331.194805194806,M2 macrophages
992814,24572.436363636363,12911.745454545457,M2 macrophages
452605,25222.353658536584,13130.774390243903,M2 macrophages
1010986,23215.66929133858,14144.818897637797,M2 macrophages
363394,25899.894736842107,12488.556390977445,M2 macrophages
416386,24807.742647058825,13089.72794117647,M2 macrophages
442772,25715.44196428572,12577.183035714286,M2 macrophages
735388,23794.52029520295,13641.09225092251,M2 macrophages
943518,24634.54609929078,12905.14184397163,M2 macrophages
932327,24924.36051502146,12773.188841201716,M2 macrophages
1040708,24416.635135135137,13763.054054054051,M2 macrophages
549583,25436.29861111111,12810.125,M2 macrophages
898898,23000.488372093023,14357.662790697674,M2 macrophages
797738,25606.082949308755,12285.52073732719,M2 macrophages
599798,25058.0,13066.6,M2 macrophages
709114,24040.49815498155,14067.634686346864,M2 macrophages
976400,23540.907894736843,13822.552631578948,M2 macrophages
134186,24013.88652482269,13798.127659574468,M2 macrophages
460537,22827.987903225807,14374.520161290322,M2 macrophages
922215,25772.18632075472,12352.775943396226,M2 macrophages
888085,25017.46,12586.413333333334,M2 macrophages
383987,24616.06177606177,12774.945945945949,M2 macrophages
967137,24684.73469387755,13671.07142857143,M2 macrophages
827468,22891.311764705883,14270.9,M2 macrophages
895841,22960.032967032967,14458.615384615385,M2 macrophages
614464,24208.913242009134,14134.168949771689,M2 macrophages
521097,25882.21182266009,12277.837438423643,M2 macrophages
764953,25928.992857142857,12307.614285714286,M2 macrophages
582428,24507.83984375,13907.0625,M2 macrophages
769749,23435.37575757576,14042.309090909092,M2 macrophages
875287,24097.19313304721,14158.489270386266,M2 macrophages
877688,24683.5,13151.673333333334,M2 macrophages
924073,25582.75735294117,12748.117647058823,M2 macrophages
311536,25709.56818181818,12236.10606060606,M2 macrophages
1023273,25383.42748091603,12618.435114503816,M2 macrophages
1016578,25033.54748603352,12705.849162011173,M2 macrophages
521243,25886.13793103448,12489.551724137931,M2 macrophages
702613,24236.510582010585,13892.113756613757,M2 macrophages
353076,25484.53947368421,12791.21052631579,M2 macrophages
649885,23801.68695652174,14111.823188405797,M2 macrophages
353475,25550.522875816994,12751.614379084967,M2 macrophages
452874,24823.955056179777,13049.65168539326,M2 macrophages
438983,24136.963470319635,13779.127853881278,M2 macrophages
905749,25287.13664596273,13041.093167701863,M2 macrophages
964744,24629.32,13655.29,M2 macrophages
990136,25698.808823529413,12584.411764705885,M2 macrophages
588533,24922.302469135804,12628.314814814816,M2 macrophages
907104,25278.213333333333,13029.626666666669,M2 macrophages
524828,24485.62359550561,13625.050561797752,M2 macrophages
367677,24866.088397790056,13228.67955801105,M2 macrophages
653054,24897.80141843972,13026.524822695035,M2 macrophages
795172,24781.95871559633,13065.58256880734,M2 macrophages
623902,24487.0,13295.677777777775,M2 macrophages
972828,25691.8,12494.146153846154,M2 macrophages
548380,24115.31832797428,14414.33118971061,M2 macrophages
140954,23727.19230769231,14008.65934065934,M2 macrophages
949524,24877.666666666668,13227.742424242424,M2 macrophages
989049,25829.35238095238,12462.609523809524,M2 macrophages
448581,25054.290502793297,12873.40782122905,M2 macrophages
585859,24684.29281767956,13133.939226519336,M2 macrophages
977884,25506.949367088608,12836.556962025315,M2 macrophages
987753,25464.556701030928,12795.9793814433,M2 macrophages
341878,24252.722222222223,13187.361111111111,M2 macrophages
411636,25888.532934131737,12313.053892215568,M2 macrophages
466986,25417.88997555012,13189.220048899757,M2 macrophages
213954,22951.40108401084,14428.647696476964,M2 macrophages
529349,23795.06031746032,13809.974603174604,M2 macrophages
375824,23638.593301435405,13642.521531100478,M2 macrophages
580349,24513.65432098765,13893.349794238684,M2 macrophages
902248,24653.29896907217,12692.154639175258,M2 macrophages
354857,22945.66101694916,14461.723163841809,M2 macrophages
988804,24865.57831325301,13096.939759036144,M2 macrophages
357619,24625.93820224719,12925.719101123595,M2 macrophages
182573,23932.4375,13585.4375,M2 macrophages
719405,25877.058823529413,12248.158823529411,M2 macrophages
375689,24986.592857142856,12598.314285714288,M2 macrophages
651127,23620.521341463416,14294.981707317073,M2 macrophages
472266,25628.408450704224,12522.774647887323,M2 macrophages
388821,24002.01567398119,13779.573667711598,M2 macrophages
679367,25766.740484429065,12438.795847750866,M2 macrophages
807105,24311.25842696629,13612.393258426966,M2 macrophages
393567,23939.16734693877,14161.069387755102,M2 macrophages
951741,23704.809523809523,13939.83116883117,M2 macrophages
788181,23898.056603773584,13703.334905660377,M2 macrophages
442606,23980.49190938512,13565.637540453074,M2 macrophages
580308,25688.275,12471.665,M2 macrophages
507796,25042.72020725389,12770.316062176164,M2 macrophages
880871,25317.52631578948,13309.052631578948,M2 macrophages
873012,25137.797297297297,13056.256756756757,M2 macrophages
763321,23965.51282051282,14239.758974358974,M2 macrophages
687166,24782.75384615385,12714.030769230769,M2 macrophages
782573,25489.91581632653,12579.670918367348,M2 macrophages
976600,25871.09375,12282.671875,M2 macrophages
432017,23435.774869109948,14027.643979057591,M2 macrophages
282415,25267.65948275862,12740.01724137931,M2 macrophages
942229,24257.298507462685,13162.39552238806,M2 macrophages
779764,23274.684444444443,13967.76888888889,M2 macrophages
923096,24507.032258064515,13940.763440860215,M2 macrophages
308962,23940.66265060241,13607.343373493975,M2 macrophages
