,1_20_20.csv,2_2_2.csv,-3_0_-3.csv,20_1_1.csv,10_10_0.csv,20_20_1.csv,0_10_6.csv,0_20_2.csv,1_1_10.csv,-1_-10_-10.csv,0_-20_-2.csv,100_1_15.csv,1_10_10.csv,1_15_100.csv,10_0_0.csv,20_1_20.csv,10_0_10.csv,-1_-1_-1.csv,2_0_2.csv,8_18_2.csv,0_-10_0.csv,0_6_2.csv,1_1_1.csv,-3_-3_-3.csv,18_18_18.csv,-8_-18_-2.csv,1_10_1.csv
0_-20_-2.csv,112.05597629924027,110.9648112815055,51.62145631150967,108.24734538635708,101.16498400290742,118.99940679251179,98.89416225238865,87.9961511721082,113.22846698920239,44.03612322079228,0.0,95.26458385387868,116.7455894904483,100.57192207247361,77.74510489072465,102.12075099178335,97.55195671192233,43.17377295141018,100.22611280442,117.23465557130406,43.03034546984222,92.69569089984684,120.081269042172,42.06798419534868,99.72730235123471,31.423546673285365,115.87294603839689
100_1_15.csv,59.835144599340296,49.51773481455448,76.21185217835037,22.026272938546093,26.014783616355373,58.011525562980545,23.510164796890813,22.772572282023972,27.784033941458667,73.60769637090296,95.26458385387868,0.0,51.340355201192594,37.85025716996002,36.84918477757646,17.445905631411613,20.588872569202664,64.89984113218246,19.644368290900175,57.84333153727219,72.83801456956219,25.4942443453809,42.12535499202431,69.88186101697757,79.59720982056791,92.95831068368643,41.93686687037138
1_10_10.csv,25.252554892187156,18.33889095141224,87.31478362314351,49.255927532652265,39.81465177904112,16.581906172098844,46.88732377909909,53.082770896983504,38.97302368830602,104.71284314787013,116.7455894904483,51.340355201192594,0.0,31.923230439106785,78.62507255490203,49.24336961863053,62.164865583137825,84.88052576852283,56.446288150352466,18.22185860496886,104.93739498179951,41.202098670957064,26.059225512731224,85.9733603673708,58.867627910447226,115.41499175563631,24.426818140466178
1_15_100.csv,34.08527084476547,30.023608851060594,76.56993045460926,38.2462045120085,31.596481980052353,34.8465870142461,34.84379333542835,36.23646196076442,33.08398886647353,87.0276774624038,100.57192207247361,37.85025716996002,31.923230439106785,0.0,60.9762810965359,38.16745006454542,47.89210188312078,69.25904879349325,43.950939504495594,33.308307816502875,86.31834316281204,26.856900749839944,29.7302862044259,71.50138300881852,62.2970222272816,100.44162950467212,27.897206671655745
10_0_0.csv,78.65972649076096,76.22185922887118,69.87067912706637,47.44614493874106,47.61048746964624,83.58365101752032,41.26727199447533,36.81688623923503,56.53630861932235,51.08145881945428,77.74510489072465,36.84918477757646,78.62507255490203,60.9762810965359,0.0,41.88301080725399,35.59011733297729,50.39756474533614,39.551058228944356,83.63735102094388,49.608548478181206,44.580128187060815,72.93204361904644,56.865534079643155,87.1293153631589,74.5018956539678,71.45942206054163
20_1_20.csv,59.72000204918255,47.523493450149225,81.14510359327551,18.72058577612256,24.15952479280962,55.45384866470078,24.6773172356242,25.98416144924581,22.257957008547667,79.56545965482805,102.12075099178335,17.445905631411613,49.24336961863053,38.16745006454542,41.88301080725399,0.0,22.46737831955871,70.83016700471558,18.258380357940723,55.69291557063485,78.65028891990588,27.31338928704396,37.023036994898405,75.76631692568188,83.6455741211866,99.23996512704281,39.425628374364585
10_0_10.csv,70.64462819439392,60.602988923765594,78.99985943030799,23.865021691935922,31.369685821191773,69.22358147834822,27.43642783614815,27.921311949527837,34.42063018918508,72.10634443849744,97.55195671192233,20.588872569202664,62.164865583137825,47.89210188312078,35.59011733297729,22.46737831955871,0.0,66.2808122418668,17.466587005801756,68.8853182617944,70.95283671874681,32.73963611248026,51.71242387746139,70.72015308844135,89.32033254941335,91.98282368226695,52.01902239768983
-1_-1_-1.csv,79.2378151349327,81.3665217086204,35.9964283238356,76.1387852785288,68.10231559631717,88.36987749779648,67.00685908760981,56.091002477618645,81.52662564004373,33.66188927047737,43.17377295141018,64.89984113218246,84.88052576852283,69.25904879349325,50.39756474533614,70.83016700471558,66.2808122418668,0.0,69.46047998465758,86.79053119336763,35.1633434256238,62.111279903629686,88.7311743709889,18.998907232442093,72.90587570185599,40.11346394331581,85.37407828707822
2_0_2.csv,66.60339418290573,55.10380966051671,78.66565483821745,20.638314744685616,29.243455609226675,63.4145169096941,29.922713195991193,29.391032435587597,28.765342641170683,76.95737951540214,100.22611280442,19.644368290900175,56.446288150352466,43.950939504495594,39.551058228944356,18.258380357940723,17.466587005801756,69.46047998465758,0.0,63.432263854883615,76.0202857810964,31.990087355894207,44.1991035007518,74.7236500635472,87.9101474653161,96.54628523566554,45.494983810009444
8_18_2.csv,24.6762454496686,19.628780078851413,88.09366462367726,54.567917747081424,47.472054617979445,14.480147695310812,52.79077375842703,58.92606682332587,43.82033416206416,107.42063002381505,117.23465557130406,57.84333153727219,18.22185860496886,33.308307816502875,83.63735102094388,55.69291557063485,68.8853182617944,86.79053119336763,63.432263854883615,0.0,107.61135895407202,46.656503257305175,27.719296268064824,86.82471650317429,59.100514408561025,117.08601425121557,24.2072974655389
0_-10_0.csv,100.34402974315121,102.29350092621547,59.058485144222644,84.8819719504439,78.58799568244626,109.53093454110802,74.42232836972335,65.84241748996024,92.29707661397907,22.942618104701292,43.03034546984222,72.83801456956219,104.93739498179951,86.31834316281204,49.608548478181206,78.65028891990588,70.95283671874681,35.1633434256238,76.0202857810964,107.61135895407202,0.0,72.27361683477837,104.49195665342309,40.23118733876603,94.58245151511434,38.311302499880156,102.03877782155193
0_6_2.csv,46.02751508773998,40.21577911853713,72.72440954366353,31.064232807193314,21.423019708586303,46.90524945219036,21.653996708590128,25.374885024673297,32.56064881408574,73.23421237422697,92.69569089984684,25.4942443453809,41.202098670957064,26.856900749839944,44.580128187060815,27.31338928704396,32.73963611248026,62.111279903629686,31.990087355894207,46.656503257305175,72.27361683477837,0.0,40.216203980497816,64.71732384478905,67.06261544002558,90.66637372698113,37.7218150022669
1_1_1.csv,40.58535387276589,23.860471387203837,91.49693319927367,35.40640766862407,35.2940030805966,28.06006890244796,43.6102792039139,48.63340253220976,23.453921097761924,105.66579605144521,120.081269042172,42.12535499202431,26.059225512731224,29.7302862044259,72.93204361904644,37.023036994898405,51.71242387746139,88.7311743709889,44.1991035007518,27.719296268064824,104.49195665342309,40.216203980497816,0.0,90.06415450706966,75.33700784527424,117.66499678334009,13.287595856165707
-3_-3_-3.csv,80.41211924317756,81.89540618284333,33.65476516150427,80.44972048099383,71.35166637352728,88.67393550116981,70.72407234044508,60.08784748614043,84.34629739289244,39.775364161594084,42.06798419534868,69.88186101697757,85.9733603673708,71.50138300881852,56.865534079643155,75.76631692568188,70.72015308844135,18.998907232442093,74.7236500635472,86.82471650317429,40.23118733876603,64.71732384478905,90.06415450706966,0.0,69.33527628639465,42.37674427245604,86.88808203533209
18_18_18.csv,51.792505722804805,60.76703365976522,69.2852370504015,86.22164340564589,70.01663164459667,58.360588633381724,70.5685816827231,74.53311533978965,81.90566666970781,96.72039493335195,99.72730235123471,79.59720982056791,58.867627910447226,62.2970222272816,87.1293153631589,83.6455741211866,89.32033254941335,72.90587570185599,87.9101474653161,59.100514408561025,94.58245151511434,67.06261544002558,75.33700784527424,69.33527628639465,0.0,99.77092513184034,70.43645725227715
-8_-18_-2.csv,110.06637890430935,110.68335741963618,52.15512410635846,104.30424921112053,97.64345589290554,118.11951321771502,95.19170390295267,85.65723779755102,109.3472175748156,35.793526255143206,31.423546673285365,92.95831068368643,115.41499175563631,100.44162950467212,74.5018956539678,99.23996512704281,91.98282368226695,40.11346394331581,96.54628523566554,117.08601425121557,38.311302499880156,90.66637372698113,117.66499678334009,42.37674427245604,99.77092513184034,0.0,114.92795373013679
1_10_1.csv,37.38578571016958,20.326107583371137,87.27539596566865,37.27558913076514,36.17581518996283,25.076497798926912,42.580058628067206,46.63133939892137,26.028120588892463,102.37769451691429,115.87294603839689,41.93686687037138,24.426818140466178,27.897206671655745,71.45942206054163,39.425628374364585,52.01902239768983,85.37407828707822,45.494983810009444,24.2072974655389,102.03877782155193,37.7218150022669,13.287595856165707,86.88808203533209,70.43645725227715,114.92795373013679,0.0
