,1_20_20.csv,2_2_2.csv,-3_0_-3.csv,20_1_1.csv,10_10_0.csv,20_20_1.csv,0_10_6.csv,0_20_2.csv,1_1_10.csv,-1_-10_-10.csv,0_-20_-2.csv,100_1_15.csv,1_10_10.csv,1_15_100.csv,10_0_0.csv,20_1_20.csv,10_0_10.csv,-1_-1_-1.csv,2_0_2.csv,8_18_2.csv,0_-10_0.csv,0_6_2.csv,1_1_1.csv,-3_-3_-3.csv,18_18_18.csv,-8_-18_-2.csv,1_10_1.csv
1_20_20.csv,0.0,66.85320340138023,368.8953472965035,99.56235611479016,79.95903007130794,16.368756385008254,77.21899743060365,114.20166599661712,52.43093686874167,187.11045097458376,234.26418409044038,104.42773625800515,32.17548682306701,86.11588518706596,172.28455895847057,85.41409949940552,118.79989495493125,285.35353685496113,102.25397271899578,16.336983614756203,190.41726962559014,81.10539733016127,32.11192336824051,280.51567134144653,66.92682353132076,212.7106311377249,25.23489076391968
2_2_2.csv,66.85320340138023,0.0,416.3676082165516,145.38261064209541,110.37830283813261,78.73372837742511,111.58058650077666,160.89171005662132,103.88311140713328,209.3336447017971,250.7783456251177,146.7844355488651,37.35606748911077,130.3899418715425,214.61018220003214,130.72935198502023,170.48533071653338,339.0048494477049,156.01147424041397,62.90276792569977,216.51579108419187,105.01460867308825,36.60337815021988,336.91734167200804,21.300505432363607,234.02267147483548,54.77669460185519
-3_0_-3.csv,368.8953472965035,416.3676082165516,0.0,277.6446756177453,311.1238523321612,354.83075260543615,307.4369955778418,261.11817968960895,322.0371115655541,235.40881785506537,260.79563629247565,274.4276540795247,387.8455491666614,294.9257869435511,207.3552030802599,291.9579771412586,256.8205512480667,95.7950953814584,270.5684046679477,366.40915629545907,221.63867525758445,312.87511458914787,388.6574892631305,102.55918368806158,427.41490904244904,233.4720104891668,368.4294948402384
20_1_1.csv,99.56235611479016,145.38261064209541,277.6446756177453,0.0,62.4167018135164,87.17438652046759,44.003945591134446,26.480094525439142,48.00073077859127,100.06668327229825,154.707483134819,22.485977288852364,115.9551603619223,47.0999247152861,75.71791874838264,20.095462363551515,30.587822695124736,195.02695776732523,20.280856728780222,94.14921812042812,98.00698727945606,53.9171975364768,116.38829864381631,192.58854072381914,156.46953082261433,125.29000356990372,96.34893904446386
10_10_0.csv,79.95903007130794,110.37830283813261,311.1238523321612,62.4167018135164,0.0,68.92585518683475,27.719516705279098,59.22728685498947,47.68020611141309,117.32043235944036,162.52857936878755,49.28890923163783,77.83643558370888,73.05973004832019,112.20247906782346,51.00693833555977,76.13990595196853,230.85507067914597,69.12835562603854,64.48924120164996,121.66200080618172,19.989049641670558,78.56012503951744,228.13287818354348,117.62921461213087,143.46181044710895,64.01328498207786
20_20_1.csv,16.368756385008254,78.73372837742511,354.83075260543615,87.17438652046759,68.92585518683475,0.0,66.81129630672,101.14318228897646,42.69330971784299,173.05660467389518,219.9002243280952,92.02542999168449,42.658803785907644,72.30651391877997,159.01370139961423,73.64630125134187,106.88614323329459,271.2488915596692,88.3125211877113,18.40405300144339,176.67599213407198,70.66172754564174,43.392730165388585,266.35452187629335,79.94540625076637,198.63921285129894,24.689282021292147
0_10_6.csv,77.21899743060365,111.58058650077666,307.4369955778418,44.003945591134446,27.719516705279098,66.81129630672,0.0,52.113970565866026,33.47915970168167,111.36525850915805,157.54186605162684,38.39831339107815,83.98771593542602,51.910467426754295,106.43560991948257,35.36017732805633,66.13895456018865,228.18304391356875,55.56188114319596,66.75590358554226,115.82837462511252,18.50448246421754,83.4730661625803,225.81397763301825,123.6842469256003,137.39181606628046,63.619223938612365
0_20_2.csv,114.20166599661712,160.89171005662132,261.11817968960895,26.480094525439142,59.22728685498947,101.14318228897646,52.113970565866026,0.0,63.13887777979316,84.69616684592336,137.39462971457323,22.944210509736322,130.4926665352554,62.864574158861785,61.121964235983576,33.75480123193689,29.82725886871384,180.21832506675435,30.20071746089164,108.25098677304446,82.33443329711072,58.987362969454985,131.42123268758405,177.83072348027562,171.21006836784102,109.05179826769447,111.16180471661458
1_1_10.csv,52.43093686874167,103.88311140713328,322.0371115655541,48.00073077859127,47.68020611141309,42.69330971784299,33.47915970168167,63.13887777979316,0.0,136.88586882495727,184.8750430175155,53.659229085224865,69.19009147508,40.24280336590163,121.09694145327681,34.97537245435767,69.46730518606816,239.1360432771599,56.10027453662785,46.827062991178956,139.14493130709081,44.97221522534131,70.46651154050511,236.00178473655703,109.77723854695563,161.95399811069547,50.252107455669034
-1_-10_-10.csv,187.11045097458376,209.3336447017971,235.40881785506537,100.06668327229825,117.32043235944036,173.05660467389518,111.36525850915805,84.69616684592336,136.88586882495727,0.0,66.40902784458376,87.71867860225929,192.22110070806858,107.72136641122796,69.69093383735675,105.71626441362491,98.23189178429445,182.5421868640586,105.2323518901169,177.1824216664217,27.006352541699776,114.25890743578142,189.52068363638168,175.4780377838811,228.0381166909823,37.24002777123628,170.20501164506624
0_-20_-2.csv,234.26418409044038,250.7783456251177,260.79563629247565,154.707483134819,162.52857936878755,219.9002243280952,157.54186605162684,137.39462971457323,184.8750430175155,66.40902784458376,0.0,138.63876419278543,236.4813688352211,157.56723160835125,127.72234573646205,154.44935618238495,155.48587029212013,231.00050374780562,158.11483892316247,223.17795173324862,84.39134393423004,159.23498114793475,233.44637430359367,220.88555245430408,270.55930981310047,48.35944937863295,214.36118094297203
