centroides_x,centroides_y,id
126.28,92.88,2
154.93478260869566,96.91304347826087,4
162.16666666666666,99.89583333333333,7
106.0,99.59183673469387,8
125.54,97.02,9
118.77551020408163,110.16326530612245,10
149.16666666666666,101.35416666666667,12
151.17021276595744,108.34042553191489,13
158.95744680851064,118.44680851063829,15
155.42,103.64,17
107.51020408163265,112.28571428571429,20
151.68,116.78,24
160.75510204081633,109.20408163265306,25
153.4,124.62,26
158.2340425531915,113.1063829787234,27
168.0,111.8125,28
172.9375,115.8125,29
114.16326530612245,93.53061224489795,31
109.0204081632653,103.10204081632654,32
127.64,108.1,34
127.64583333333333,101.83333333333333,35
165.90196078431373,105.7843137254902,40
164.72916666666666,122.3125,41
158.80851063829786,132.25531914893617,42
126.73469387755102,113.3265306122449,49
156.8653846153846,140.17307692307693,52
173.33333333333334,127.22916666666667,56
97.55319148936171,120.87234042553192,58
101.64150943396227,116.60377358490567,59
108.89583333333333,120.54166666666667,60
101.98076923076923,108.65384615384616,61
112.83673469387755,106.22448979591837,62
122.10204081632654,126.10204081632654,63
119.83673469387755,103.73469387755102,64
151.14,135.68,66
166.74,130.84,68
169.9591836734694,120.44897959183673,69
101.16326530612245,125.59183673469387,71
109.58,126.58,73
106.0,131.38,75
116.91489361702128,98.04255319148936,76
120.55102040816327,116.89795918367346,78
160.92,127.18,81
150.9787234042553,130.2127659574468,82
172.0,133.68,84
116.89795918367346,122.95918367346938,88
114.93617021276596,131.25531914893617,89
113.16666666666667,115.91666666666667,90
126.31914893617021,120.1063829787234,91
139.08510638297872,148.19148936170214,93
147.27450980392157,140.3921568627451,95
157.7391304347826,146.1086956521739,96
165.125,145.60416666666666,97
163.28571428571428,138.81632653061226,98
105.32,154.02,99
150.83333333333334,165.02083333333334,107
148.14583333333334,148.9375,108
153.3,149.46,109
160.12,164.26,110
168.5744680851064,149.80851063829786,111
171.21153846153845,141.73076923076923,112
109.85416666666667,159.9375,113
109.42553191489361,150.68085106382978,114
115.375,152.41666666666666,115
128.01923076923077,155.07692307692307,118
133.47058823529412,151.31372549019608,119
152.73469387755102,156.9795918367347,122
156.63829787234042,161.5744680851064,125
159.3404255319149,154.14893617021278,126
102.0,156.4,127
123.55102040816327,150.79591836734693,128
122.01923076923077,166.1346153846154,129
116.3265306122449,160.89795918367346,130
134.77551020408163,159.0408163265306,131
127.40425531914893,164.10638297872342,132
144.47916666666666,157.54166666666666,134
141.88888888888889,144.22222222222223,136
164.73469387755102,155.3877551020408,138
106.79591836734694,167.24489795918367,139
116.44897959183673,171.55102040816325,141
139.16326530612244,164.69387755102042,143
141.29166666666666,153.5,144
144.6086956521739,164.7608695652174,146
121.43137254901961,157.0,151
124.94,173.54,152
131.87234042553192,172.2127659574468,154
149.28571428571428,170.30612244897958,156
139.74,171.92,158
112.5625,166.29166666666666,159
132.375,165.91666666666666,162
