id,X,Y,Tipo
737928,23002.81707317073,17432.646341463416,B cells
903288,21941.597014925374,17349.626865671642,B cells
730514,22977.822580645163,17468.314516129034,B cells
903288,21941.597014925374,17349.626865671642,B cells
903288,21941.597014925374,17349.626865671642,B cells
730514,22977.822580645163,17468.314516129034,B cells
730514,22977.822580645163,17468.314516129034,B cells
903288,21941.597014925374,17349.626865671642,B cells
737928,23002.81707317073,17432.646341463416,B cells
986013,21860.696428571428,17528.714285714286,B cells
657612,22512.105571847507,18291.5073313783,B cells
986013,21860.696428571428,17528.714285714286,B cells
737928,23002.81707317073,17432.646341463416,B cells
903288,21941.597014925374,17349.626865671642,B cells
730514,22977.822580645163,17468.314516129034,B cells
986013,21860.696428571428,17528.714285714286,B cells
657612,22512.105571847507,18291.5073313783,B cells
986013,21860.696428571428,17528.714285714286,B cells
903288,21941.597014925374,17349.626865671642,B cells
730514,22977.822580645163,17468.314516129034,B cells
986013,21860.696428571428,17528.714285714286,B cells
657612,22512.105571847507,18291.5073313783,B cells
737928,23002.81707317073,17432.646341463416,B cells
986013,21860.696428571428,17528.714285714286,B cells
903288,21941.597014925374,17349.626865671642,B cells
737928,23002.81707317073,17432.646341463416,B cells
657612,22512.105571847507,18291.5073313783,B cells
730514,22977.822580645163,17468.314516129034,B cells
903288,21941.597014925374,17349.626865671642,B cells
730514,22977.822580645163,17468.314516129034,B cells
903288,21941.597014925374,17349.626865671642,B cells
986013,21860.696428571428,17528.714285714286,B cells
986013,21860.696428571428,17528.714285714286,B cells
657612,22512.105571847507,18291.5073313783,B cells
903288,21941.597014925374,17349.626865671642,B cells
986013,21860.696428571428,17528.714285714286,B cells
986013,21860.696428571428,17528.714285714286,B cells
986013,21860.696428571428,17528.714285714286,B cells
986013,21860.696428571428,17528.714285714286,B cells
737928,23002.81707317073,17432.646341463416,B cells
657612,22512.105571847507,18291.5073313783,B cells
657612,22512.105571847507,18291.5073313783,B cells
657612,22512.105571847507,18291.5073313783,B cells
986013,21860.696428571428,17528.714285714286,B cells
903288,21941.597014925374,17349.626865671642,B cells
657612,22512.105571847507,18291.5073313783,B cells
903288,21941.597014925374,17349.626865671642,B cells
903288,21941.597014925374,17349.626865671642,B cells
986013,21860.696428571428,17528.714285714286,B cells
730514,22977.822580645163,17468.314516129034,B cells
986013,21860.696428571428,17528.714285714286,B cells
737928,23002.81707317073,17432.646341463416,B cells
903288,21941.597014925374,17349.626865671642,B cells
730514,22977.822580645163,17468.314516129034,B cells
986013,21860.696428571428,17528.714285714286,B cells
737928,23002.81707317073,17432.646341463416,B cells
730514,22977.822580645163,17468.314516129034,B cells
737928,23002.81707317073,17432.646341463416,B cells
730514,22977.822580645163,17468.314516129034,B cells
730514,22977.822580645163,17468.314516129034,B cells
730514,22977.822580645163,17468.314516129034,B cells
737928,23002.81707317073,17432.646341463416,B cells
986013,21860.696428571428,17528.714285714286,B cells
730514,22977.822580645163,17468.314516129034,B cells
737928,23002.81707317073,17432.646341463416,B cells
737928,23002.81707317073,17432.646341463416,B cells
737928,23002.81707317073,17432.646341463416,B cells
730514,22977.822580645163,17468.314516129034,B cells
730514,22977.822580645163,17468.314516129034,B cells
657612,22512.105571847507,18291.5073313783,B cells
730514,22977.822580645163,17468.314516129034,B cells
730514,22977.822580645163,17468.314516129034,B cells
986013,21860.696428571428,17528.714285714286,B cells
730514,22977.822580645163,17468.314516129034,B cells
737928,23002.81707317073,17432.646341463416,B cells
986013,21860.696428571428,17528.714285714286,B cells
657612,22512.105571847507,18291.5073313783,B cells
730514,22977.822580645163,17468.314516129034,B cells
657612,22512.105571847507,18291.5073313783,B cells
657612,22512.105571847507,18291.5073313783,B cells
657612,22512.105571847507,18291.5073313783,B cells
657612,22512.105571847507,18291.5073313783,B cells
986013,21860.696428571428,17528.714285714286,B cells
737928,23002.81707317073,17432.646341463416,B cells
730514,22977.822580645163,17468.314516129034,B cells
737928,23002.81707317073,17432.646341463416,B cells
657612,22512.105571847507,18291.5073313783,B cells
737928,23002.81707317073,17432.646341463416,B cells
737928,23002.81707317073,17432.646341463416,B cells
657612,22512.105571847507,18291.5073313783,B cells
730514,22977.822580645163,17468.314516129034,B cells
903288,21941.597014925374,17349.626865671642,B cells
657612,22512.105571847507,18291.5073313783,B cells
986013,21860.696428571428,17528.714285714286,B cells
730514,22977.822580645163,17468.314516129034,B cells
737928,23002.81707317073,17432.646341463416,B cells
657612,22512.105571847507,18291.5073313783,B cells
737928,23002.81707317073,17432.646341463416,B cells
657612,22512.105571847507,18291.5073313783,B cells
737928,23002.81707317073,17432.646341463416,B cells
737928,23002.81707317073,17432.646341463416,B cells
986013,21860.696428571428,17528.714285714286,B cells
730514,22977.822580645163,17468.314516129034,B cells
657612,22512.105571847507,18291.5073313783,B cells
737928,23002.81707317073,17432.646341463416,B cells
730514,22977.822580645163,17468.314516129034,B cells
986013,21860.696428571428,17528.714285714286,B cells
730514,22977.822580645163,17468.314516129034,B cells
657612,22512.105571847507,18291.5073313783,B cells
657612,22512.105571847507,18291.5073313783,B cells
657612,22512.105571847507,18291.5073313783,B cells
730514,22977.822580645163,17468.314516129034,B cells
737928,23002.81707317073,17432.646341463416,B cells
730514,22977.822580645163,17468.314516129034,B cells
737928,23002.81707317073,17432.646341463416,B cells
903288,21941.597014925374,17349.626865671642,B cells
737928,23002.81707317073,17432.646341463416,B cells
903288,21941.597014925374,17349.626865671642,B cells
