1,B,36,15,0
1,B,37,15,0
1,B,38,15,0
2,B,39,15,0
2,B,40,15,0
2,B,41,15,0
2,B,42,15,0
2,B,43,15,0
3,B,44,15,0
3,B,45,15,0
3,B,46,15,0
3,B,47,15,0
4,A,48,15,0
4,A,49,15,0
4,A,50,15,0
4,A,51,15,0
4,A,52,15,0
4,A,53,15,0
5,A,54,15,0
5,A,55,15,0
5,A,56,15,0
5,A,57,15,0
5,A,58,15,0
6,B,59,15,0
6,B,60,15,0
6,B,61,15,0
6,B,62,15,0
6,B,63,15,0
6,B,64,15,0
6,B,65,15,0
7,B,66,15,0
7,B,67,15,0
7,B,68,15,0
7,B,69,15,0
7,B,70,15,0
1,B,35,16,0
1,B,36,16,0
1,B,37,16,0
1,B,38,16,0
2,B,39,16,0
2,B,40,16,0
2,B,41,16,0
2,B,42,16,0
2,B,43,16,0
3,B,44,16,0
3,B,45,16,0
3,B,46,16,0
3,B,47,16,0
4,A,48,16,0
4,A,49,16,0
4,A,50,16,0
4,A,51,16,0
4,A,52,16,0
4,A,53,16,0
5,A,54,16,0
5,A,55,16,0
5,A,56,16,0
5,A,57,16,0
5,A,58,16,0
6,B,59,16,0
6,B,60,16,0
6,B,61,16,0
6,B,62,16,0
6,B,63,16,0
6,B,64,16,0
6,B,65,16,0
7,B,66,16,0
7,B,67,16,0
7,B,68,16,0
7,B,69,16,0
7,B,70,16,0
7,B,71,16,0
1,B,34,17,0
1,B,35,17,0
1,B,36,17,0
1,B,37,17,0
1,B,38,17,0
2,B,39,17,0
2,B,40,17,0
2,B,41,17,0
2,B,42,17,0
2,B,43,17,0
3,B,44,17,0
3,B,45,17,0
3,B,46,17,0
3,B,47,17,0
4,A,48,17,0
4,A,49,17,0
4,A,50,17,0
4,A,51,17,0
4,A,52,17,0
4,A,53,17,0
5,A,54,17,0
5,A,55,17,0
5,A,56,17,0
5,A,57,17,0
5,A,58,17,0
6,B,59,17,0
6,B,60,17,0
6,B,61,17,0
6,B,62,17,0
6,B,63,17,0
6,B,64,17,0
6,B,65,17,0
7,B,66,17,0
7,B,67,17,0
7,B,68,17,0
7,B,69,17,0
7,B,70,17,0
7,B,71,17,0
7,B,72,17,0
1,B,33,18,0
1,B,34,18,0
1,B,35,18,0
1,B,36,18,0
1,B,37,18,0
1,B,38,18,0
2,B,39,18,0
2,B,40,18,0
2,B,41,18,0
2,B,42,18,0
2,B,43,18,0
3,B,44,18,0
3,B,45,18,0
3,B,46,18,0
3,B,47,18,0
3,B,48,18,0
4,A,49,18,0
4,A,50,18,0
4,A,51,18,0
4,A,52,18,0
13,A,53,18,0
13,A,54,18,0
5,A,55,18,0
5,A,56,18,0
5,A,57,18,0
14,B,58,18,0
14,B,59,18,0
