CellID,X_centroid,Y_centroid,phenotype
8999,20768.070521861777,11650.833568406206,Ki67+ tumor cells 
9344,19005.00342465753,11177.70890410959,stromal cells
17656,19197.455301455306,11807.69022869023,stromal cells
23136,19063.15503875969,11416.31007751938,stromal cells
25531,18991.497854077254,11431.99356223176,stromal cells
26682,18870.288759689924,11847.31007751938,stromal cells
27011,20125.52252252252,11849.918918918918,NK
27359,20492.0,11792.006024096385,stromal cells
31061,19174.221374045803,11473.503816793893,stromal cells
34880,20749.93688362919,11576.165680473372,Ki67+ tumor cells 
35178,19339.87134502924,11132.239766081871,stromal cells
36689,19992.12162162162,11971.591216216217,stromal cells
42839,19158.725609756097,11324.493902439024,stromal cells
43380,18940.03571428572,12179.992857142855,stromal cells
44791,19287.05298013245,11372.0,stromal cells
45304,20162.81325301205,12005.346385542169,stromal cells
50128,19252.118055555555,11322.159722222224,stromal cells
50650,20317.61870503597,12043.731414868103,stromal cells
52464,20090.33834586466,11540.634085213032,stromal cells
53265,20015.468864468865,11951.040293040292,stromal cells
57562,19362.00338983051,11483.505084745762,dendritic cells
57767,19276.34972677596,11349.20218579235,NK
58077,19692.754385964912,11831.873684210526,stromal cells
58809,20145.621118012423,11962.329192546584,M2 macrophages
64209,19189.30111524164,11414.301115241637,stromal cells
65934,18813.2,11124.873529411763,Ki67+ tumor cells 
66608,20564.71111111111,12000.784126984126,stromal cells
67102,19408.50957854406,11733.413793103447,stromal cells
68199,20280.96984924623,11832.88944723618,stromal cells
71070,18954.978165938865,12408.700873362446,stromal cells
71455,18947.271867612293,12217.47281323877,stromal cells
71542,19052.74505494505,12380.582417582418,stromal cells
76946,18789.73841554559,11145.644245142004,Ki67+ tumor cells 
78274,21034.63859649123,11969.936842105262,stromal cells
78988,19102.51048951049,11044.545454545454,memory CD8+ T cells
79911,18825.96891191709,11571.76683937824,stromal cells
81234,18816.19607843137,11826.057189542484,stromal cells
82015,19153.68604651163,11453.906976744183,stromal cells
84554,19190.013289036546,11825.574750830565,stromal cells
84849,20226.82089552239,11599.259701492538,stromal cells
88757,19322.16497461929,11042.609137055835,Ki67+ tumor cells 
89120,19094.527777777777,11561.355555555556,regulatory T cells
89724,18934.44405594405,12513.96153846154,stromal cells
92850,19103.784053156145,11777.857142857143,stromal cells
94646,19012.40654205608,11275.995327102804,stromal cells
94654,20256.902777777777,11969.763888888889,stromal cells
94787,19101.21686746988,11863.887550200803,stromal cells
97105,20043.99222797928,11943.018134715026,stromal cells
