CellID,X_centroid,Y_centroid,phenotype
2904,29292.01848739496,2640.195798319328,tumor cells
3565,29810.46671709531,3236.4599092284416,Ki67+ tumor cells 
3668,29866.016627078385,2745.154394299288,tumor cells
3998,29788.82629107981,2806.061971830986,tumor cells
4236,29521.918706293705,2800.230769230769,stromal cells
4544,30187.706371191136,3786.6066481994458,Ki67+ tumor cells 
5402,30337.36121673004,3853.953422053232,tumor cells
5454,29805.145966709348,2594.0960307298337,tumor cells
5733,29343.202355460384,3060.3126338329766,tumor cells
6457,29325.846630518976,2559.083656080558,tumor cells
6745,29379.188826815644,2635.9430167597766,tumor cells
7151,29651.89289012004,2535.915974145891,tumor cells
7329,30206.274336283182,3752.650442477876,tumor cells
8572,29257.357400722023,2602.766245487365,tumor cells
9540,29284.21257237386,2813.497105045492,stromal cells
9856,29713.73216245884,2679.768386388584,tumor cells
11246,29016.721664275465,2930.1664275466283,Ki67+ tumor cells 
11496,30405.94405594405,3597.6806526806527,tumor cells
11829,29803.74422899353,2904.803324099723,Ki67+ tumor cells 
12203,29032.36907730673,2574.300498753117,tumor cells
13695,29895.53311965812,2990.027777777778,NK
13939,30372.844170403587,3873.9831838565024,tumor cells
14456,29152.47140039448,3112.1932938856016,Ki67+ tumor cells 
15397,29295.886141834744,3522.0767729342874,Ki67+ tumor cells 
16548,29915.06786315199,3262.499719573752,Ki67+ tumor cells 
17675,30127.501094091906,4079.2352297593,tumor cells
17964,29979.953161592504,2840.440281030445,tumor cells
17994,29269.48460144928,3494.0389492753625,tumor cells
18315,29486.53651266766,3250.836810730253,Ki67+ tumor cells 
18381,29157.719052744887,2618.768568353068,tumor cells
19053,29853.748043818465,3110.2535211267605,tumor cells
19346,29342.546666666665,3186.463703703704,Ki67+ tumor cells 
22602,29528.642137096773,3650.679435483871,tumor cells
23176,29593.904977375565,2773.202488687783,tumor cells
24421,29013.62208588957,3051.365644171779,Ki67+ tumor cells 
25703,30174.48422198041,3835.523394994559,tumor cells
25953,29905.056232427367,3218.2961574507967,tumor cells
26124,29303.95479009688,2589.238966630786,tumor cells
26317,29477.7582260372,2574.131616595136,tumor cells
27871,29654.9510567297,3121.4827586206898,Ki67+ tumor cells 
28196,30476.248041775456,3700.19321148825,neutrophils
28210,29710.21052631579,4407.323886639676,memory CD8+ T cells
28737,28942.65205724508,2838.8076923076924,tumor cells
29592,29264.33550724638,3402.2920289855074,Ki67+ tumor cells 
29939,29745.018404907976,3061.480061349693,tumor cells
30182,29549.6155988858,3067.1559888579386,NK
32359,29270.071705426355,2545.860465116279,tumor cells
32401,28960.402088772847,3545.0300261096604,tumor cells
32488,29101.258186397983,3245.845088161209,tumor cells
33015,30037.619289340106,3852.5549915397633,Ki67+ tumor cells 
33302,29109.0525477707,3375.058121019108,tumor cells
33649,29511.14385614385,3697.916083916084,Ki67+ tumor cells 
33676,29300.039660056656,3572.773371104816,tumor cells
34108,29257.92663316583,2921.844221105528,effector CD8+ T cells
34276,29120.568720379146,3304.236374407583,Ki67+ tumor cells 
35296,29489.580756013747,2960.404352806415,Ki67+ tumor cells 
35318,30364.006629834254,3362.0022099447515,Ki67+ tumor cells 
35964,29474.94227504245,2833.544142614601,Ki67+ tumor cells 
36088,30103.73558368495,3753.992967651196,tumor cells
39434,29936.09819121447,2966.237726098191,Ki67+ tumor cells 
39723,29931.37469387755,3025.867755102041,Ki67+ tumor cells 
40878,30182.365774533657,3878.6820762368206,Ki67+ tumor cells 
42980,29484.98257839721,2661.6811846689898,tumor cells
44080,29798.27939142462,2704.301521438451,Ki67+ tumor cells 
44512,30024.42063492064,3150.835978835979,tumor cells
45461,30021.82782369146,3578.870523415978,Ki67+ tumor cells 
46258,29427.29880952381,2779.45,tumor cells
46450,29229.36593785961,2821.270425776755,stromal cells
46519,29258.40276035132,3338.161856963613,tumor cells
46689,29208.440281030445,2907.621779859485,Ki67+ tumor cells 
47001,29726.982195845696,3490.721068249258,tumor cells
48481,30000.42071611253,3421.52557544757,Ki67+ tumor cells 
52483,29055.85136741974,3648.321046373365,tumor cells
54202,29213.17435320585,3363.7075365579303,Ki67+ tumor cells 
54465,29819.93946188341,3328.15134529148,tumor cells
55133,29857.988868274584,3068.0333951762523,tumor cells
56572,29007.8776371308,2896.4022503516176,Ki67+ tumor cells 
56747,29247.96171693736,3611.9628770301615,Ki67+ tumor cells 
57675,28994.480075901327,3243.618595825427,stromal cells
58107,30361.67088607595,3718.025316455696,tumor cells
58467,30295.41873804972,3376.0650095602296,Unknown
59613,29309.62210796916,3042.912596401028,tumor cells
59735,29064.16286149163,3538.3683409436835,tumor cells
59811,29885.033041788145,2784.417881438289,tumor cells
62442,29266.421602787457,2983.04181184669,tumor cells
62664,29518.598620689656,2981.9406896551723,tumor cells
62692,29612.487550200804,3743.126104417671,tumor cells
62880,29674.616024973984,2942.9386056191465,Ki67+ tumor cells 
63086,28960.344370860927,2737.5772626931566,tumor cells
63541,29480.10542635659,2699.968992248062,Ki67+ tumor cells 
64391,29354.089256198346,2458.4570247933884,tumor cells
66040,29219.17406749556,3248.901420959148,Ki67+ tumor cells 
66576,29780.851703406814,2623.7805611222443,tumor cells
67417,29929.199802176063,3145.53115727003,tumor cells
67956,29547.146627565984,2521.0439882697947,tumor cells
67963,30234.476712328767,3932.883561643836,Ki67+ tumor cells 
68018,29322.72563176896,3411.707581227437,memory CD8+ T cells
68054,29259.824933687003,3555.584880636605,tumor cells
68580,30056.64743589744,3254.521367521368,tumor cells
68954,29746.46892655368,3083.892655367232,stromal cells
71764,29058.278816199378,2634.35046728972,tumor cells
71928,30413.331632653066,3755.830612244898,tumor cells
72499,29763.73282442748,3563.906488549618,Ki67+ tumor cells 
72631,29354.04263959391,3427.870050761421,tumor cells
72971,29519.432473444613,2571.4673748103187,tumor cells
73291,29836.951724137933,3300.063054187192,Ki67+ tumor cells 
73331,30105.846534653465,3695.173267326733,tumor cells
73609,29406.837129840547,2522.145785876993,tumor cells
73709,29542.77923627685,3942.691527446301,Ki67+ tumor cells 
73914,29105.105494505493,3516.285714285714,tumor cells
74007,29567.92857142857,2653.049783549784,tumor cells
74199,30172.395048439183,3727.8105489773952,tumor cells
74887,29001.11323328786,2569.321964529332,tumor cells
75717,30322.14959839357,3363.853413654618,tumor cells
76897,29841.782776349613,2935.124678663239,tumor cells
77809,30039.832285115303,3546.859538784067,tumor cells
78695,29178.810859728503,3388.404524886878,tumor cells
79146,30056.075987841945,3426.595744680851,tumor cells
79475,29202.493203883496,2658.4,tumor cells
80070,30304.60662824208,3880.3760806916425,tumor cells
80108,29621.54961832061,3351.984732824428,tumor cells
80370,29766.16,3462.1236363636363,Ki67+ tumor cells 
80486,29350.88372093024,2614.130490956072,tumor cells
80511,29171.8918128655,2648.957602339181,tumor cells
81654,28986.333661417324,2861.034448818897,Ki67+ tumor cells 
83473,30375.635888501743,3467.484320557491,tumor cells
83503,29517.25333333333,2864.2253333333333,Ki67+ tumor cells 
83843,29167.31398201145,3145.573180703189,Ki67+ tumor cells 
83930,29761.52845528455,2659.102206736353,tumor cells
84625,29334.088541666668,2918.1588541666665,Ki67+ tumor cells 
85198,29564.47939262473,4298.670281995662,Ki67+ tumor cells 
86709,30329.12658227848,3294.8734177215188,tumor cells
87170,29210.484085862325,2471.646928201332,tumor cells
87989,29891.258928571428,4130.269642857143,stromal cells
88509,30264.55859375,3942.56640625,effector CD8+ T cells
89260,29981.156,3756.736,Ki67+ tumor cells 
89625,30014.088050314465,2751.3207547169814,tumor cells
89692,29914.458506224066,3589.99377593361,Ki67+ tumor cells 
89806,29098.63772954925,2876.449081803005,effector CD8+ T cells
91199,29357.076539101497,2662.742096505824,tumor cells
91254,29552.81920903955,4164.12241054614,tumor cells
92055,29370.176470588234,3550.4544891640867,Ki67+ tumor cells 
92714,29047.89055191768,2809.645463049579,tumor cells
94524,29092.075528700905,2532.2809667673714,tumor cells
95778,29506.88078703704,3051.136574074074,Ki67+ tumor cells 
95827,29395.26871794872,2805.9989743589745,Ki67+ tumor cells 
95960,29011.575733544807,2717.7438540840603,tumor cells
96148,29462.181415929204,2992.466371681416,Ki67+ tumor cells 
97225,29010.20175438597,2815.1754385964914,Ki67+ tumor cells 
98103,29533.155350978137,4284.838895281933,tumor cells
98405,29757.10501567398,2989.341692789969,tumor cells
99363,29846.631458966567,2659.285714285714,Ki67+ tumor cells 
