id,X,Y,Tipo
591066,27348.80612244898,22866.1224489796,B cells
776085,29778.765853658537,22404.287804878048,B cells
1013279,28546.31481481481,22994.796296296296,B cells
591066,27348.80612244898,22866.1224489796,B cells
924201,27067.14093959732,22757.194630872484,B cells
591066,27348.80612244898,22866.1224489796,B cells
819294,30387.91054313099,22148.55271565495,B cells
819294,30387.91054313099,22148.55271565495,B cells
776085,29778.765853658537,22404.287804878048,B cells
776085,29778.765853658537,22404.287804878048,B cells
819294,30387.91054313099,22148.55271565495,B cells
819294,30387.91054313099,22148.55271565495,B cells
776085,29778.765853658537,22404.287804878048,B cells
838354,30414.513274336285,22160.58407079646,B cells
591066,27348.80612244898,22866.1224489796,B cells
591066,27348.80612244898,22866.1224489796,B cells
838354,30414.513274336285,22160.58407079646,B cells
897833,29793.36403508772,22481.88157894737,B cells
897833,29793.36403508772,22481.88157894737,B cells
1013279,28546.31481481481,22994.796296296296,B cells
530230,28426.110778443115,23134.8622754491,B cells
1013279,28546.31481481481,22994.796296296296,B cells
838354,30414.513274336285,22160.58407079646,B cells
897833,29793.36403508772,22481.88157894737,B cells
897833,29793.36403508772,22481.88157894737,B cells
819294,30387.91054313099,22148.55271565495,B cells
819294,30387.91054313099,22148.55271565495,B cells
1013279,28546.31481481481,22994.796296296296,B cells
591066,27348.80612244898,22866.1224489796,B cells
530230,28426.110778443115,23134.8622754491,B cells
924201,27067.14093959732,22757.194630872484,B cells
897833,29793.36403508772,22481.88157894737,B cells
897833,29793.36403508772,22481.88157894737,B cells
897833,29793.36403508772,22481.88157894737,B cells
819294,30387.91054313099,22148.55271565495,B cells
591066,27348.80612244898,22866.1224489796,B cells
897833,29793.36403508772,22481.88157894737,B cells
924201,27067.14093959732,22757.194630872484,B cells
530230,28426.110778443115,23134.8622754491,B cells
924201,27067.14093959732,22757.194630872484,B cells
1013279,28546.31481481481,22994.796296296296,B cells
530230,28426.110778443115,23134.8622754491,B cells
819294,30387.91054313099,22148.55271565495,B cells
838354,30414.513274336285,22160.58407079646,B cells
776085,29778.765853658537,22404.287804878048,B cells
897833,29793.36403508772,22481.88157894737,B cells
924201,27067.14093959732,22757.194630872484,B cells
1013279,28546.31481481481,22994.796296296296,B cells
838354,30414.513274336285,22160.58407079646,B cells
819294,30387.91054313099,22148.55271565495,B cells
897833,29793.36403508772,22481.88157894737,B cells
897833,29793.36403508772,22481.88157894737,B cells
1013279,28546.31481481481,22994.796296296296,B cells
819294,30387.91054313099,22148.55271565495,B cells
1013279,28546.31481481481,22994.796296296296,B cells
897833,29793.36403508772,22481.88157894737,B cells
530230,28426.110778443115,23134.8622754491,B cells
819294,30387.91054313099,22148.55271565495,B cells
776085,29778.765853658537,22404.287804878048,B cells
591066,27348.80612244898,22866.1224489796,B cells
819294,30387.91054313099,22148.55271565495,B cells
924201,27067.14093959732,22757.194630872484,B cells
1013279,28546.31481481481,22994.796296296296,B cells
776085,29778.765853658537,22404.287804878048,B cells
530230,28426.110778443115,23134.8622754491,B cells
819294,30387.91054313099,22148.55271565495,B cells
897833,29793.36403508772,22481.88157894737,B cells
530230,28426.110778443115,23134.8622754491,B cells
897833,29793.36403508772,22481.88157894737,B cells
924201,27067.14093959732,22757.194630872484,B cells
838354,30414.513274336285,22160.58407079646,B cells
819294,30387.91054313099,22148.55271565495,B cells
838354,30414.513274336285,22160.58407079646,B cells
897833,29793.36403508772,22481.88157894737,B cells
591066,27348.80612244898,22866.1224489796,B cells
819294,30387.91054313099,22148.55271565495,B cells
530230,28426.110778443115,23134.8622754491,B cells
897833,29793.36403508772,22481.88157894737,B cells
897833,29793.36403508772,22481.88157894737,B cells
924201,27067.14093959732,22757.194630872484,B cells
924201,27067.14093959732,22757.194630872484,B cells
1013279,28546.31481481481,22994.796296296296,B cells
530230,28426.110778443115,23134.8622754491,B cells
897833,29793.36403508772,22481.88157894737,B cells
924201,27067.14093959732,22757.194630872484,B cells
819294,30387.91054313099,22148.55271565495,B cells
838354,30414.513274336285,22160.58407079646,B cells
924201,27067.14093959732,22757.194630872484,B cells
530230,28426.110778443115,23134.8622754491,B cells
591066,27348.80612244898,22866.1224489796,B cells
591066,27348.80612244898,22866.1224489796,B cells
838354,30414.513274336285,22160.58407079646,B cells
776085,29778.765853658537,22404.287804878048,B cells
776085,29778.765853658537,22404.287804878048,B cells
924201,27067.14093959732,22757.194630872484,B cells
819294,30387.91054313099,22148.55271565495,B cells
1013279,28546.31481481481,22994.796296296296,B cells
776085,29778.765853658537,22404.287804878048,B cells
776085,29778.765853658537,22404.287804878048,B cells
591066,27348.80612244898,22866.1224489796,B cells
776085,29778.765853658537,22404.287804878048,B cells
1013279,28546.31481481481,22994.796296296296,B cells
776085,29778.765853658537,22404.287804878048,B cells
924201,27067.14093959732,22757.194630872484,B cells
591066,27348.80612244898,22866.1224489796,B cells
1013279,28546.31481481481,22994.796296296296,B cells
776085,29778.765853658537,22404.287804878048,B cells
530230,28426.110778443115,23134.8622754491,B cells
819294,30387.91054313099,22148.55271565495,B cells
924201,27067.14093959732,22757.194630872484,B cells
838354,30414.513274336285,22160.58407079646,B cells
591066,27348.80612244898,22866.1224489796,B cells
838354,30414.513274336285,22160.58407079646,B cells
1013279,28546.31481481481,22994.796296296296,B cells
819294,30387.91054313099,22148.55271565495,B cells
838354,30414.513274336285,22160.58407079646,B cells
530230,28426.110778443115,23134.8622754491,B cells
591066,27348.80612244898,22866.1224489796,B cells
838354,30414.513274336285,22160.58407079646,B cells
591066,27348.80612244898,22866.1224489796,B cells
819294,30387.91054313099,22148.55271565495,B cells
1013279,28546.31481481481,22994.796296296296,B cells
924201,27067.14093959732,22757.194630872484,B cells
776085,29778.765853658537,22404.287804878048,B cells
819294,30387.91054313099,22148.55271565495,B cells
924201,27067.14093959732,22757.194630872484,B cells
591066,27348.80612244898,22866.1224489796,B cells
1013279,28546.31481481481,22994.796296296296,B cells
897833,29793.36403508772,22481.88157894737,B cells
776085,29778.765853658537,22404.287804878048,B cells
1013279,28546.31481481481,22994.796296296296,B cells
924201,27067.14093959732,22757.194630872484,B cells
591066,27348.80612244898,22866.1224489796,B cells
1013279,28546.31481481481,22994.796296296296,B cells
924201,27067.14093959732,22757.194630872484,B cells
776085,29778.765853658537,22404.287804878048,B cells
924201,27067.14093959732,22757.194630872484,B cells
591066,27348.80612244898,22866.1224489796,B cells
591066,27348.80612244898,22866.1224489796,B cells
897833,29793.36403508772,22481.88157894737,B cells
591066,27348.80612244898,22866.1224489796,B cells
838354,30414.513274336285,22160.58407079646,B cells
924201,27067.14093959732,22757.194630872484,B cells
819294,30387.91054313099,22148.55271565495,B cells
819294,30387.91054313099,22148.55271565495,B cells
897833,29793.36403508772,22481.88157894737,B cells
530230,28426.110778443115,23134.8622754491,B cells
897833,29793.36403508772,22481.88157894737,B cells
530230,28426.110778443115,23134.8622754491,B cells
1013279,28546.31481481481,22994.796296296296,B cells
838354,30414.513274336285,22160.58407079646,B cells
819294,30387.91054313099,22148.55271565495,B cells
819294,30387.91054313099,22148.55271565495,B cells
924201,27067.14093959732,22757.194630872484,B cells
838354,30414.513274336285,22160.58407079646,B cells
530230,28426.110778443115,23134.8622754491,B cells
530230,28426.110778443115,23134.8622754491,B cells
838354,30414.513274336285,22160.58407079646,B cells
530230,28426.110778443115,23134.8622754491,B cells
924201,27067.14093959732,22757.194630872484,B cells
1013279,28546.31481481481,22994.796296296296,B cells
819294,30387.91054313099,22148.55271565495,B cells
897833,29793.36403508772,22481.88157894737,B cells
530230,28426.110778443115,23134.8622754491,B cells
1013279,28546.31481481481,22994.796296296296,B cells
591066,27348.80612244898,22866.1224489796,B cells
838354,30414.513274336285,22160.58407079646,B cells
924201,27067.14093959732,22757.194630872484,B cells
838354,30414.513274336285,22160.58407079646,B cells
530230,28426.110778443115,23134.8622754491,B cells
897833,29793.36403508772,22481.88157894737,B cells
1013279,28546.31481481481,22994.796296296296,B cells
1013279,28546.31481481481,22994.796296296296,B cells
591066,27348.80612244898,22866.1224489796,B cells
897833,29793.36403508772,22481.88157894737,B cells
1013279,28546.31481481481,22994.796296296296,B cells
424947,28161.061538461538,23178.776923076923,CD4+ T cells
674143,28568.145593869733,22810.360153256705,CD4+ T cells
848401,26877.470588235294,22939.5,CD4+ T cells
174590,28548.33132530121,23125.80120481928,CD4+ T cells
574754,27318.39735099338,22714.490066225164,CD4+ T cells
781257,28273.153153153155,22764.76576576577,CD4+ T cells
859729,28735.86440677966,23008.40677966101,CD4+ T cells
637956,27212.957446808512,22891.06382978724,CD4+ T cells
918701,26995.31506849315,22916.7397260274,CD4+ T cells
1002999,26822.960784313724,22981.686274509804,CD4+ T cells
846147,27464.39873417721,22824.46835443038,CD4+ T cells
251581,28433.68181818182,22831.26363636364,CD4+ T cells
848401,26877.470588235294,22939.5,CD4+ T cells
874325,26730.504,22547.144,CD4+ T cells
36615,26729.070287539937,22585.338658146964,CD4+ T cells
1002999,26822.960784313724,22981.686274509804,CD4+ T cells
886970,28296.37391304348,23086.23478260869,CD4+ T cells
641436,27468.968421052632,23126.2,CD4+ T cells
848401,26877.470588235294,22939.5,CD4+ T cells
657363,27797.609375,22752.4765625,CD4+ T cells
685249,27491.16489361702,22868.271276595744,CD4+ T cells
1016659,26682.125,22705.75,CD4+ T cells
907310,27203.72857142857,22837.38571428572,CD4+ T cells
685249,27491.16489361702,22868.271276595744,CD4+ T cells
859729,28735.86440677966,23008.40677966101,CD4+ T cells
886970,28296.37391304348,23086.23478260869,CD4+ T cells
685249,27491.16489361702,22868.271276595744,CD4+ T cells
348580,27253.38524590164,23017.766393442624,CD4+ T cells
348580,27253.38524590164,23017.766393442624,CD4+ T cells
1007047,26712.0,22931.5,CD4+ T cells
1007047,26712.0,22931.5,CD4+ T cells
987736,27222.96062992126,22893.181102362203,CD4+ T cells
240207,28215.80165289256,23216.14049586777,CD4+ T cells
708888,26340.33333333333,22622.011627906977,CD4+ T cells
198812,26990.20571428572,22687.154285714285,CD4+ T cells
949407,28321.08219178082,22771.12328767123,CD4+ T cells
740253,28517.635135135137,22972.405405405407,CD4+ T cells
1016659,26682.125,22705.75,CD4+ T cells
848401,26877.470588235294,22939.5,CD4+ T cells
657363,27797.609375,22752.4765625,CD4+ T cells
730212,28677.481927710844,23056.85542168675,CD4+ T cells
362986,28484.875,22774.541666666668,CD4+ T cells
918382,26740.912621359224,23056.563106796115,CD4+ T cells
730705,28492.12658227848,22844.67721518988,CD4+ T cells
