CellID,X_centroid,Y_centroid,phenotype,Cluster
514089,28200.970802919703,16425.204379562045,B cells,0
722773,28117.35928143713,15572.862275449104,B cells,1
915141,26622.746987951807,16900.493975903613,B cells,2
988082,27832.7625,15948.35,B cells,3
425881,27739.554285714286,16757.114285714284,B cells,4
559876,27484.70408163265,15682.540816326533,B cells,5
341776,28649.228426395937,15500.700507614214,B cells,6
761233,26651.325203252032,16516.37398373984,B cells,7
168741,27481.488372093023,16908.751937984496,B cells,8
829159,27992.63945578231,15578.965986394558,B cells,9
939532,28416.23287671233,15583.479452054797,B cells,10
940830,27767.929032258064,15892.606451612904,B cells,11
694134,27871.3345323741,15630.374100719424,B cells,12
626101,28032.017647058823,15636.69411764706,B cells,13
568630,27550.66343042071,15691.501618122977,B cells,14
444226,27743.98453608248,15872.932989690722,B cells,15
273512,28206.891156462585,16410.34693877551,B cells,16
691798,27996.51063829788,15563.547872340425,B cells,17
193325,28198.424242424244,16397.272727272728,B cells,18
657687,28205.739130434784,16436.405797101448,B cells,19
862906,27778.7689530686,15887.8880866426,B cells,20
917944,28211.2375,16422.2375,B cells,21
475597,28255.4262295082,16596.803278688523,CD4+ T cells,0
73589,26506.258461538466,17074.295384615383,CD4+ T cells,1
225708,27597.02429149797,16579.056680161942,CD4+ T cells,2
261866,28580.013157894737,15894.456140350878,CD4+ T cells,3
674675,27932.7922705314,16980.043478260868,CD4+ T cells,4
243405,27915.68992248062,16657.961240310076,CD4+ T cells,5
312901,27658.02325581396,17142.470930232557,CD4+ T cells,6
47870,27635.89696969697,16533.98181818182,CD4+ T cells,7
86704,27994.783281733748,16829.645510835915,Ki67+ tumor cells ,0
895318,27654.75789473684,16351.431578947368,M1/M0 macrophages,0
68657,26959.534328358208,17317.417910447763,M1/M0 macrophages,1
803582,28288.57046979866,15771.006711409396,M1/M0 macrophages,2
528336,27372.2735426009,15947.609865470851,M1/M0 macrophages,3
376077,26409.67094017094,16653.444444444445,M1/M0 macrophages,4
791731,28259.67948717949,16512.5,M1/M0 macrophages,5
374126,27639.22543352601,15484.58092485549,M1/M0 macrophages,6
236886,27214.027027027027,16638.04054054054,M1/M0 macrophages,7
730382,27585.4082278481,16639.8417721519,M1/M0 macrophages,8
818190,28473.54867256637,15625.513274336285,M1/M0 macrophages,9
249537,26700.81677018633,17131.92546583851,M1/M0 macrophages,10
302020,28190.9349593496,16192.886178861789,M1/M0 macrophages,11
311707,27779.08040201005,17076.291457286432,M1/M0 macrophages,12
686174,27269.521505376342,17175.860215053763,M1/M0 macrophages,13
989158,27460.88953488372,15600.453488372092,M1/M0 macrophages,14
917168,27810.073170731703,15792.99024390244,M1/M0 macrophages,15
875603,28696.668874172185,15510.17880794702,M1/M0 macrophages,16
101033,27934.283783783783,16536.27364864865,M1/M0 macrophages,17
988279,28353.427631578947,16046.697368421052,M1/M0 macrophages,18
1025714,27283.47311827957,16258.537634408602,M1/M0 macrophages,19
967291,27660.48888888889,16030.955555555556,M1/M0 macrophages,20
957544,26660.01785714286,16725.089285714286,M1/M0 macrophages,21
788629,28095.53389830509,15534.71186440678,M1/M0 macrophages,22
869102,27176.408239700373,17369.123595505618,M1/M0 macrophages,23
633256,27952.95136778116,16258.325227963524,M1/M0 macrophages,24
815282,26828.75,17103.76785714286,M1/M0 macrophages,25
829974,28010.574468085106,15857.375886524822,M1/M0 macrophages,26
908003,28374.217777777776,16567.19111111111,M1/M0 macrophages,27
718052,27166.275862068964,16419.26724137931,M1/M0 macrophages,28
616760,28352.663594470047,16245.691244239631,M1/M0 macrophages,29
1040788,27767.367647058825,16716.397058823528,M1/M0 macrophages,30
801257,26542.14583333333,17101.053030303032,M1/M0 macrophages,31
172096,27651.45495495496,16557.91891891892,M1/M0 macrophages,32
407549,27440.652173913044,16543.52657004831,M1/M0 macrophages,33
919213,26388.84397163121,16810.44680851064,M1/M0 macrophages,34
522009,27632.325842696628,15611.842696629214,M1/M0 macrophages,35
101791,28381.81308411215,15657.03738317757,M1/M0 macrophages,36
880568,28461.5,15976.45081967213,M1/M0 macrophages,37
187608,27039.78894472362,17314.316582914573,M1/M0 macrophages,38
101369,26370.348484848484,16535.738636363636,M1/M0 macrophages,39
271996,28411.00526315789,16457.415789473685,M1/M0 macrophages,40
1001648,27707.75806451613,16120.193548387097,M1/M0 macrophages,41
974454,27383.0,15854.283582089553,M1/M0 macrophages,42
512458,28260.48858447489,16051.785388127852,M1/M0 macrophages,43
16426,28603.40425531915,15525.90070921986,M1/M0 macrophages,44
742075,27377.38095238096,15591.63492063492,M1/M0 macrophages,45
999403,26919.18120805369,17085.912751677854,M1/M0 macrophages,46
300906,26831.011406844107,17176.90494296578,M1/M0 macrophages,47
74251,27693.9375,16482.833333333332,M1/M0 macrophages,48
402478,27444.649681528663,15975.226114649682,M1/M0 macrophages,49
238146,27230.120218579235,17241.09836065574,M1/M0 macrophages,50
696205,27679.041543026706,16292.344213649852,M1/M0 macrophages,51
691971,26744.626666666667,17164.283333333333,M1/M0 macrophages,52
874015,28153.15686274509,16220.058823529413,M1/M0 macrophages,53
589049,27473.99465240641,15554.272727272728,M1/M0 macrophages,54
241549,28361.0375,16525.84375,M1/M0 macrophages,55
377278,27461.24025974026,15577.577922077922,M1/M0 macrophages,56
530766,27627.038194444445,16650.666666666668,M1/M0 macrophages,57
622475,27057.220833333333,17303.625,M1/M0 macrophages,58
939485,28707.08547008547,15494.931623931623,M1/M0 macrophages,59
320674,27925.37908496732,16520.934640522875,M1/M0 macrophages,60
634030,27357.34756097561,15944.067073170732,M1/M0 macrophages,61
597024,26814.619909502264,17103.511312217193,M1/M0 macrophages,62
670274,27472.960784313724,15591.16862745098,M1/M0 macrophages,63
655936,28460.03144654088,15619.452830188678,M1/M0 macrophages,64
910698,27225.247349823323,16629.625441696113,M1/M0 macrophages,65
596920,28585.51339285714,15706.325892857143,M2 macrophages,0
558400,27137.174089068827,17296.57894736842,M2 macrophages,1
657929,26573.66049382716,16441.679012345678,M2 macrophages,2
121974,28006.06081081081,16285.79054054054,M2 macrophages,3
1005894,27752.436363636363,16033.472727272729,M2 macrophages,4
728850,27731.73969072165,16954.128865979383,M2 macrophages,5
