CellID,X_centroid,Y_centroid,phenotype,Cluster
556996,23690.6345177665,20812.79695431472,M2 macrophages,19
824050,23237.703296703297,20750.78021978022,M2 macrophages,20
66940,22918.74675324676,21339.805194805194,M2 macrophages,21
451396,25321.64285714286,19928.882653061224,M2 macrophages,22
559783,23627.41239892183,20574.90566037736,M2 macrophages,23
524120,24010.099099099098,20185.324324324323,M2 macrophages,24
772441,22990.630434782608,21725.72463768116,M2 macrophages,25
538354,23262.10989010989,21553.10989010989,M2 macrophages,26
709261,23418.44140625,20511.56640625,M2 macrophages,27
660691,23781.041841004186,21127.439330543933,M2 macrophages,28
989075,24952.04761904762,20004.88888888889,M2 macrophages,29
454299,23405.37104072398,20919.12669683258,M2 macrophages,30
824002,24374.52436194896,20476.772621809745,M2 macrophages,31
790444,22957.92397660819,21079.140350877195,M2 macrophages,32
836332,23002.28787878788,21963.219696969696,M2 macrophages,33
883728,23096.3949579832,22093.840336134454,M2 macrophages,34
566228,23172.159574468085,21083.79361702128,M2 macrophages,35
63766,22958.876923076925,21596.438461538462,M2 macrophages,36
560924,23030.41486810552,22315.832134292566,M2 macrophages,37
836748,24754.559701492537,20081.014925373136,M2 macrophages,38
659306,24471.456896551725,20199.55172413793,M2 macrophages,39
421101,24929.92380952381,19738.871428571427,M2 macrophages,40
440229,22785.655,21123.865,M2 macrophages,41
142819,25194.09836065574,19728.418032786885,M2 macrophages,42
574648,23048.368243243243,21301.989864864863,M2 macrophages,43
897095,23254.806569343065,21377.405109489053,M2 macrophages,44
389503,23150.83625730994,21878.479532163743,M2 macrophages,45
1032014,24464.422535211263,19904.802816901407,M2 macrophages,46
612704,23343.20909090909,20808.4,M2 macrophages,47
191507,23467.48201438849,21966.374100719426,M2 macrophages,48
906151,23728.426395939085,20482.8730964467,M2 macrophages,49
303217,22963.55701754386,21487.31140350877,M2 macrophages,50
473182,23220.668181818182,21312.24090909091,M2 macrophages,51
828887,23159.153846153848,21164.393162393164,M2 macrophages,52
729454,24852.37908496732,19892.82352941177,M2 macrophages,53
511155,23990.542553191488,20427.63829787234,M2 macrophages,54
704516,22745.1074168798,21265.726342711,M2 macrophages,55
951806,23812.08474576272,20630.508474576272,M2 macrophages,56
430910,25587.98473282443,19835.73282442748,M2 macrophages,57
449021,23396.72857142857,21451.280952380952,M2 macrophages,58
601269,23045.263157894737,21692.388157894737,M2 macrophages,59
378945,23134.0,20751.316017316018,M2 macrophages,60
752003,23625.073684210525,20860.88947368421,M2 macrophages,61
870276,23190.58536585365,21006.05284552845,M2 macrophages,62
623244,22857.266355140186,21277.08878504673,M2 macrophages,63
709241,23176.992156862743,21608.682352941178,M2 macrophages,64
402235,23137.28051948052,22214.137662337664,M2 macrophages,65
882076,23174.62601626016,21760.439024390245,M2 macrophages,66
706390,22943.30662020906,21275.421602787457,M2 macrophages,67
872531,23042.532786885247,21110.29508196721,M2 macrophages,68
835407,23534.957692307693,21186.065384615384,M2 macrophages,69
406607,22974.470588235294,22201.598039215685,M2 macrophages,70
202288,22949.4,22023.889655172414,M2 macrophages,71
642182,23583.358208955226,20648.45273631841,M2 macrophages,72
636099,23468.42914979757,20471.655870445345,M2 macrophages,73
791922,24693.111627906976,19995.748837209303,M2 macrophages,74
525247,23837.741228070176,21025.548245614034,M2 macrophages,75
703814,25440.78571428572,19849.305194805194,M2 macrophages,76
255578,24027.741176470587,20095.011764705883,M2 macrophages,77
980648,23348.257225433525,21144.72543352601,M2 macrophages,78
585967,23502.88888888889,20556.906666666662,M2 macrophages,79
834890,24059.875,20661.65131578948,M2 macrophages,80
257916,23204.514925373136,20860.440298507463,M2 macrophages,81
652483,23669.08260869565,21155.152173913044,M2 macrophages,82
639960,22689.35889570552,21143.006134969324,M2 macrophages,83
879947,23114.06711409396,21493.24832214765,M2 macrophages,84
809909,23001.916666666668,22071.626984126982,M2 macrophages,85
670916,23011.716216216217,21393.510135135137,M2 macrophages,86
866914,22909.43859649123,21461.136842105265,M2 macrophages,87
316968,23530.16501650165,21053.712871287127,M2 macrophages,88
177312,23339.98347107438,20942.04132231405,M2 macrophages,89
658628,22725.41503267974,21350.274509803923,M2 macrophages,90
805632,24411.569444444445,19955.784722222223,M2 macrophages,91
590781,23526.018018018018,20777.900900900902,M2 macrophages,92
892986,24093.263157894737,20508.98785425101,M2 macrophages,93
480496,24182.1592039801,20183.487562189053,M2 macrophages,94
99793,23042.188449848025,21724.11246200608,M2 macrophages,95
988923,25331.6,19843.628571428573,M2 macrophages,96
632178,23644.97183098592,20306.08450704225,M2 macrophages,97
981070,22972.219178082192,22275.41095890411,M2 macrophages,98
373561,23445.417218543047,20673.30463576159,M2 macrophages,99
877078,23037.96124031008,22131.75968992248,M2 macrophages,100
630576,25578.26582278481,19764.227848101265,M2 macrophages,101
538398,23192.245059288536,21244.193675889328,M2 macrophages,102
252512,23973.510067114094,20347.1677852349,M2 macrophages,103
879635,23048.88679245283,21839.57547169812,M2 macrophages,104
866044,23234.68027210884,21111.27437641724,M2 macrophages,105
614061,23545.467532467534,20332.78787878788,M2 macrophages,106
927775,23521.57013574661,20395.950226244346,M2 macrophages,107
249218,24537.24537037037,19913.85648148148,M2 macrophages,108
876779,23404.459119496856,20812.861635220124,M2 macrophages,109
906100,23157.176630434784,21841.01358695652,M2 macrophages,110
389435,23396.29761904762,20998.37301587301,M2 macrophages,111
758983,23140.045871559632,22044.83486238532,M2 macrophages,112
343684,23702.11888111888,20746.6013986014,M2 macrophages,113
811960,23475.61023622048,20926.51181102362,M2 macrophages,114
781681,23161.02824858757,21381.129943502823,M2 macrophages,115
599199,23042.55737704918,21332.249180327868,M2 macrophages,116
1036155,25430.69230769231,19756.33333333333,M2 macrophages,117
1013866,22824.934065934067,21234.032967032967,M2 macrophages,118
212120,23156.70333333333,21543.34,M2 macrophages,119
834328,23196.47619047619,20960.98214285714,M2 macrophages,120
800057,23052.62331838565,21935.304932735427,M2 macrophages,121
369395,22942.048780487807,21702.646341463416,M2 macrophages,122
636777,22982.80444444445,21288.04888888889,M2 macrophages,123
915089,23127.68439716312,21067.340425531915,M2 macrophages,124
568822,23017.946428571428,21653.0,M2 macrophages,125
863166,23022.722713864307,21102.256637168142,M2 macrophages,126
196293,23063.969696969696,21719.571969696968,M2 macrophages,127
317045,22897.83823529412,22094.691176470587,M2 macrophages,128
868064,23725.46325878594,20433.41533546325,M2 macrophages,129
341953,23146.1377245509,21030.35928143713,M2 macrophages,130
723136,22988.69154228856,22008.81592039801,M2 macrophages,131
260745,23033.772532188843,21784.30042918455,M2 macrophages,132
831440,22971.615384615383,21360.35769230769,M2 macrophages,133
656674,25302.11952191235,19873.195219123507,M2 macrophages,134
435490,23083.971014492752,21128.735507246376,M2 macrophages,135
650029,23731.30687830688,20803.16931216932,M2 macrophages,136
610775,22996.496503496503,21576.95104895105,M2 macrophages,137
641118,23302.506024096387,21293.481927710844,M2 macrophages,138
277780,22869.219730941702,21162.26457399104,M2 macrophages,139
962252,25458.384615384617,19718.28846153846,M2 macrophages,140
671078,23002.29389312977,22173.16030534351,M2 macrophages,141
693176,22928.071748878923,21498.39013452915,M2 macrophages,142
627909,22925.14020618557,21426.861855670104,M2 macrophages,143
509227,23380.31914893617,20942.978723404256,M2 macrophages,144
638079,23224.32738095238,20782.529761904763,M2 macrophages,145
745952,22983.855263157893,21097.07894736842,M2 macrophages,146
912977,23662.7667844523,20831.34628975265,M2 macrophages,147
813684,22764.423220973786,21090.513108614232,M2 macrophages,148
830554,22869.640826873387,21312.29715762274,M2 macrophages,149
979388,24960.153846153848,19741.03076923077,M2 macrophages,150
939267,22903.588679245284,21332.569811320755,M2 macrophages,151
186050,22816.30044843049,21132.7264573991,M2 macrophages,152
534320,23205.86150234742,21068.460093896712,M2 macrophages,153
362191,23080.533333333333,21389.816666666666,M2 macrophages,154
537305,23160.752711496745,20763.017353579176,M2 macrophages,155
832396,22783.17142857143,21152.97142857143,M2 macrophages,156
530846,23974.16279069768,20205.168604651164,M2 macrophages,157
693159,23261.47394540943,21354.51861042184,M2 macrophages,158
1015354,23123.41947565543,21416.842696629214,M2 macrophages,159
569218,23348.88596491228,20918.535087719298,M2 macrophages,160
217400,23029.62393162393,21744.40170940171,M2 macrophages,161
78942,23246.585585585584,21573.653153153155,M2 macrophages,162
1030796,23049.33620689655,21354.23275862069,M2 macrophages,163
835917,24057.541984732823,20606.335877862595,M2 macrophages,164
272366,23232.96103896104,21290.57792207792,M2 macrophages,165
679046,23638.397959183672,20853.26530612245,M2 macrophages,166
886937,22742.68421052632,21189.96052631579,M2 macrophages,167
691663,25105.770642201835,19857.256880733945,M2 macrophages,168
1011927,23491.490384615383,20466.21153846154,M2 macrophages,169
419989,23174.330601092897,21062.40710382513,M2 macrophages,170
956325,23011.552631578947,21776.052631578947,M2 macrophages,171
144676,23002.18681318681,21296.19230769231,M2 macrophages,172
996228,23057.737704918032,21768.72131147541,M2 macrophages,173
794728,23553.552631578947,21046.157894736843,M2 macrophages,174
657895,23509.602678571428,21050.77232142857,M2 macrophages,175
187923,22731.536480686696,21251.982832618025,M2 macrophages,176
697079,23063.13087248322,21740.197986577183,M2 macrophages,177
397015,22968.470588235294,21272.62091503268,M2 macrophages,178
442009,23359.4314516129,20798.375,M2 macrophages,179
344672,23910.55752212389,20301.911504424777,M2 macrophages,180
864106,23643.10476190476,20562.2,M2 macrophages,181
913989,23180.74683544304,21100.981012658227,M2 macrophages,182
330040,23206.16976744186,21016.15581395349,M2 macrophages,183
463433,22953.31623931624,22005.777777777777,M2 macrophages,184
619971,23325.847682119205,21260.47019867549,M2 macrophages,185
337728,23027.0490797546,21694.56441717792,M2 macrophages,186
938212,25594.943396226416,19742.01886792453,NK,0
847652,24135.561643835616,20128.45205479452,NK,1
194979,23238.29716981132,21469.07075471698,NK,2
1011686,24860.290322580644,19992.83064516129,NK,3
449697,23661.613924050635,20390.25316455696,NK,4
1023309,24089.6338028169,20805.091549295776,NK,5
89850,24442.39301310044,19925.71179039301,NK,6
649725,25134.7874015748,19990.63385826772,NK,7
230603,22653.003875968992,21154.41472868217,NK,8
476682,23711.26219512195,21038.0081300813,NK,9
713049,22914.97863247864,21558.42307692308,NK,10
527158,24442.826771653545,20328.26771653544,NK,11
421683,23921.488,20172.016,NK,12
128928,23558.478813559323,21206.275423728814,NK,13
220212,23213.53879310345,21775.241379310344,NK,14
681404,24685.91772151899,19962.58860759494,NK,15
696360,23644.94660194175,20839.5145631068,NK,16
525813,22941.9262295082,21035.483606557376,NK,17
636516,25389.534653465347,19798.48514851485,NK,18
965164,24267.402173913044,20049.434782608696,NK,19
924809,25301.75897435897,20122.410256410258,NK,20
237288,23404.87162162162,20776.679054054053,NK,21
730629,24109.61224489796,20189.183673469382,NK,22
570596,23529.80592105263,20555.075657894737,NK,23
751809,23951.23275862069,20693.40948275862,NK,24
180438,25034.306748466257,19808.62576687117,NK,25
671201,23943.77477477477,20260.63963963964,NK,26
832368,22775.33818181818,21360.04363636364,NK,27
836049,25689.416666666668,19796.15740740741,NK,28
278036,24577.26900584796,19902.602339181285,NK,29
656725,24482.257142857143,20036.88571428572,NK,30
723045,24050.11363636364,20027.170454545456,NK,31
500946,23125.86567164179,21698.16417910448,NK,32
908002,23423.38972809668,21137.68580060423,NK,33
391884,23859.45945945946,20997.043243243243,NK,34
562773,24425.01081081081,19778.902702702704,NK,35
242583,25275.2,19678.846153846152,NK,36
694459,25230.16425120773,19847.92270531401,NK,37
490705,24085.90291262136,20305.873786407767,NK,38
396662,23798.436893203885,20716.873786407767,NK,39
437000,22975.3350515464,21739.63402061856,NK,40
313437,25014.48920863309,20051.196642685853,NK,41
319970,24790.32692307692,19911.81043956044,NK,42
515103,23821.212962962964,20396.13888888889,NK,43
238299,24288.42517006803,20203.568027210884,NK,44
230371,23737.88118811881,20320.290429042903,NK,45
413688,25531.09221902017,19752.063400576368,NK,46
373989,23158.56818181818,21911.772727272728,NK,47
256126,24116.959731543622,20670.58389261745,NK,48
350029,24338.39375,20370.8375,NK,49
600314,24605.54120879121,19997.53021978022,NK,50
245621,24934.347533632288,20035.27802690583,NK,51
950410,24380.131782945737,20080.17054263566,NK,52
166487,24291.830769230768,20003.73076923077,NK,53
321901,25643.242424242424,19812.060606060608,NK,54
631240,24526.20879120879,19966.571428571428,NK,55
300945,24001.62015503876,20178.74418604651,NK,56
955017,22855.7,21464.057142857146,NK,57
833336,25107.223529411764,19880.65882352941,NK,58
739310,24010.33486238532,20249.80733944954,NK,59
995760,24177.34736842105,20172.063157894736,NK,60
652502,24651.60465116279,19895.434108527134,NK,61
327304,24178.152,20096.008,NK,62
569689,25392.85957446809,19883.808510638297,NK,63
578500,25161.106995884773,20097.77366255144,NK,64
756483,25622.26984126984,19780.14285714286,NK,65
121689,23282.834394904457,21389.7898089172,NK,66
926271,24080.742222222223,20113.68888888889,NK,67
1039614,25465.160583941604,19793.15328467153,NK,68
520299,23903.1511627907,20326.63953488372,NK,69
779873,25658.045454545456,19779.40909090909,NK,70
1019558,24053.550847457627,20072.53389830509,NK,71
601405,23682.92340425532,20289.88510638298,NK,72
264773,24438.104529616725,20075.44947735192,NK,73
182069,22899.65925925926,21032.52592592593,NK,74
349450,24712.48717948718,20024.777777777777,NK,75
554099,24651.55223880597,20036.492537313432,NK,76
952208,24403.44,20367.84,NK,77
920924,25068.56,20032.48,NK,78
81608,24878.8032,20045.1824,NK,79
120945,25479.733333333334,19733.361904761903,NK,80
504143,23595.799352750808,21173.66343042071,NK,81
189515,24553.345679012345,20002.012345679013,NK,82
939048,24094.27631578948,20030.973684210527,NK,83
865992,25266.99099099099,20131.126126126128,NK,84
804844,25652.34640522876,19736.69934640523,NK,85
1014857,24092.59139784946,20144.84946236559,NK,86
699407,23964.23267326733,20186.772277227723,NK,87
967702,24215.995073891627,20092.871921182264,NK,88
736259,24181.792349726777,20123.44808743169,NK,89
966798,25102.959798994976,19989.8391959799,NK,90
992752,24713.861538461537,19954.26153846154,NK,91
153540,24430.92607003891,19951.61089494164,NK,92
647181,24762.900662251657,19924.754966887416,NK,93
963695,24006.80172413793,20227.62068965517,NK,94
195796,24927.48317307692,20064.58653846154,NK,95
1036806,24547.1224489796,19948.530612244896,NK,96
164819,24451.34108527132,19907.42248062016,NK,97
361269,25621.032786885247,19826.49508196721,NK,98
858128,25536.63783783784,19772.49189189189,NK,99
692577,24091.751879699248,20166.330827067668,NK,100
317946,25591.754966887416,19762.00662251656,NK,101
338488,23947.021276595744,20285.602836879432,NK,102
923590,24129.59821428572,20184.96875,NK,103
734423,24308.14126394052,20006.628252788105,NK,104
539884,25622.494845360823,19766.649484536083,NK,105
683278,24161.96629213483,20106.30337078652,NK,106
708700,25548.4625,19742.4625,NK,107
787104,24072.754010695186,20317.68983957219,NK,108
844934,24427.28888888889,19934.946666666667,NK,109
587971,24131.5923566879,20145.509554140128,NK,110
677614,25667.17757009346,19775.644859813085,NK,111
1015168,24091.216666666667,20129.716666666667,NK,112
1038846,25609.979166666668,19788.08333333333,NK,113
691816,25280.825,20124.21875,NK,114
659554,24304.99236641221,19991.75572519084,NK,115
958140,24277.31746031746,20003.09523809524,NK,116
1031246,24118.26923076923,20179.858974358973,NK,117
367737,25597.777777777777,19728.31313131313,NK,118
434239,24165.08510638298,20173.290780141844,NK,119
891241,24184.0,20162.45871559633,NK,120
994556,24143.0612244898,20121.30612244898,NK,121
274119,25625.535031847136,19789.74522292993,NK,122
619909,24482.27027027027,20047.216216216217,NK,123
1035733,24046.52459016393,20067.90163934426,NK,124
984927,25615.396551724138,19763.258620689656,NK,125
965858,25666.95652173913,19768.304347826088,NK,126
1009480,25287.244444444445,20030.088888888888,Unknown,0
753608,23373.52995391705,21371.967741935485,Unknown,1
898978,24376.117924528306,20239.5141509434,Unknown,2
876662,22641.31547619048,21112.64880952381,Unknown,3
732242,23240.837455830388,22193.03886925795,Unknown,4
269952,24857.447368421053,19957.019736842107,Unknown,5
911001,23809.313559322032,20761.64406779661,Unknown,6
496979,24501.550632911392,19968.291139240508,Unknown,7
348714,25394.81497797357,19719.757709251106,Unknown,8
695207,25209.21212121212,19824.696969696968,Unknown,9
866560,23979.739669421488,20539.85123966942,Unknown,10
874357,22856.941860465115,21489.83139534884,Unknown,11
592818,24740.736363636363,19937.154545454545,Unknown,12
1018791,25688.15,19785.15,Unknown,13
1009746,23325.706896551725,20775.94827586207,Unknown,14
881670,24239.59349593496,19893.52032520325,Unknown,15
952274,25013.117117117115,20009.945945945947,Unknown,16
797580,24066.75675675676,20199.547297297297,Unknown,17
869831,23359.35771276596,21893.909574468085,Unknown,18
518602,22983.07382550336,21208.46979865772,Unknown,19
341291,23697.30875576037,21192.290322580644,Unknown,20
896415,23237.846511627908,21268.441860465115,Unknown,21
930416,23003.38235294117,22309.058823529413,Unknown,22
595550,25071.342281879195,19780.41610738255,Unknown,23
135216,22707.664756447,21364.4871060172,Unknown,24
619845,23906.549295774646,20995.94366197184,Unknown,25
893307,25191.45544554456,20069.75247524753,Unknown,26
836269,24324.20634920635,20143.571428571428,Unknown,27
979775,23281.594202898552,22056.927536231884,Unknown,28
967561,25425.824561403508,20029.56140350877,Unknown,29
672457,25101.416666666668,19908.71875,Unknown,30
845551,24047.06363636364,20832.81363636364,Unknown,31
1039100,24649.474576271183,19878.37288135593,Unknown,32
1014591,24753.03448275862,20053.741379310344,Unknown,33
1024518,24561.62068965517,20034.810344827587,Unknown,34
1037053,24373.03809523809,20393.8,Unknown,35
624311,23327.585635359115,21464.80110497237,Unknown,36
814087,24376.298507462685,20002.31343283582,Unknown,37
885709,25029.841726618703,19663.40287769784,Unknown,38
581072,23940.839285714286,20402.07738095238,Unknown,39
435482,23219.03597122302,22307.345323741007,Unknown,40
542433,24936.546125461253,19952.36900369004,Unknown,41
820303,25631.72807017544,19744.18421052632,Unknown,42
575997,24452.68181818182,19853.80808080808,Unknown,43
567945,23710.54358974359,20825.502564102564,Unknown,44
932297,25371.276119402984,20056.238805970148,Unknown,45
104429,22661.595918367348,21279.685714285715,Unknown,46
112503,25246.848484848484,19957.030303030304,Unknown,47
901864,25080.66071428572,20023.5,Unknown,48
1021926,24324.46,20079.5,Unknown,49
1031526,23244.832487309646,21913.29441624365,Unknown,50
356684,24558.028806584363,19909.9670781893,Unknown,51
118788,24141.768707482992,20233.938775510203,Unknown,52
1006417,23195.305084745763,22138.58474576272,Unknown,53
689682,24926.127516778524,20020.802013422817,Unknown,54
676900,25258.597701149425,19763.67816091954,Unknown,55
515313,25000.19254658385,19900.94409937888,Unknown,56
1042457,25260.482352941177,20095.38823529412,Unknown,57
986750,24408.844827586207,19909.025862068964,Unknown,58
889405,24391.10408921933,20152.59851301115,Unknown,59
937676,24794.64285714286,19974.53571428572,Unknown,60
925898,24846.8281938326,20019.775330396475,Unknown,61
356501,24700.006451612902,20024.006451612902,Unknown,62
601296,24670.230088495577,19939.8185840708,Unknown,63
779945,23018.68253968254,22245.47619047619,Unknown,64
800524,23825.73780487805,20806.396341463416,Unknown,65
943232,25199.23109243697,20020.37394957984,Unknown,66
320046,23188.78306878307,21315.640211640213,Unknown,67
770833,25049.09122807017,20038.477192982456,Unknown,68
931523,24514.47107438017,20062.553719008265,Unknown,69
796640,23236.06611570248,22034.297520661155,Unknown,70
913292,23838.73076923077,20723.407692307694,Unknown,71
884567,23926.134615384617,20545.259615384617,Unknown,72
923313,24705.012987012982,19958.116883116883,Unknown,73
480116,23263.898181818186,22104.112727272728,Unknown,74
428364,25138.85789473684,19862.63157894737,Unknown,75
220788,22673.69291338583,21083.97637795276,Unknown,76
916481,25600.18181818182,19717.75,Unknown,77
665861,25397.64367816092,19764.13793103448,Unknown,78
117332,24418.84962406015,19991.96240601504,Unknown,79
845739,24991.85555555556,20015.5,Unknown,80
215233,25144.84967320261,19911.366013071896,Unknown,81
134571,25427.79761904762,19738.54761904762,Unknown,82
869488,25395.569444444445,20087.541666666668,Unknown,83
817315,23365.85496183206,21448.32824427481,Unknown,84
204819,24594.07692307692,20054.905982905984,Unknown,85
649200,24973.78571428572,19955.114285714284,Unknown,86
952522,24537.386363636364,20024.93181818182,Unknown,87
828308,25162.321428571428,20076.30357142857,Unknown,88
1015621,24731.4,19970.6,Unknown,89
438414,22637.44285714285,21146.95,Unknown,90
369000,25022.80473372781,19981.73372781065,Unknown,91
701553,24981.0,19994.844155844155,Unknown,92
1024242,25173.52808988764,20034.91011235955,Unknown,93
971387,25284.473684210527,20008.473684210527,Unknown,94
83477,25189.157534246577,19813.81506849315,Unknown,95
574700,24757.185185185182,19952.60648148148,Unknown,96
94552,24256.52597402597,19902.116883116883,Unknown,97
451918,24985.22929936305,20036.35668789809,Unknown,98
248658,23235.073033707864,22295.404494382023,Unknown,99
947234,23200.090909090908,22313.68686868687,Unknown,100
244593,25007.827338129497,19991.92086330935,Unknown,101
467005,24726.094736842104,19946.66842105264,Unknown,102
963111,24391.8203125,20233.15625,Unknown,103
949344,24938.70909090909,19968.836363636365,Unknown,104
697389,24576.92372881356,20038.57627118644,Unknown,105
921724,25062.50568181818,19794.625,Unknown,106
989029,22631.1,21123.876923076925,Unknown,107
264298,24636.556603773584,19874.75,Unknown,108
1006209,25202.876288659794,20061.082474226805,Unknown,109
1004840,24332.19230769231,20071.55128205128,Unknown,110
944341,24535.5,20035.609375,Unknown,111
940642,25048.35714285714,20048.92063492064,Unknown,112
896225,25378.828767123287,20061.301369863013,Unknown,113
869332,25450.319444444445,20019.916666666668,dendritic cells,0
308404,23408.890173410404,21443.11560693641,dendritic cells,1
23954,24274.043956043955,20012.92307692308,dendritic cells,2
607141,23276.390625,22240.9296875,dendritic cells,3
790161,22651.490566037737,21126.31698113208,dendritic cells,4
920180,25139.266666666663,19943.31111111111,dendritic cells,5
976681,23128.652329749104,21048.512544802867,dendritic cells,6
857189,24694.006369426752,20069.76433121019,dendritic cells,7
504609,25099.70935960592,19583.35960591133,dendritic cells,8
673141,25130.53431372549,20082.62254901961,dendritic cells,9
184340,24066.43333333333,19975.375,dendritic cells,10
566444,23455.91089108911,20642.85148514852,dendritic cells,11
884663,24357.194444444445,20492.36111111111,dendritic cells,12
