CellID,X_centroid,Y_centroid,phenotype
142,45184.07802874743,43100.22689938398,effector CD8+ T cells
441,44325.74045801527,40688.34242093784,Ki67+ tumor cells 
516,45972.0508646999,42475.83621566633,Ki67+ tumor cells 
871,45609.00949190396,41835.33835845896,Ki67+ tumor cells 
1508,45558.86330935252,41487.34352517986,Ki67+ tumor cells 
1555,45389.82830025884,43513.499568593616,Ki67+ tumor cells 
1765,43998.81305903399,41831.307692307695,Ki67+ tumor cells 
1869,45484.04578754579,42570.47619047619,tumor cells
1980,45527.59296482412,42652.1567839196,Ki67+ tumor cells 
2345,45236.94524298426,43399.72689938398,Ki67+ tumor cells 
3796,45046.66979166667,42345.69375,Ki67+ tumor cells 
3881,44824.86936592819,42012.62032085562,Ki67+ tumor cells 
3904,44709.8233861145,42793.34591961024,Ki67+ tumor cells 
4156,44021.4406779661,41145.5406779661,Ki67+ tumor cells 
4722,45356.05201342282,43598.55201342282,tumor cells
5083,45820.14526779164,42209.28906823184,Ki67+ tumor cells 
5119,45429.54278922346,42520.01743264659,Ki67+ tumor cells 
5300,45415.54961832061,42602.12807463953,tumor cells
5393,45592.24938875306,42851.70782396088,Ki67+ tumor cells 
6146,45590.59702970297,42258.4702970297,Ki67+ tumor cells 
6839,45293.896492728825,43183.13002566296,Ki67+ tumor cells 
6936,44809.37114673243,41973.631319358814,tumor cells
7163,45271.37457912458,42476.041245791246,tumor cells
7193,45095.06420765027,40756.14071038251,Ki67+ tumor cells 
7340,45402.43055555556,43573.69736842105,Ki67+ tumor cells 
7557,43980.26495726496,41649.3344017094,Ki67+ tumor cells 
7577,44886.65445026178,40436.307853403145,effector CD8+ T cells
8002,45441.66471163245,42664.82991202346,Ki67+ tumor cells 
8672,45056.25540275049,40542.14243614931,Ki67+ tumor cells 
9205,45604.38975155279,42678.70108695652,Ki67+ tumor cells 
9257,44255.240196078434,40959.125816993466,Ki67+ tumor cells 
9901,45203.91019417476,42349.853155339806,Ki67+ tumor cells 
10395,45165.07537688442,42675.84170854271,tumor cells
10476,44657.954545454544,41223.572062084255,Ki67+ tumor cells 
10792,45151.45091164095,42425.301542777,Ki67+ tumor cells 
11145,45541.805676855896,40746.10698689956,effector CD8+ T cells
11184,44609.37401335762,41132.86156648452,Ki67+ tumor cells 
11463,45547.62195121951,40541.87398373984,Ki67+ tumor cells 
11715,45267.82592592593,42413.775925925926,Ki67+ tumor cells 
11903,45672.062996294335,41842.4377977766,Ki67+ tumor cells 
12049,43976.32638164755,41749.05422314911,Ki67+ tumor cells 
12536,45589.0405982906,42756.944444444445,Ki67+ tumor cells 
12733,45564.62868769074,40606.54221770092,Ki67+ tumor cells 
12989,45891.99038461538,42068.79166666666,memory CD8+ T cells
12999,45839.1568,43458.7776,Ki67+ tumor cells 
13111,44729.79262672811,42629.22119815668,dendritic cells
13325,45560.857954545456,40496.05600649351,Ki67+ tumor cells 
13660,45935.11646136618,43079.29227323628,Ki67+ tumor cells 
13713,45227.73225806452,41351.9064516129,Ki67+ tumor cells 
14200,45469.16872890889,42707.39595050619,Ki67+ tumor cells 
14201,44033.17512953368,41764.88082901554,Ki67+ tumor cells 
14435,44627.19360786724,42345.0331899201,Ki67+ tumor cells 
14477,44627.12737127371,41604.75203252032,Ki67+ tumor cells 
14484,45599.22996183206,40585.60973282443,Ki67+ tumor cells 
14791,44581.96275395034,41768.10158013544,Ki67+ tumor cells 
15716,45902.0927672956,42184.35220125786,Ki67+ tumor cells 
15818,44473.80743982495,40714.53391684902,tumor cells
16314,45089.96126760564,42255.71361502347,Ki67+ tumor cells 
16375,45138.8272,40511.5712,Ki67+ tumor cells 
17085,43925.83395522388,41152.85820895522,Ki67+ tumor cells 
17413,44006.02066115703,41221.77685950413,M2 macrophages
17726,44703.31914893617,40449.13152804642,Ki67+ tumor cells 
17814,43770.660377358494,41238.53687821613,M1/M0 macrophages
18107,43986.3056640625,41514.734375,Ki67+ tumor cells 
19220,44891.15393586006,41916.82157434402,Ki67+ tumor cells 
19381,45242.48167539267,40628.06413612566,Ki67+ tumor cells 
19383,44428.1387434555,42029.29319371728,Ki67+ tumor cells 
19388,45723.3147033534,42997.846087704216,Ki67+ tumor cells 
20038,44747.18259803922,41360.85906862745,Ki67+ tumor cells 
20472,44898.03591836735,41612.96653061225,Ki67+ tumor cells 
20573,45203.70252648737,42425.00162999185,Ki67+ tumor cells 
20869,45222.77857142857,43030.80595238095,Ki67+ tumor cells 
20900,45250.83856502242,43167.18908819133,Ki67+ tumor cells 
21170,44546.46317103621,41512.21972534332,Ki67+ tumor cells 
21343,45749.16656191074,40593.24638592081,Ki67+ tumor cells 
22001,44190.82019704433,41393.85467980296,Ki67+ tumor cells 
22564,45775.86370056497,43558.77048022599,Ki67+ tumor cells 
22768,45226.682180851065,43273.74335106383,Ki67+ tumor cells 
23489,45872.7646484375,43042.25390625,Ki67+ tumor cells 
24361,45123.42939150402,42670.87256027554,Ki67+ tumor cells 
24643,44292.273794002605,41249.0886571056,effector CD8+ T cells
24772,44178.8152866242,41768.39672429481,Ki67+ tumor cells 
24779,45860.71384928717,40640.11405295316,Ki67+ tumor cells 
25000,43895.76968796434,41058.60178306092,Ki67+ tumor cells 
25098,44731.31601362862,42279.94378194208,Ki67+ tumor cells 
25260,45055.81810193322,42303.01933216169,tumor cells
25397,45413.69646182496,41957.24456859094,Ki67+ tumor cells 
25969,45236.144772117965,42617.43029490617,Ki67+ tumor cells 
26744,43931.83882783883,41240.00274725275,Ki67+ tumor cells 
27318,45694.17099236641,41071.36946564885,effector CD8+ T cells
27572,45231.338524590166,42735.6631147541,effector CD8+ T cells
27586,45205.90099009901,41212.30198019802,Ki67+ tumor cells 
27822,45142.8224852071,42773.77278106509,effector CD8+ T cells
28371,45576.77588757397,43530.46449704142,effector CD8+ T cells
28631,45111.23684210526,43201.60526315789,Ki67+ tumor cells 
28714,43850.75034106412,41501.48431105048,Ki67+ tumor cells 
28941,45564.73308270676,43421.26441102757,effector CD8+ T cells
28957,44376.17211703959,42012.37005163511,Ki67+ tumor cells 
28959,45529.47467320262,41873.663398692814,Ki67+ tumor cells 
29118,44027.31979695432,40829.01269035533,M1/M0 macrophages
29279,45537.726301735645,42204.391188251,Ki67+ tumor cells 
29375,45693.86686390533,42868.14792899408,tumor cells
29412,45658.494318181816,42990.35890151515,tumor cells
29650,45718.76561232765,40570.6601784266,Ki67+ tumor cells 
29933,43928.882205513786,41197.15664160401,Ki67+ tumor cells 
29937,44255.94601542417,40894.57583547558,Ki67+ tumor cells 
30312,45498.63877952756,40893.13090551181,tumor cells
30443,45332.22633744856,43323.66563786008,tumor cells
30989,45710.50337512054,40618.05978784957,Ki67+ tumor cells 
31023,45566.4695970696,43025.28058608059,tumor cells
31239,44637.283889980354,41827.051080550096,Ki67+ tumor cells 
31618,45370.83203631648,41865.93968871595,tumor cells
33288,45055.71850699845,40619.10730948678,Ki67+ tumor cells 
33875,44475.49478563152,41414.99768250289,Ki67+ tumor cells 
34031,45611.03461538462,43470.532692307694,Ki67+ tumor cells 
34895,45079.57222739981,42062.48182665424,Ki67+ tumor cells 
35151,44743.0356703567,41318.78597785978,Ki67+ tumor cells 
36476,44227.93824228029,40942.66508313539,effector CD8+ T cells
36970,44254.04929577465,40698.72535211268,stromal cells
37334,45152.05123674912,43119.00265017668,Ki67+ tumor cells 
37341,44454.7932790224,42353.22199592668,Ki67+ tumor cells 
37510,45099.81001283697,42625.42233632863,tumor cells
37568,44585.485593220335,41605.1593220339,Ki67+ tumor cells 
38003,45190.3531694696,42955.1617076326,Ki67+ tumor cells 
38136,45424.390197926485,42209.05560791706,Ki67+ tumor cells 
38178,44261.78590785908,40829.70189701897,Ki67+ tumor cells 
38553,45385.42479908151,43333.54420206659,tumor cells
38694,44437.92375886525,41960.29609929078,Ki67+ tumor cells 
38711,44998.06415478615,42945.35437881874,Ki67+ tumor cells 
38940,45423.61570680628,43524.31832460733,Ki67+ tumor cells 
39189,44170.320378151264,41242.02100840336,tumor cells
39748,44675.29790419162,41489.319610778446,Ki67+ tumor cells 
39892,45734.312328767126,41210.53424657534,Ki67+ tumor cells 
40155,45680.44600938967,42481.48356807512,Ki67+ tumor cells 
40195,45051.5972927242,40757.46362098139,effector CD8+ T cells
40416,45176.117841409694,41513.13876651983,effector CD8+ T cells
40648,45010.862379421225,41254.72926045016,Ki67+ tumor cells 
40766,45534.79028340081,40412.0,Ki67+ tumor cells 
41047,45054.34495412844,42860.56513761468,effector CD8+ T cells
41233,44395.614,40694.636,Ki67+ tumor cells 
41299,44525.27930535456,40770.86107091172,Ki67+ tumor cells 
41867,45372.66666666666,42584.08387799564,tumor cells
41905,45461.32072368421,42204.33552631579,Ki67+ tumor cells 
42016,45375.16825095057,43435.60551330799,Ki67+ tumor cells 
