id,X,Y,Tipo
438051,25909.140350877195,11328.666666666666,B cells
576184,24475.01169590644,11471.008771929824,B cells
662285,24462.341726618703,11711.3309352518,B cells
576184,24475.01169590644,11471.008771929824,B cells
662285,24462.341726618703,11711.3309352518,B cells
438051,25909.140350877195,11328.666666666666,B cells
902811,24350.135,11809.44,B cells
335897,26074.938697318008,11159.275862068966,B cells
733646,24659.353846153845,12055.823076923078,B cells
577385,26209.682403433475,11301.248927038629,B cells
576184,24475.01169590644,11471.008771929824,B cells
438051,25909.140350877195,11328.666666666666,B cells
644226,26278.658914728683,11013.472868217052,B cells
902811,24350.135,11809.44,B cells
235400,24552.329479768785,11702.621387283238,B cells
628084,26260.40594059406,11017.029702970298,B cells
733646,24659.353846153845,12055.823076923078,B cells
823632,24640.14197530864,11053.20987654321,B cells
778744,24389.989966555186,11142.418060200667,B cells
607380,24626.561946902653,11038.610619469027,B cells
152483,25793.858974358973,11236.19871794872,B cells
438051,25909.140350877195,11328.666666666666,B cells
823632,24640.14197530864,11053.20987654321,B cells
335897,26074.938697318008,11159.275862068966,B cells
733646,24659.353846153845,12055.823076923078,B cells
662285,24462.341726618703,11711.3309352518,B cells
902811,24350.135,11809.44,B cells
235400,24552.329479768785,11702.621387283238,B cells
823632,24640.14197530864,11053.20987654321,B cells
628084,26260.40594059406,11017.029702970298,B cells
662285,24462.341726618703,11711.3309352518,B cells
152483,25793.858974358973,11236.19871794872,B cells
823632,24640.14197530864,11053.20987654321,B cells
902811,24350.135,11809.44,B cells
335897,26074.938697318008,11159.275862068966,B cells
644226,26278.658914728683,11013.472868217052,B cells
902811,24350.135,11809.44,B cells
902811,24350.135,11809.44,B cells
438051,25909.140350877195,11328.666666666666,B cells
235400,24552.329479768785,11702.621387283238,B cells
438051,25909.140350877195,11328.666666666666,B cells
152483,25793.858974358973,11236.19871794872,B cells
902811,24350.135,11809.44,B cells
902811,24350.135,11809.44,B cells
152483,25793.858974358973,11236.19871794872,B cells
576184,24475.01169590644,11471.008771929824,B cells
823632,24640.14197530864,11053.20987654321,B cells
778744,24389.989966555186,11142.418060200667,B cells
607380,24626.561946902653,11038.610619469027,B cells
576184,24475.01169590644,11471.008771929824,B cells
902811,24350.135,11809.44,B cells
607380,24626.561946902653,11038.610619469027,B cells
733646,24659.353846153845,12055.823076923078,B cells
152483,25793.858974358973,11236.19871794872,B cells
733646,24659.353846153845,12055.823076923078,B cells
662285,24462.341726618703,11711.3309352518,B cells
607380,24626.561946902653,11038.610619469027,B cells
576184,24475.01169590644,11471.008771929824,B cells
152483,25793.858974358973,11236.19871794872,B cells
438051,25909.140350877195,11328.666666666666,B cells
577385,26209.682403433475,11301.248927038629,B cells
152483,25793.858974358973,11236.19871794872,B cells
577385,26209.682403433475,11301.248927038629,B cells
778744,24389.989966555186,11142.418060200667,B cells
438051,25909.140350877195,11328.666666666666,B cells
438051,25909.140350877195,11328.666666666666,B cells
823632,24640.14197530864,11053.20987654321,B cells
335897,26074.938697318008,11159.275862068966,B cells
607380,24626.561946902653,11038.610619469027,B cells
576184,24475.01169590644,11471.008771929824,B cells
438051,25909.140350877195,11328.666666666666,B cells
607380,24626.561946902653,11038.610619469027,B cells
577385,26209.682403433475,11301.248927038629,B cells
644226,26278.658914728683,11013.472868217052,B cells
607380,24626.561946902653,11038.610619469027,B cells
438051,25909.140350877195,11328.666666666666,B cells
823632,24640.14197530864,11053.20987654321,B cells
235400,24552.329479768785,11702.621387283238,B cells
152483,25793.858974358973,11236.19871794872,B cells
607380,24626.561946902653,11038.610619469027,B cells
577385,26209.682403433475,11301.248927038629,B cells
662285,24462.341726618703,11711.3309352518,B cells
644226,26278.658914728683,11013.472868217052,B cells
335897,26074.938697318008,11159.275862068966,B cells
778744,24389.989966555186,11142.418060200667,B cells
235400,24552.329479768785,11702.621387283238,B cells
823632,24640.14197530864,11053.20987654321,B cells
823632,24640.14197530864,11053.20987654321,B cells
902811,24350.135,11809.44,B cells
628084,26260.40594059406,11017.029702970298,B cells
335897,26074.938697318008,11159.275862068966,B cells
733646,24659.353846153845,12055.823076923078,B cells
577385,26209.682403433475,11301.248927038629,B cells
576184,24475.01169590644,11471.008771929824,B cells
733646,24659.353846153845,12055.823076923078,B cells
662285,24462.341726618703,11711.3309352518,B cells
152483,25793.858974358973,11236.19871794872,B cells
778744,24389.989966555186,11142.418060200667,B cells
607380,24626.561946902653,11038.610619469027,B cells
733646,24659.353846153845,12055.823076923078,B cells
577385,26209.682403433475,11301.248927038629,B cells
577385,26209.682403433475,11301.248927038629,B cells
644226,26278.658914728683,11013.472868217052,B cells
902811,24350.135,11809.44,B cells
778744,24389.989966555186,11142.418060200667,B cells
576184,24475.01169590644,11471.008771929824,B cells
628084,26260.40594059406,11017.029702970298,B cells
733646,24659.353846153845,12055.823076923078,B cells
644226,26278.658914728683,11013.472868217052,B cells
733646,24659.353846153845,12055.823076923078,B cells
902811,24350.135,11809.44,B cells
823632,24640.14197530864,11053.20987654321,B cells
733646,24659.353846153845,12055.823076923078,B cells
902811,24350.135,11809.44,B cells
733646,24659.353846153845,12055.823076923078,B cells
628084,26260.40594059406,11017.029702970298,B cells
235400,24552.329479768785,11702.621387283238,B cells
778744,24389.989966555186,11142.418060200667,B cells
628084,26260.40594059406,11017.029702970298,B cells
335897,26074.938697318008,11159.275862068966,B cells
902811,24350.135,11809.44,B cells
607380,24626.561946902653,11038.610619469027,B cells
823632,24640.14197530864,11053.20987654321,B cells
335897,26074.938697318008,11159.275862068966,B cells
577385,26209.682403433475,11301.248927038629,B cells
152483,25793.858974358973,11236.19871794872,B cells
778744,24389.989966555186,11142.418060200667,B cells
902811,24350.135,11809.44,B cells
607380,24626.561946902653,11038.610619469027,B cells
733646,24659.353846153845,12055.823076923078,B cells
628084,26260.40594059406,11017.029702970298,B cells
577385,26209.682403433475,11301.248927038629,B cells
607380,24626.561946902653,11038.610619469027,B cells
902811,24350.135,11809.44,B cells
576184,24475.01169590644,11471.008771929824,B cells
628084,26260.40594059406,11017.029702970298,B cells
733646,24659.353846153845,12055.823076923078,B cells
152483,25793.858974358973,11236.19871794872,B cells
644226,26278.658914728683,11013.472868217052,B cells
235400,24552.329479768785,11702.621387283238,B cells
902811,24350.135,11809.44,B cells
823632,24640.14197530864,11053.20987654321,B cells
438051,25909.140350877195,11328.666666666666,B cells
662285,24462.341726618703,11711.3309352518,B cells
335897,26074.938697318008,11159.275862068966,B cells
823632,24640.14197530864,11053.20987654321,B cells
778744,24389.989966555186,11142.418060200667,B cells
628084,26260.40594059406,11017.029702970298,B cells
438051,25909.140350877195,11328.666666666666,B cells
733646,24659.353846153845,12055.823076923078,B cells
577385,26209.682403433475,11301.248927038629,B cells
577385,26209.682403433475,11301.248927038629,B cells
628084,26260.40594059406,11017.029702970298,B cells
152483,25793.858974358973,11236.19871794872,B cells
778744,24389.989966555186,11142.418060200667,B cells
576184,24475.01169590644,11471.008771929824,B cells
902811,24350.135,11809.44,B cells
662285,24462.341726618703,11711.3309352518,B cells
778744,24389.989966555186,11142.418060200667,B cells
628084,26260.40594059406,11017.029702970298,B cells
335897,26074.938697318008,11159.275862068966,B cells
577385,26209.682403433475,11301.248927038629,B cells
662285,24462.341726618703,11711.3309352518,B cells
628084,26260.40594059406,11017.029702970298,B cells
607380,24626.561946902653,11038.610619469027,B cells
607380,24626.561946902653,11038.610619469027,B cells
152483,25793.858974358973,11236.19871794872,B cells
576184,24475.01169590644,11471.008771929824,B cells
235400,24552.329479768785,11702.621387283238,B cells
438051,25909.140350877195,11328.666666666666,B cells
576184,24475.01169590644,11471.008771929824,B cells
662285,24462.341726618703,11711.3309352518,B cells
438051,25909.140350877195,11328.666666666666,B cells
607380,24626.561946902653,11038.610619469027,B cells
335897,26074.938697318008,11159.275862068966,B cells
577385,26209.682403433475,11301.248927038629,B cells
335897,26074.938697318008,11159.275862068966,B cells
438051,25909.140350877195,11328.666666666666,B cells
438051,25909.140350877195,11328.666666666666,B cells
235400,24552.329479768785,11702.621387283238,B cells
577385,26209.682403433475,11301.248927038629,B cells
438051,25909.140350877195,11328.666666666666,B cells
152483,25793.858974358973,11236.19871794872,B cells
335897,26074.938697318008,11159.275862068966,B cells
152483,25793.858974358973,11236.19871794872,B cells
152483,25793.858974358973,11236.19871794872,B cells
576184,24475.01169590644,11471.008771929824,B cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
417936,25257.24064171123,10990.7807486631,CD4+ T cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
417936,25257.24064171123,10990.7807486631,CD4+ T cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
417936,25257.24064171123,10990.7807486631,CD4+ T cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
465989,24930.135869565216,10727.092391304348,CD4+ T cells
