,1_20_20.csv,2_2_2.csv,-3_0_-3.csv,20_1_1.csv,10_10_0.csv,20_20_1.csv,0_10_6.csv,0_20_2.csv,1_1_10.csv,-1_-10_-10.csv,0_-20_-2.csv,100_1_15.csv,1_10_10.csv,1_15_100.csv,10_0_0.csv,20_1_20.csv,10_0_10.csv,-1_-1_-1.csv,2_0_2.csv,8_18_2.csv,0_-10_0.csv,0_6_2.csv,1_1_1.csv,-3_-3_-3.csv,18_18_18.csv,-8_-18_-2.csv,1_10_1.csv
1_20_20.csv,1.348718233267634e-308,2.4257996971748064,5.216603988686556,1.7645900397266345,1.8417044711005364,2.4257996971748064,1.7696371113925746,1.9240796140615535,1.7696116416018848,4.653998600172818,3.345463786509738,1.6868226408390417,2.2148483863912514,0.9193571785269601,2.1384368650772885,1.8183063259100045,1.8695680669772834,3.7621591484454484,1.5767481001845773,2.4257996971748064,3.2396705307741573,1.639232682536452,2.4257996971748064,3.299846463632578,2.4257996971748064,4.569607308081126,2.4257996971748064
2_2_2.csv,2.4257996971748064,9.310589310812776e-309,5.216603988686556,1.7990857144835193,2.319872028448609,0.6123279413773401,2.0595275975028837,3.5197570158843323,1.4224777923502199,4.653998600172818,3.4191750037517368,1.5970065000399778,1.162066182217142,1.9298896698118497,2.771670662248453,1.622895511612997,2.4123412399856985,4.02838831983204,1.9468084542927429,0.941901576671814,3.29201819039001,2.6163234572833893,0.6275080804767708,4.255106153286137,1.3641356450678241,4.569607308081126,0.5535395149272375
-3_0_-3.csv,5.216603988686556,5.216603988686556,1.6718568420911996e-308,5.216603988686556,5.216603988686556,5.216603988686556,5.216603988686556,5.216603988686556,5.216603988686556,4.01625030103105,3.7441664338039615,5.216603988686556,5.216603988686556,5.216603988686556,5.216603988686556,5.216603988686556,5.216603988686556,3.7162710300822717,5.216603988686556,5.216603988686556,4.3524719817789155,5.216603988686556,5.216603988686556,3.8693711448351813,5.216603988686556,2.5746349453447106,5.216603988686556
20_1_1.csv,1.7645900397266345,1.7990857144835193,5.216603988686556,1.219448425492293e-308,0.8466016333570163,1.9340612183571846,0.7581099307107664,1.782762674245964,0.7811041871915876,4.653998600172818,3.4191750037517368,0.6787864590103094,1.8126196672240855,1.3726217920929518,2.020967348933617,0.7781880408623767,0.9300271351444449,4.02838831983204,0.8085974290709927,1.7698963182472358,3.29201819039001,1.3081780463526904,1.484955226631115,4.255106153286137,2.4658589804069093,4.569607308081126,1.7797165812867615
10_10_0.csv,1.8417044711005364,2.319872028448609,5.216603988686556,0.8466016333570163,1.900735235888808e-308,2.516938905167425,0.6495244207800708,1.1998849874357234,0.8973942360983891,4.653998600172818,3.4191750037517368,0.8463804497957437,1.3869502807272642,1.5907326997761917,2.036841905897556,0.7245894966281821,0.770832227947504,4.02838831983204,0.8491895873725106,1.9404931168639532,3.29201819039001,1.2320523314064662,1.8470143998678488,4.1028937536107914,3.071046784135542,4.569607308081126,2.362594268097002
20_20_1.csv,2.4257996971748064,0.6123279413773401,5.216603988686556,1.9340612183571846,2.516938905167425,9.633310280478417e-309,2.1134787020332197,3.388931520999259,1.619544669069036,4.653998600172818,3.4191750037517368,1.7063344152247737,1.3591330589359583,1.9298896698118497,2.771670662248453,1.8199623883318132,2.6094081167045147,4.02838831983204,2.143875331011559,0.9567157474433348,3.29201819039001,2.8133903340022055,0.6699245052995764,4.255106153286137,1.167068768349008,4.569607308081126,0.6953831884723591
0_10_6.csv,1.7696371113925746,2.0595275975028837,5.216603988686556,0.7581099307107664,0.6495244207800708,2.1134787020332197,2.2128236869291845e-308,1.6342898193943967,0.8901780207984196,4.653998600172818,3.4191750037517368,0.6401926966082119,1.8176667388900256,1.3776688637588919,1.8724944940820496,0.7781880408623767,0.75898757793634,4.02838831983204,0.8144379418401506,1.8795155814223516,3.29201819039001,1.0447859598339342,1.490002298297055,4.255106153286137,2.6820580912698153,4.569607308081126,1.9281894361383287
0_20_2.csv,1.9240796140615535,3.5197570158843323,5.216603988686556,1.782762674245964,1.1998849874357234,3.388931520999259,1.6342898193943967,1.3082198539643575e-308,2.0972792235341124,4.328293146191614,3.345463786509738,2.046265437231467,2.3576908336671902,2.062349379994072,1.7743538845061,1.8968615042713353,1.1074157758986338,3.6657266645987203,1.5729485615915895,3.1403781042996766,2.9093794800679733,0.988605955878235,3.046899387303572,3.299846463632578,3.5675609024017954,4.569607308081126,3.5624792555327254
1_1_10.csv,1.7696116416018848,1.4224777923502199,5.216603988686556,0.7811041871915876,0.8973942360983891,1.619544669069036,0.8901780207984196,2.0972792235341124,2.205712002423088e-308,4.653998600172818,3.4191750037517368,0.9185663747860211,1.0667161066497908,1.6391321210844643,2.3354838982217654,0.7327334640076462,0.9898634476354786,4.02838831983204,0.6980755055560719,1.4080668079084644,3.29201819039001,1.2770321121954762,0.9496201637694597,4.255106153286137,2.441687304404905,4.569607308081126,1.465200031998613
-1_-10_-10.csv,4.653998600172818,4.653998600172818,4.01625030103105,4.653998600172818,4.653998600172818,4.653998600172818,4.653998600172818,4.328293146191614,4.653998600172818,1.127476138533355e-308,2.254979858199931,4.653998600172818,4.653998600172818,4.653998600172818,4.090088471503961,4.653998600172818,4.653998600172818,1.6548616694904528,4.653998600172818,4.653998600172818,1.969999090147212,4.653998600172818,4.653998600172818,1.7556029036461123,4.653998600172818,2.3744163542906316,4.653998600172818
