CellID,X_centroid,Y_centroid,phenotype
28,15954.03297,10809.96703,non-immune cells
103,15728.93023,9802.246238,tumor cells
141,15872.66042,10464.04583,non-immune cells
193,16304.46779,10769.14976,tumor cells
211,15953.36195,10027.70202,tumor cells
245,16574.37249,10471.87017,tumor cells
251,15634.46084,9519.486945,tumor cells
263,15838.40981,9734.991243,tumor cells
278,15982.82161,10176.81647,tumor cells
371,15717.87602,9366.227642,tumor cells
399,15840.24507,10258.83521,tumor cells
405,15104.66,11793.89091,tumor cells
425,15831.27628,9576.858859,tumor cells
481,14520.10828,11842.01274,M1 type macrophage
536,16127.67021,10242.82713,tumor cells
775,16226.2095,10134.90497,tumor cells
781,15339.05616,11793.75543,non-immune cells
816,16376.12477,9892.715596,non-immune cells
852,16229.00936,9935.284644,tumor cells
860,14105.95597,11990.79874,M1 type macrophage
862,15910.12066,10329.1042,tumor cells
872,14605.73818,12348.95455,tumor cells
930,16078.71222,11014.84363,tumor cells
954,15775.90909,9881.646465,tumor cells
976,15194.39013,11734.52915,non-immune cells
1020,15469.89461,11960.32843,non-immune cells
1029,15888.4419,10075.34404,tumor cells
1037,16285.65012,10888.61538,tumor cells
1091,14597.96545,12309.51823,tumor cells
1093,15752.36663,9486.577046,tumor cells
1123,15934.14341,10537.34109,CD4 T cells
1127,15950.46919,10489.79384,likely-NKT cells
1132,14921.24748,12071.63783,non-immune cells
1158,15861.28879,10489.43319,dendritic cells
1314,15961.80307,9865.682864,tumor cells
1338,16487.25711,10586.01978,tumor cells
1351,15934.88933,9366.211462,non-immune cells
1355,16723.44118,10456.5042,tumor cells
1442,16150.98971,9525.602058,tumor cells
1449,15315.0581,11958.24159,non-immune cells
1451,16300.77857,9757.507143,CD4 T cells
1454,16065.87766,9532.856383,tumor cells
1483,16366.89244,10713.01308,tumor cells
1558,15879.23422,9717.332398,tumor cells
1568,15892.17647,10546.93882,non-immune cells
1640,16363.43189,9792.626246,dendritic cells
1668,15781.39625,11284.45356,tumor cells
1673,16546.25427,10852.45541,tumor cells
1686,16256.79302,9767.718204,CD4 T cells
1703,15790.57756,9620.440044,tumor cells
1714,16187.28125,11456.69688,CD4 T cells
1741,15769.41781,9578.666096,tumor cells
1773,16413.52143,11006.36905,tumor cells
1780,16373.20398,10937.50249,non-immune cells
1791,15921.37443,11205.9863,tumor cells
1817,16104.40938,10147.44989,tumor cells
1850,15781.30769,9906.503846,tumor cells
1894,15995.96415,10032.60566,tumor cells
1916,16636.95707,10676.26232,tumor cells
1917,15754.61111,9793.9,tumor cells
1930,14661.61674,11899.39648,M1 type macrophage
1942,15800.75208,10848.70625,non-immune cells
1947,14624.30137,12014.55479,tumor cells
1965,14505.56739,12329.39783,tumor cells
1994,16267.0464,9874.271462,tumor cells
2002,15975.44658,9549.027778,tumor cells
2021,16585.53994,10347.7476,tumor cells
2038,15214.2104,11718.44802,non-immune cells
2060,15646.36767,9372.301954,tumor cells
2098,16172.03523,10649.17025,tumor cells
2104,16166.3741,10096.66367,tumor cells
2119,16634.68056,11077.55556,tumor cells
2165,14489.86984,12029.77778,non-immune cells
2228,15332.28571,12045.96825,non-immune cells
2251,16384.93834,10594.25626,tumor cells
2264,16438.38372,10990.33333,tumor cells
2270,16112.26761,9822.507042,tumor cells
2299,16027.45328,10919.84692,tumor cells
2303,16188.44282,10471.43402,tumor cells
2326,16375.60294,11263.90588,CD4 T cells
2365,14529.62599,12182.41645,tumor cells
2376,15920.02519,9538.001938,tumor cells
2380,14578.10791,11996.06115,M1 type macrophage
2448,16189.95946,10013.14414,tumor cells
2475,15663.05293,11954.21739,tumor cells
2543,16381.31809,10819.69384,tumor cells
2545,16509.97963,10528.36481,tumor cells
2586,15670.25904,11674.81526,tumor cells
2619,15893.94837,10442.47801,tumor cells
2650,14719.13082,12333.69845,tumor cells
2651,15982.44444,10495.678,likely-NKT cells
2659,15962.38372,9941.723256,tumor cells
2706,16430.41443,11149.32577,tumor cells
2719,16386.3907,10972.15116,tumor cells
2730,14295.78598,11954.11439,likely-NKT cells
2777,16045.625,11081.26731,CD8 T cells
2835,16559.06936,11461.81792,tumor cells
2836,15170.9435,12306.84746,tumor cells
2849,16476.95993,11154.09408,tumor cells
2871,14698.7155,12224.44586,tumor cells
2929,14755.48953,12281.09179,tumor cells
2931,16214.08263,9850.841102,tumor cells
2948,16193.59955,10667.35794,tumor cells
2985,15686.64567,11391.89501,non-immune cells
3029,15536.52518,11759.42266,tumor cells
3092,14748.94615,12189.61795,tumor cells
3122,16426.09077,11183.41077,tumor cells
3145,15780.45657,9701.824053,tumor cells
3178,15701.50326,9895.798046,tumor cells
3191,14527.46108,12069.68563,tumor cells
3260,14607.52787,12188.04262,tumor cells
3279,15334.12628,11969.3959,non-immune cells
3287,15825.23658,10738.11745,non-immune cells
3293,15887.38166,11936.62426,tumor cells
3343,15916.59737,9717.90372,tumor cells
3403,16329.03771,10868.40052,tumor cells
3408,15708.84358,11416.32682,non-immune cells
