dimension,birth,death
1,6.141477555413358,14.3925952425962
1,11.398877137683346,17.034350756871444
1,5.836310189360508,11.347050522296783
1,6.02809461617525,10.662500203530024
1,6.1733343849149245,10.342560727157528
1,10.104488826479276,13.780627505467386
1,12.150857594036376,14.840392343127563
1,15.541823495041383,17.899948694488096
1,7.184189143925762,9.344096972165275
1,11.319646637594298,13.238202294873727
1,9.773935639967968,11.51429004200728
1,5.996419423394285,7.052510133214682
1,10.026699230061977,11.029672775654475
1,6.498948232214194,7.405738548293126
1,6.1873392478968,6.9377815258193305
1,5.84674638480595,6.586197057129269
1,6.175735589828062,6.736169279531208
1,6.311225476736647,6.79731088611178
1,10.00509565484009,10.490801723822699
1,5.914412965399512,6.3821662278164135
1,6.373697165733996,6.777228390678729
1,6.21823315831042,6.617186216825245
1,6.016534155836755,6.330078533700569
1,7.128813857751939,7.431477466204386
1,6.252818242151912,6.504121104167705
1,7.164696759924219,7.376699050990825
1,6.343239424027168,6.52795142610918
1,6.573986605634664,6.69982800618792
1,10.389950783759357,10.415049022234745
0,0.0,inf
0,0.0,9.95046455579609
0,0.0,9.788961702337826
0,0.0,6.613402939079886
0,0.0,6.106607686714966
0,0.0,6.106607686714966
0,0.0,6.078283343343686
0,0.0,6.065608934560717
0,0.0,6.0
0,0.0,5.996312339573819
0,0.0,5.933426965553339
0,0.0,5.932237873456587
0,0.0,5.91426447190395
0,0.0,5.88160379854348
0,0.0,5.862418940424181
0,0.0,5.854027043264314
0,0.0,5.853661127466579
0,0.0,5.849231144766642
0,0.0,5.814103971727263
0,0.0,5.768063063875505
0,0.0,5.749722881617924
0,0.0,5.749270414736902
0,0.0,5.745046175232674
0,0.0,5.731875143203331
0,0.0,5.695368942176747
0,0.0,5.685215345558786
0,0.0,5.665978849813216
0,0.0,5.655122128001131
0,0.0,5.6541442151142185
0,0.0,5.647178499038259
0,0.0,5.633101624330474
0,0.0,5.626258427816854
0,0.0,5.621370924558866
0,0.0,5.621212121212121
0,0.0,5.5919147817289385
0,0.0,5.589076648049995
0,0.0,5.574952931428981
0,0.0,5.563508085931238
0,0.0,5.535436352571104
0,0.0,5.5022115327184915
0,0.0,5.4943405225538955
0,0.0,5.483352268175215
0,0.0,5.478535190240506
0,0.0,5.468792464299912
0,0.0,5.4642800589963585
0,0.0,5.462291507413958
0,0.0,5.443064660573042
0,0.0,5.4237773078708305
0,0.0,5.384744740908791
0,0.0,5.38143746626581
0,0.0,5.3317681264481145
0,0.0,5.328614515337093
0,0.0,5.31800778254593
0,0.0,5.287812574017888
0,0.0,5.28295442959741
0,0.0,5.269832840223913
0,0.0,5.261779621603778
0,0.0,5.256850002131899
0,0.0,5.256035230813685
0,0.0,5.251559308573762
0,0.0,5.207693294006904
0,0.0,5.20561366576522
0,0.0,5.202777036246014
0,0.0,5.194737509703812
0,0.0,5.180198809447766
0,0.0,5.168568457120571
0,0.0,5.13880040362302
0,0.0,5.097066139873502
0,0.0,5.087194958857745
0,0.0,5.067025251363879
0,0.0,5.0
0,0.0,4.984902723748682
0,0.0,4.9709615954736
0,0.0,4.945436020766461
0,0.0,4.934921303917829
0,0.0,4.934907934959945
0,0.0,4.933299434522253
0,0.0,4.931563003875343
0,0.0,4.884303525321422
0,0.0,4.854754469075086
0,0.0,4.709677419354847
0,0.0,4.680218418454899
0,0.0,4.679823169518181
0,0.0,4.669957396692468
0,0.0,4.6537553906615114
0,0.0,4.631931589459534
0,0.0,4.616409272140113
0,0.0,4.569149870097252
0,0.0,4.559156962477256
0,0.0,4.553662418330811
0,0.0,4.54010610489356
0,0.0,4.513100662680123
0,0.0,4.39034862832532
0,0.0,4.2720018249327625
0,0.0,3.876132092692401
0,0.0,3.8208376045050576
0,0.0,3.4945882261584633
