CellID,X_centroid,Y_centroid,phenotype
3,6581.417391,5280.356522,M1 type macrophage
4,11350.68852,10398.80679,tumor cells
6,5095.565574,12148.07705,tumor cells
8,6702.515974,10651.21885,CD8 T cells
10,7001.413669,10124.3723,CD8 T cells
16,4758.305389,11002.89421,M1 type macrophage
17,3715.758382,10740.0104,tumor cells
20,6444.636036,10641.43063,CD8 T cells
21,3427.372045,12451.68448,tumor cells
22,5343.964844,9633.953125,non-immune cells
30,5430.256272,10459.99104,CD8 T cells
32,11158.64579,12242.20157,NKT cells
33,9138.244813,9049.460581,CD8 T cells
34,10487.84479,11169.8071,CD8 T cells
41,8893.677804,12294.90453,CD8 T cells
43,10803.13567,11742.67396,likely-NKT cells
45,8063.82029,11019.88986,CD8 T cells
47,5853.33213,6485.319495,M1 type macrophage
48,9840.603834,12251.36581,likely-NKT cells
49,4296.614141,9672.814141,M1 type macrophage
52,3152.197605,12415.50499,tumor cells
54,11303.06465,10277.07015,tumor cells
59,7517.813043,11679.87174,B cells
60,5617.097387,11816.66271,tumor cells
61,3933.329915,9952.750427,NKT cells
62,6746.123457,10215.91852,M1 type macrophage
64,9772.382222,10497.38667,B cells
65,4649.83549,7841.731978,tumor cells
66,8424.024793,9183.417946,dendritic cells
68,5241.412463,9533.5,non-immune cells
69,10747.05128,10197.80186,tumor cells
70,7174.842887,8001.354565,M2 type macrophage
71,5927.043993,7524.822335,M2 type macrophage
73,3912.664234,10041.85401,likely-NKT cells
75,4581.449109,10323.52926,non-immune cells
78,7606.02935,9900.085954,tumor cells
83,7593.587537,11175.2908,non-immune cells
86,5313.744387,7444.523316,M1 type macrophage
88,3730.696281,9091.716942,non-immune cells
93,6031.659033,11112.61323,dendritic cells
94,6630.452055,10578.97869,CD8 T cells
95,10325.44959,12455.36512,non-immune cells
97,7239.535373,7732.567878,CD8 T cells
98,4857.675422,7580.82364,tumor cells
99,3850.84633,11145.47248,tumor cells
104,10486.38242,10551.6989,CD8 T cells
106,11980.18699,12076.5122,likely-NKT cells
110,8668.495922,8748.084829,dendritic cells
115,5655.154455,6859.922772,NKT cells
116,8787.9801,11556.23217,CD8 T cells
117,3827.493151,11239.3092,tumor cells
118,3854.463415,11004.898,tumor cells
120,8716.289044,7893.447552,B cells
124,6451.418269,10570.56971,non-immune cells
125,11961.60474,11554.29249,non-immune cells
126,5679.08998,12106.24335,tumor cells
127,4173.625984,9220.307087,B cells
128,9236.529412,11659.5495,tumor cells
129,8466.666096,9274.842466,tumor cells
131,8643.021922,11835.086,tumor cells
133,9607.806034,12294.15086,CD8 T cells
136,5264.049608,9530.086162,CD8 T cells
137,6964.264535,8102.340116,B cells
139,4841.059259,8105.624691,tumor cells
144,6637.547094,11189.5491,CD8 T cells
145,8431.196154,7336.055769,likely-NKT cells
148,9089.816558,11389.05682,non-immune cells
149,6523.045541,9341.41556,CD8 T cells
153,5056.139007,7652.78156,B cells
158,9761.807595,9642.425316,CD8 T cells
159,11868.65976,12493.78698,tumor cells
160,6286.387164,6759.848861,CD4 T cells
161,6066.137987,6082.530844,non-immune cells
166,4738,11492.68153,M1 type macrophage
167,6734.779832,8192.791597,M2 type macrophage
168,8168.438224,7379.025097,NKT cells
169,9293.383858,8234.824803,non-immune cells
171,9597.803922,8502.272549,CD8 T cells
172,6342.086667,6770.293333,NKT cells
177,10636.83757,10536.47358,CD8 T cells
178,6292.99359,11176.83846,CD8 T cells
179,5973.765152,9081.526515,likely-NKT cells
180,9463.561151,10521.6241,non-immune cells
181,6234.743007,6562.784965,likely-NKT cells
183,3199.389671,12236.66432,tumor cells
185,11325.04866,11557.94891,M1 type macrophage
187,5910.742816,7501.347701,CD8 T cells
188,8002.330935,10765.88489,CD8 T cells
189,5850.875233,11858.01676,M1 type macrophage
190,6743.078689,12289.77049,tumor cells
194,7684.398537,11458.0457,tumor cells
195,7623.246883,10810,NKT cells
196,5327.921008,9264.830252,dendritic cells
197,8323.690476,10281.53095,tumor cells
199,11617.00607,11487.53036,non-immune cells
200,10067.25,9431.46729,B cells
201,7672.894841,9758.690476,non-immune cells
203,9953.614035,12560.85213,CD8 T cells
205,6303.063988,7460.410714,M1 type macrophage
210,6681.265211,7084.770671,M2 type macrophage
212,6218.807843,7193.556863,likely-NKT cells
213,5987.083916,6719.762238,M1 type macrophage
214,6297.510319,11220.00188,tumor cells
215,4464.714808,10597.97989,CD8 T cells
217,9341.849291,9330.154255,CD8 T cells
220,8812.854545,8141.545455,non-immune cells
223,8068.591187,10937.60343,M1 type macrophage
224,4235.851216,8798.397711,tumor cells
227,6533.600815,8748.796334,M2 type macrophage
229,11040.24048,11091.79048,tumor cells
230,11499.37083,10941.26362,tumor cells
232,11439.96154,10709.71485,tumor cells
233,5587.619048,8125.954451,tumor cells
234,9350.325103,8864.190947,dendritic cells
236,6290.020446,10391.29368,M1 type macrophage
237,7869.995984,8826.303213,CD8 T cells
238,6786.909091,9969.953437,CD8 T cells
242,5798.953358,11932.3806,tumor cells
244,3629.004573,13308.52744,M1 type macrophage
246,6068.255282,5852.424296,M1 type macrophage
247,9195.561331,11789.30561,CD8 T cells
248,3727.920086,10325.36717,tumor cells
249,5888.142235,7849.625544,non-immune cells
250,9644.146444,7546.123431,CD8 T cells
252,11180.85294,11929.72157,NKT cells
253,3140.741445,12534.86502,non-immune cells
255,4097.107383,11243.37047,non-immune cells
256,8008.840385,7441.261538,CD8 T cells
262,6164.859712,11671.56115,tumor cells
265,6912.735849,8320.20283,M2 type macrophage
269,3291.868613,11420.08759,M1 type macrophage
270,8086.795132,12320.10142,tumor cells
271,5422.087479,10515.27273,non-immune cells
272,11856.85176,11939.87765,tumor cells
273,6414.068817,6581.066667,likely-NKT cells
275,5862.712794,11235.98433,non-immune cells
279,8385.036269,10811.13299,tumor cells
280,9503.037607,12315.09915,likely-NKT cells
281,11486.11203,11559.14333,CD8 T cells
286,4741.529503,11019.62733,tumor cells
287,9514.320451,12025.10628,tumor cells
288,7538.221277,8021.446809,non-immune cells
289,5623,6528.052381,NKT cells
290,3489.177316,12092.31789,tumor cells
