,topology_ad_dysplasia_8_clean.csv,topology_ad_dysplasia_1_clean.csv,topology_ad_dysplasia_3_clean.csv,topology_ad_dysplasia_2_clean.csv,topology_ad_dysplasia_6_clean.csv,topology_ad_dysplasia_9_clean.csv,topology_ad_dysplasia_4_clean.csv,topology_ad_dysplasia_10_clean.csv,topology_ad_dysplasia_5_clean.csv
topology_ad_dysplasia_8_clean.csv,0.0,28652.919199847118,11504.068828531228,15118.42485523164,9408.099043957218,1872.999445904632,9325.766168920096,26532.071295431153,9188.94473775618
topology_ad_dysplasia_1_clean.csv,28652.919199847118,0.0,17166.414443681588,13584.231057182547,19272.563978432154,26806.077074790628,19376.65661404202,3167.339434012596,20022.56999062766
topology_ad_dysplasia_3_clean.csv,11504.068828531228,17166.414443681588,0.0,4362.50629637819,2530.4757071811923,9711.723582928507,2613.604201630987,15050.494251038279,5305.6272846687225
topology_ad_dysplasia_2_clean.csv,15118.42485523164,13584.231057182547,4362.50629637819,0.0,6864.184226731272,13395.641141335294,5923.711382043721,11450.400975849972,6887.254555670186
topology_ad_dysplasia_6_clean.csv,9408.099043957218,19272.563978432154,2530.4757071811923,6864.184226731272,0.0,7581.113922347793,2730.500912200528,17145.780138819147,5760.390075734508
topology_ad_dysplasia_9_clean.csv,1872.999445904632,26806.077074790628,9711.723582928507,13395.641141335294,7581.113922347793,0.0,7550.000121076162,24684.348104372377,7785.459890425458
topology_ad_dysplasia_4_clean.csv,9325.766168920096,19376.65661404202,2613.604201630987,5923.711382043721,2730.500912200528,7550.000121076162,0.0,17229.684173102996,3105.4987824062423
topology_ad_dysplasia_10_clean.csv,26532.071295431153,3167.339434012596,15050.494251038279,11450.400975849972,17145.780138819147,24684.348104372377,17229.684173102996,0.0,17611.271856138384
topology_ad_dysplasia_5_clean.csv,9188.94473775618,20022.56999062766,5305.6272846687225,6887.254555670186,5760.390075734508,7785.459890425458,3105.4987824062423,17611.271856138384,0.0
