CellID,X_centroid,Y_centroid,phenotype
6465,27616.41052631579,19842.052631578947,stromal cells
11410,28198.302255639097,20397.28270676692,dendritic cells
12549,27207.59498207885,19880.16845878136,NK
21173,28099.6189258312,19618.235294117647,Ki67+ tumor cells 
24650,27660.065420560742,21230.30841121495,stromal cells
31702,27910.811965811965,20409.82051282051,neutrophils
32385,27771.967741935485,20592.74193548387,NK
33861,27164.524725274725,20017.29120879121,stromal cells
34643,28718.038229376256,20461.12273641851,M2 macrophages
34866,29193.748201438848,20162.02877697842,stromal cells
35778,27079.94285714285,20086.33571428572,Unknown
40712,27046.33070866142,20062.92125984252,stromal cells
41739,28003.6582278481,19777.3670886076,regulatory T cells
49969,27932.706214689264,20969.13559322034,stromal cells
50092,26747.197674418603,19964.45348837209,stromal cells
50335,28590.36842105263,20642.058479532163,tumor cells
51137,27992.12335958005,20816.58005249344,dendritic cells
51416,29453.342710997444,19990.424552429668,stromal cells
52274,26569.296,19808.696,memory CD4+ T cells
54947,27874.64583333333,20831.0234375,dendritic cells
57206,26993.989619377164,19798.16955017301,stromal cells
58012,27975.688741721853,20795.08609271523,stromal cells
60559,27479.104100946373,19821.675078864355,stromal cells
61348,27764.44360902256,20260.157894736843,memory CD4+ T cells
61917,26976.444444444445,19906.075268817203,stromal cells
63446,27583.695501730104,20017.920415224915,stromal cells
67110,28559.703125,20442.203125,M2 macrophages
71270,27967.969696969696,20414.507575757576,stromal cells
72165,27139.19230769231,19966.10407239819,stromal cells
72169,26457.579710144928,19817.934782608696,M2 macrophages
72411,26848.41994750656,19806.601049868765,stromal cells
72448,26884.52147239264,20080.1472392638,NK
73332,26887.83880597015,19848.3552238806,stromal cells
74252,27978.375,19795.527777777777,Unknown
74310,27932.76119402985,20616.402985074623,NK
76626,27035.266871165644,19881.35889570552,stromal cells
76960,26453.77536231884,20009.315217391304,memory CD8+ T cells
78441,28000.77685950413,19546.247933884297,dendritic cells
78548,27250.64983164984,20174.484848484848,stromal cells
79988,27466.44514106583,19896.90909090909,stromal cells
81356,26593.21212121212,20077.4329004329,dendritic cells
81887,26775.63888888889,20034.39814814815,memory CD4+ T cells
89026,28284.359861591696,19422.67474048443,M2 macrophages
90495,27221.573333333334,19948.306666666667,NK
92163,27757.5386996904,21126.185758513933,stromal cells
92390,28130.408163265307,20435.11224489796,M2 macrophages
93108,28842.200647249192,20386.06796116505,stromal cells
94885,27982.77852348993,19950.52348993289,dendritic cells
95140,26498.03260869565,19796.717391304348,stromal cells
99293,27275.0320855615,19853.02139037433,memory CD4+ T cells
100479,29469.51912568306,19969.76775956284,stromal cells
101165,26580.16,19838.76,NK
102933,27963.94358974359,19752.31282051282,stromal cells
104159,28168.01244813278,20732.26556016597,regulatory T cells
104246,26816.64285714286,20089.852040816328,stromal cells
105654,27859.01587301588,20650.70634920635,dendritic cells
106049,28809.38955823293,20681.67469879518,stromal cells
106602,28258.15873015873,19478.13095238096,stromal cells
107107,27883.924623115578,20164.658291457286,stromal cells
110386,27993.83870967742,20108.393548387096,stromal cells
111289,27829.545454545456,20873.19191919192,stromal cells
111599,26860.054054054053,19853.37837837838,stromal cells
112406,26892.33449477352,19816.672473867595,stromal cells
114101,28540.335664335664,20591.23076923077,stromal cells
116468,27323.409448818897,19989.02755905512,stromal cells
116843,28566.5,20419.154929577464,memory CD4+ T cells
117540,28608.6161971831,20483.04225352113,stromal cells
118689,27369.0,19833.858974358973,stromal cells
121713,28466.844387755104,20401.76530612245,stromal cells
121785,28851.89361702128,20318.40425531915,memory CD4+ T cells
123380,27733.85714285714,21193.42857142857,stromal cells
124402,28094.424113475176,19587.85390070922,stromal cells
124408,28216.043010752688,19921.6917562724,dendritic cells
124980,28157.26771653544,20704.66141732284,NK
125648,27956.017699115044,20609.55752212389,NK
126672,27765.694444444445,20245.70833333333,NK
127614,26965.952095808385,20064.86826347305,stromal cells
127639,27164.094339622643,20142.58221024259,stromal cells
127803,27414.8622754491,19922.161676646705,stromal cells
127884,29421.74276527332,20062.221864951767,stromal cells
128129,27906.90456431535,20092.54356846473,regulatory T cells
128160,28005.555555555555,20150.56261022928,M1/M0 macrophages
129074,27197.098265895955,20067.630057803468,stromal cells
129652,27914.1935483871,20161.763440860213,stromal cells
130488,26587.213114754097,19959.680327868853,stromal cells
131533,27994.133928571428,19954.89285714286,dendritic cells
132031,27767.736559139787,21099.736559139787,stromal cells
132210,27038.282131661443,19941.9592476489,stromal cells
133044,28119.18131868132,19941.57692307692,regulatory T cells
133087,26332.439252336448,19864.018691588783,M2 macrophages
133835,26556.61835748792,20007.599033816427,stromal cells
135648,26932.39552238806,20140.0,stromal cells
137195,28043.235714285714,19758.64642857143,stromal cells
139073,27056.31515151515,19890.066666666666,stromal cells
139407,27308.033653846152,19920.783653846152,Unknown
139586,27726.405213270144,20013.78317535545,Ki67+ tumor cells 
140612,28174.27868852459,20490.93442622951,memory CD4+ T cells
141211,28554.58374384237,20495.40147783251,stromal cells
143549,26920.39344262295,19823.39672131148,stromal cells
143948,28006.10659898477,19625.060913705584,stromal cells
144382,27947.2556561086,19868.074660633483,stromal cells
145213,28253.03603603604,19919.35735735736,stromal cells
145484,28760.58139534884,20563.418604651164,stromal cells
145720,27130.37130801688,19857.443037974685,stromal cells
145856,27300.50305498982,19826.248472505093,stromal cells
146297,27870.55652173913,20984.011594202897,stromal cells
146813,27703.150943396227,20976.98113207547,stromal cells
147705,27938.05,20408.01111111111,stromal cells
149784,28435.55921052632,20597.598684210527,stromal cells
151121,27228.39285714286,20113.42857142857,M1/M0 macrophages
151167,28089.63432835821,20524.776119402984,NK
152260,27796.448,20446.928,memory CD4+ T cells
153214,27233.233595800524,19808.99212598425,stromal cells
153258,27406.244565217392,19833.510869565216,stromal cells
153994,27778.731117824773,19863.235649546827,stromal cells
154594,29227.90710382513,20092.54098360656,stromal cells
154649,28200.515151515152,20452.055555555555,stromal cells
155995,26945.831932773108,20167.97198879552,stromal cells
156468,28918.83132530121,20466.51807228916,M2 macrophages
157157,28032.82508250825,20785.6402640264,dendritic cells
157833,26807.539170506912,20060.92165898617,stromal cells
157954,28837.680327868853,20701.77049180328,memory CD4+ T cells
159163,27767.982169390787,19946.181277860327,stromal cells
159431,28839.90677966101,20502.813559322032,stromal cells
159535,26810.44295302013,19958.3288590604,memory CD4+ T cells
162228,27720.65194805195,21068.755844155843,stromal cells
162563,28391.613526570047,20603.299516908213,regulatory T cells
163228,27452.219626168226,19836.845794392524,stromal cells
165302,29368.14285714286,20066.95,stromal cells
167071,28025.0625,19654.897058823528,M2 macrophages
167081,26876.39024390244,19960.308943089432,Unknown
