centroides_x,centroides_y,id
107.33333333333333,88.1875,A
119.98076923076923,94.61538461538461,B
118.16326530612245,84.28571428571429,A
129.16666666666666,84.70833333333333,A
140.91666666666666,85.41666666666667,A
139.35416666666666,87.04166666666667,B
151.53846153846155,88.84615384615384,A
96.73913043478261,100.32608695652173,B
109.28,95.04,B
118.55102040816327,92.20408163265306,A
117.74,92.84,B
129.08,94.02,A
122.34,87.06,B
141.24489795918367,95.51020408163265,A
139.26530612244898,96.71428571428571,B
154.8,94.7,B
147.84313725490196,89.90196078431373,B
92.3061224489796,99.57142857142857,A
99.9,94.9,A
108.56,97.18,A
118.32692307692308,101.53846153846153,A
126.68085106382979,105.65957446808511,A
134.5686274509804,102.07843137254902,A
133.3265306122449,93.28571428571429,B
144.39583333333334,104.5625,A
152.09615384615384,98.51923076923077,A
159.97826086956522,94.80434782608695,A
166.4,106.64,B
167.18,97.86,A
94.95918367346938,114.26530612244898,B
88.39583333333333,109.08333333333333,A
99.27083333333333,106.75,A
109.33333333333333,105.10416666666667,A
117.3265306122449,111.18367346938776,A
109.24,110.3,B
130.8235294117647,117.13725490196079,B
127.2,105.18,B
151.22448979591837,109.57142857142857,A
147.20833333333334,102.97916666666667,B
161.09615384615384,110.28846153846153,A
159.05882352941177,103.66666666666667,B
174.60416666666666,107.85416666666667,A
84.49019607843137,118.6078431372549,A
94.9795918367347,117.28571428571429,A
103.61224489795919,102.55102040816327,B
107.53191489361703,113.85106382978724,A
118.28571428571429,121.44897959183673,A
126.82352941176471,116.07843137254902,A
135.79591836734693,111.63265306122449,A
143.91666666666666,117.16666666666667,A
136.4,108.4,B
147.18367346938774,118.79591836734694,B
155.2549019607843,110.88235294117646,B
163.74,114.24,B
169.84782608695653,116.28260869565217,A
179.0408163265306,118.51020408163265,A
90.07692307692308,113.84615384615384,B
86.2127659574468,127.74468085106383,A
100.77551020408163,122.85714285714286,A
109.76,123.74,A
109.11320754716981,117.84905660377359,B
115.74509803921569,115.80392156862744,B
134.6530612244898,122.51020408163265,A
123.87755102040816,121.57142857142857,B
139.52941176470588,115.56862745098039,B
145.04255319148936,127.02127659574468,A
162.5,104.14,B
158.6086956521739,119.17391304347827,A
165.24,126.1,A
170.48,119.74,B
89.03921568627452,122.90196078431373,B
94.27083333333333,130.6875,A
101.96153846153847,120.5576923076923,B
104.42,132.1,A
116.4,132.51111111111112,A
125.7872340425532,129.7659574468085,A
137.19607843137254,134.23529411764707,A
137.86274509803923,128.13725490196077,B
155.37254901960785,127.01960784313725,B
153.85106382978722,124.91489361702128,B
155.72549019607843,134.86274509803923,A
167.02083333333334,137.33333333333334,A
170.17021276595744,113.85106382978724,B
178.39583333333334,130.125,A
86.27659574468085,138.51063829787233,A
90.46,126.04,B
95.02222222222223,139.0,A
107.12,140.58,A
114.63461538461539,125.32692307692308,B
122.94117647058823,129.0392156862745,B
128.9375,139.77083333333334,A
117.90196078431373,138.47058823529412,B
146.58,131.48,B
138.81632653061226,137.0612244897959,B
158.55102040816325,142.3877551020408,B
171.24,130.34,B
175.2941176470588,124.15686274509804,B
177.15686274509804,142.86274509803923,A
101.2156862745098,140.09803921568627,B
92.72549019607843,142.90196078431373,B
93.5625,154.75,B
96.66666666666667,133.7058823529412,B
115.35416666666667,144.375,A
123.19607843137256,146.7058823529412,A
132.44642857142858,145.91071428571428,B
140.35416666666666,146.77083333333334,A
146.125,137.08333333333334,A
144.3469387755102,147.83673469387756,B
152.14,147.44,B
166.18,132.3,B
176.23076923076923,135.42307692307693,B
171.20754716981133,152.0943396226415,A
93.58823529411765,154.98039215686273,B
95.49019607843137,147.54901960784315,A
105.50980392156863,150.6078431372549,A
105.23529411764706,144.19607843137254,B
114.44897959183673,155.85714285714286,A
115.70588235294117,142.50980392156862,B
131.29166666666666,152.10416666666666,A
131.32692307692307,135.69230769230768,B
145.54166666666666,154.64583333333334,A
154.08163265306123,144.9795918367347,A
151.6875,148.33333333333334,B
166.27450980392157,143.35294117647058,B
159.1153846153846,144.15384615384616,B
168.84,145.18,B
86.9375,151.10416666666666,A
98.45833333333333,156.5,A
101.76923076923077,166.25,B
117.8125,165.72916666666666,A
123.9,159.12,A
134.86,169.0,A
134.48979591836735,161.22448979591837,A
137.90196078431373,152.7058823529412,B
151.19607843137254,160.1764705882353,A
164.52,159.04,A
155.9607843137255,158.7843137254902,B
164.80769230769232,148.94230769230768,B
94.84615384615384,163.80769230769232,A
106.59574468085107,161.9787234042553,A
110.78260869565217,167.2173913043478,B
118.47916666666667,154.52083333333334,B
117.06,150.64,B
128.83333333333334,157.45833333333334,B
125.78846153846153,154.5,B
144.48,171.08,A
145.54,155.7,B
159.52941176470588,159.0,B
165.93617021276594,155.68085106382978,B
103.38,172.18,A
113.87755102040816,174.12244897959184,A
114.36,170.8,B
117.33333333333333,169.05882352941177,B
125.44897959183673,164.57142857142858,B
134.6,172.68,B
139.56603773584905,174.9433962264151,B
159.3877551020408,168.3469387755102,A
148.38,175.64,B
106.1,164.28,B
123.88461538461539,177.15384615384616,A
127.34693877551021,171.14285714285714,B
138.875,179.08333333333334,A
144.9056603773585,160.81132075471697,B
151.90196078431373,166.62745098039215,B
